AdaptChoice	Code = 64	Session = 1	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
64	1	1	0	1	0	1	51	1	0	5	2	5	1	1	8969	0	2	NaN
64	2	2	0	1	0	2	51	23	0	4	3	4	1	1	3779	0	2	1
64	3	3	0	1	0	3	37	10	0	5	2	2	2	1	5864	1	1	2
64	4	4	0	1	0	4	1	31	0	4	2	2	2	1	8049	1	1	1
64	5	5	0	1	0	5	38	11	0	5	4	4	2	1	4538	1	1	1
64	6	6	0	0	1	6	20	44	0	4	2	2	2	1	4243	1	1	1
64	7	7	0	0	1	7	4	14	0	4	5	4	1	1	3603	0	2	2
64	8	8	0	0	1	8	45	25	0	3	4	4	2	1	9369	1	1	2
64	9	9	0	0	1	9	51	17	0	2	3	2	1	1	2065	NaN	2	2
64	10	10	0	0	1	10	51	38	0	3	4	4	2	1	1260	0	1	2
64	1	1	1	1	0	1	20	47	0	5	2	2	2	1	7528	1	1	NaN
64	2	2	1	1	0	2	30	50	0	2	5	5	2	1	3342	1	1	1
64	3	3	1	1	0	3	46	13	0	2	4	4	2	1	2271	1	1	1
64	4	4	1	1	0	4	49	24	0	4	2	4	1	1	3647	0	2	2
64	5	5	1	1	0	5	41	52	0	3	5	5	2	1	1375	1	1	2
64	6	6	1	0	1	6	31	22	0	3	5	3	1	1	3916	0	2	2
64	7	7	1	0	1	7	40	5	0	4	3	4	1	1	7901	0	2	1
64	8	8	1	0	1	8	28	18	0	3	5	3	1	1	1835	0	2	1
64	9	9	1	0	1	9	1	5	0	3	5	5	2	1	5542	NaN	1	2
64	10	10	1	0	1	10	53	51	0	5	2	2	2	1	1088	0	1	1
64	11	11	1	0	1	11	29	34	0	2	5	2	1	1	2339	1	2	2
64	12	12	1	0	1	12	42	44	0	5	2	2	2	1	2628	0	1	2
64	13	13	1	2	0	1	34	40	0	3	4	4	2	1	6343	0	2	1
64	14	14	1	2	0	2	48	15	0	4	5	4	1	1	1861	1	1	2
64	15	15	1	2	0	3	45	19	0	3	2	3	1	1	4916	1	1	1
64	16	16	1	2	0	4	36	48	0	3	5	5	2	1	4217	0	2	2
64	17	17	1	2	0	5	50	30	0	5	4	4	2	1	1967	0	2	1
64	18	18	1	0	2	6	53	36	0	5	3	5	1	1	2197	1	1	2
64	19	19	1	0	2	7	30	44	0	2	4	2	1	1	839	1	1	1
64	20	20	1	0	2	8	42	48	0	4	3	3	2	1	4701	0	2	2
64	21	21	1	0	2	9	49	7	0	4	3	4	1	1	2878	NaN	1	2
64	22	22	1	0	2	10	33	31	0	4	5	4	1	1	8174	0	1	1
64	23	23	1	0	2	11	10	16	0	2	4	2	1	1	2637	0	1	1
64	24	24	1	0	2	12	33	21	0	3	2	4	0	0	6012	NaN	NaN	2
64	25	25	1	1	0	1	18	24	0	2	3	3	2	1	3850	1	1	NaN
64	26	26	1	1	0	2	41	4	0	2	5	2	1	1	5085	0	2	2
64	27	27	1	1	0	3	23	26	0	4	2	4	1	1	5086	0	2	1
64	28	28	1	1	0	4	26	50	0	3	4	3	1	1	3598	0	2	1
64	29	29	1	1	0	5	51	19	0	4	5	4	1	1	2096	0	2	1
64	30	30	1	0	1	6	46	8	0	3	2	3	1	1	4380	0	2	1
64	31	31	1	0	1	7	30	14	0	5	4	5	1	1	1954	0	2	1
64	32	32	1	0	1	8	41	36	0	3	4	3	1	1	6939	0	2	1
64	33	33	1	0	1	9	8	46	0	3	2	2	2	1	3553	NaN	1	2
64	34	34	1	0	1	10	12	26	0	2	3	2	1	1	1555	1	2	2
64	35	35	1	0	1	11	40	30	0	4	2	4	1	1	6456	1	2	1
64	36	36	1	0	1	12	9	41	0	4	5	4	1	1	6940	1	2	1
64	37	37	1	2	0	1	25	54	0	5	4	4	2	1	2538	0	2	2
64	38	38	1	2	0	2	16	26	0	5	2	2	2	1	2343	0	2	1
64	39	39	1	2	0	3	21	30	0	5	3	5	1	1	4860	1	1	2
64	40	40	1	2	0	4	35	17	0	2	3	2	1	1	3116	1	1	1
64	41	41	1	2	0	5	18	38	0	2	3	2	1	1	2445	1	1	1
64	42	42	1	0	2	6	41	13	0	5	4	5	1	1	2792	1	1	1
64	43	43	1	0	2	7	49	7	0	4	5	2	0	0	1474	NaN	NaN	2
64	44	44	1	0	2	8	40	53	0	5	2	5	1	1	3016	1	1	NaN
64	45	45	1	0	2	9	6	17	0	4	3	4	1	1	3047	NaN	1	1
64	46	46	1	0	2	10	49	46	0	3	4	3	1	1	1982	0	1	1
64	47	47	1	0	2	11	45	43	0	4	5	4	1	1	2096	0	1	1
64	48	48	1	0	2	12	32	1	0	2	4	2	1	1	1803	0	1	1
64	49	49	1	1	0	1	13	52	0	2	3	2	1	1	826	0	2	1
64	50	50	1	1	0	2	50	51	0	5	4	5	1	1	1432	0	2	1
64	51	51	1	1	0	3	23	44	0	4	3	4	1	1	3454	0	2	1
64	52	52	1	1	0	4	39	42	0	5	2	5	1	1	4718	0	2	1
64	53	53	1	1	0	5	40	42	0	2	5	2	1	1	3011	0	2	1
64	54	54	1	0	1	6	9	3	0	3	4	3	1	1	1921	0	2	1
64	55	55	1	0	1	7	13	52	0	4	5	4	1	1	1437	0	2	1
64	56	56	1	0	1	8	21	23	0	3	5	3	1	1	3116	0	2	1
64	57	57	1	0	1	9	11	10	0	5	4	5	1	1	4337	NaN	2	1
64	58	58	1	0	1	10	27	25	0	5	2	5	1	1	1894	1	2	1
64	59	59	1	0	1	11	39	44	0	2	5	2	1	1	2354	1	2	1
64	60	60	1	0	1	12	7	25	0	2	3	2	1	1	2867	1	2	1
64	61	61	1	2	0	1	19	34	0	3	2	3	1	1	2118	1	1	1
64	62	62	1	2	0	2	22	40	0	4	2	4	1	1	2563	1	1	1
64	63	63	1	2	0	3	5	28	0	3	4	3	1	1	2548	1	1	1
64	64	64	1	2	0	4	4	39	0	2	3	2	1	1	2469	1	1	1
64	65	65	1	2	0	5	30	14	0	2	5	2	1	1	705	1	1	1
64	66	66	1	0	2	6	4	26	0	5	3	5	1	1	3769	1	1	1
64	67	67	1	0	2	7	36	24	0	5	2	5	1	1	1774	1	1	1
64	68	68	1	0	2	8	1	18	0	4	2	4	1	1	1632	1	1	1
64	69	69	1	0	2	9	10	5	0	3	4	3	1	1	1110	NaN	1	1
64	70	70	1	0	2	10	52	24	0	3	2	2	2	1	926	1	2	2
64	71	71	1	0	2	11	7	10	0	5	3	5	1	1	2575	0	1	2
64	72	72	1	0	2	12	25	45	0	3	5	3	1	1	2136	0	1	1
64	73	73	1	1	0	1	5	47	0	4	2	4	1	1	3337	0	2	1
64	74	74	1	1	0	2	51	14	0	5	4	5	1	1	3190	0	2	1
64	75	75	1	1	0	3	29	6	0	2	4	2	1	1	812	0	2	1
64	76	76	1	1	0	4	9	19	0	4	2	4	1	1	1802	0	2	1
64	77	77	1	1	0	5	15	51	0	2	3	2	1	1	2539	0	2	1
64	78	78	1	0	1	6	9	51	0	2	4	4	2	1	1608	1	1	2
64	79	79	1	0	1	7	40	32	0	2	4	4	2	1	3422	1	1	1
64	80	80	1	0	1	8	23	2	0	3	5	4	0	0	4029	NaN	NaN	2
64	81	81	1	0	1	9	49	26	0	5	3	5	1	1	1988	NaN	2	NaN
64	82	82	1	0	1	10	19	13	0	2	5	2	1	1	2169	1	2	1
64	83	83	1	0	1	11	38	47	0	3	4	3	1	1	2983	1	2	1
64	84	84	1	0	1	12	22	48	0	2	4	2	1	1	2549	1	2	1
64	85	85	1	2	0	1	33	42	0	4	5	4	1	1	2962	1	1	1
64	86	86	1	2	0	2	34	29	0	4	3	4	1	1	2204	1	1	1
64	87	87	1	2	0	3	26	8	0	5	3	5	1	1	2146	1	1	1
64	88	88	1	2	0	4	14	22	0	2	5	2	1	1	2943	1	1	1
64	89	89	1	2	0	5	37	52	0	4	2	4	1	1	2560	1	1	1
64	90	90	1	0	2	6	7	1	0	4	3	4	1	1	2501	1	1	1
64	91	91	1	0	2	7	37	51	0	5	3	5	1	1	3902	1	1	1
64	92	92	1	0	2	8	53	15	0	4	3	4	1	1	1206	1	1	1
64	93	93	1	0	2	9	38	35	0	3	2	3	1	1	3256	NaN	1	1
64	94	94	1	0	2	10	45	3	0	3	2	3	1	1	3519	0	1	1
64	95	95	1	0	2	11	3	24	0	5	4	5	1	1	3404	0	1	1
64	96	96	1	0	2	12	22	36	0	5	3	5	1	1	3390	0	1	1
64	97	1	2	1	0	1	14	37	0	2	4	2	1	1	4522	0	2	NaN
64	98	2	2	1	0	2	37	21	0	5	4	5	1	1	3575	0	2	1
64	99	3	2	1	0	3	48	16	0	3	5	3	1	1	2009	0	2	1
64	100	4	2	1	0	4	21	28	0	2	3	2	1	1	3783	0	2	1
64	101	5	2	1	0	5	8	33	0	3	2	2	2	1	1245	1	1	2
64	102	6	2	0	1	6	3	39	0	2	5	5	2	1	2800	1	1	1
64	103	7	2	0	1	7	15	1	0	4	2	2	2	1	1058	1	1	1
64	104	8	2	0	1	8	3	6	0	5	3	5	1	1	3569	0	2	2
64	105	9	2	0	1	9	13	22	0	4	5	4	1	1	1679	NaN	2	1
64	106	10	2	0	1	10	35	28	0	5	4	4	2	1	3070	0	1	2
