AdaptChoice	Code = 66	Session = 2	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
66	1	1	0	1	0	1	54	17	0	3	4	3	1	1	3976	0	2	NaN
66	2	2	0	1	0	2	22	21	0	3	4	4	2	1	3214	1	1	2
66	3	3	0	1	0	3	6	40	0	4	5	5	2	1	2583	1	1	1
66	4	4	0	1	0	4	2	21	0	2	3	3	2	1	3862	1	1	1
66	5	5	0	1	0	5	13	37	0	2	3	5	0	0	6780	NaN	NaN	2
66	6	6	0	0	1	6	8	52	0	4	2	4	1	1	6878	0	2	NaN
66	7	7	0	0	1	7	31	33	0	3	5	3	1	1	2203	0	2	1
66	8	8	0	0	1	8	17	5	0	2	4	2	1	1	4840	0	2	1
66	9	9	0	0	1	9	42	44	0	3	5	3	1	1	4369	NaN	2	1
66	10	10	0	0	1	10	40	12	0	4	3	4	1	1	1624	1	2	1
66	1	1	1	1	0	1	26	36	0	5	3	5	1	1	3286	0	2	NaN
66	2	2	1	1	0	2	29	28	0	4	2	4	1	1	3160	0	2	1
66	3	3	1	1	0	3	31	45	0	5	2	5	1	1	3068	0	2	1
66	4	4	1	1	0	4	41	10	0	5	2	5	1	1	2266	0	2	1
66	5	5	1	1	0	5	44	34	0	4	5	4	1	1	1575	0	2	1
66	6	6	1	0	1	6	21	6	0	5	2	5	1	1	2799	0	2	1
66	7	7	1	0	1	7	22	15	0	5	4	5	1	1	2431	0	2	1
66	8	8	1	0	1	8	4	11	0	2	5	2	1	1	5808	0	2	1
66	9	9	1	0	1	9	20	52	0	5	2	5	1	1	2385	NaN	2	1
66	10	10	1	0	1	10	6	22	0	4	5	4	1	1	2249	1	2	1
66	11	11	1	0	1	11	4	33	0	3	5	3	1	1	6070	1	2	1
66	12	12	1	0	1	12	27	12	0	3	5	3	1	1	6244	1	2	1
66	13	13	1	2	0	1	22	45	0	2	4	2	1	1	2417	1	1	1
66	14	14	1	2	0	2	22	13	0	5	3	5	1	1	1377	1	1	1
66	15	15	1	2	0	3	39	15	0	4	3	4	1	1	2401	1	1	1
66	16	16	1	2	0	4	28	17	0	3	4	3	1	1	838	1	1	1
66	17	17	1	2	0	5	8	44	0	4	5	4	1	1	991	1	1	1
66	18	18	1	0	2	6	53	31	0	2	3	2	1	1	2195	1	1	1
