MultiTargForag_2	Participant_Code = 32
Search_Type = 2	CB_Targets = 1
Trial	Click_Num	Target_Click_Order	Click_X	Click_y	Item_selected	Item_X	Item_Y	Target_Set	RT
1.000000	1.000000	1.000000	778.000000	542.000000	35.000000	762.790045	536.742205	1.000000	1.369412
1.000000	2.000000	2.000000	875.000000	485.000000	36.000000	859.072192	497.004991	1.000000	1.718963
1.000000	3.000000	0.000000	741.000000	387.000000	25.000000	755.092816	426.080222	1.000000	2.143259
1.000000	4.000000	3.000000	753.000000	420.000000	25.000000	755.092816	426.080222	1.000000	2.431359
1.000000	5.000000	4.000000	859.000000	402.000000	26.000000	846.008046	417.189142	2.000000	3.062744
1.000000	6.000000	5.000000	750.000000	323.000000	15.000000	736.275832	330.732069	2.000000	3.519169
1.000000	7.000000	6.000000	634.000000	401.000000	24.000000	635.765327	398.434836	4.000000	4.048214
2.000000	1.000000	1.000000	500.000000	681.000000	43.000000	491.089645	678.328928	1.000000	1.637943
2.000000	2.000000	2.000000	251.000000	385.000000	21.000000	251.495035	403.031146	1.000000	2.454533
2.000000	3.000000	3.000000	345.000000	421.000000	22.000000	332.323739	427.338454	2.000000	3.349260
2.000000	4.000000	4.000000	573.000000	276.000000	14.000000	573.821989	281.043871	2.000000	4.325859
2.000000	5.000000	5.000000	490.000000	245.000000	13.000000	470.804187	247.435665	1.000000	4.725246
2.000000	6.000000	6.000000	479.000000	208.000000	3.000000	474.220788	205.105706	1.000000	5.151247
2.000000	7.000000	7.000000	641.000000	140.000000	4.000000	635.814113	151.713773	1.000000	5.749622
2.000000	8.000000	8.000000	212.000000	187.000000	1.000000	220.416855	189.751242	1.000000	7.661989
2.000000	9.000000	9.000000	230.000000	254.000000	11.000000	219.885292	254.274819	1.000000	8.126690
2.000000	10.000000	10.000000	192.000000	765.000000	51.000000	190.742874	760.534108	2.000000	10.214245
2.000000	11.000000	11.000000	181.000000	888.000000	61.000000	181.260003	888.112727	1.000000	11.005782
2.000000	12.000000	12.000000	504.000000	876.000000	63.000000	496.689362	876.574065	2.000000	14.869814
