AdaptChoice	Code = 33	Session = 2	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
33	1	1	0	1	0	1	44	37	0	3	2	3	1	1	13431	0	2	NaN
33	2	2	0	1	0	2	47	51	0	3	5	5	2	1	10271	1	1	2
33	3	3	0	1	0	3	1	46	0	2	3	2	1	1	5184	0	2	2
33	4	4	0	1	0	4	27	23	0	5	3	3	2	1	3251	1	1	2
33	5	5	0	1	0	5	11	24	0	2	5	2	1	1	2315	0	2	2
33	6	6	0	0	1	6	14	29	0	5	2	2	2	1	1499	1	1	2
33	7	7	0	0	1	7	25	47	0	5	3	3	2	1	2163	1	1	1
33	8	8	0	0	1	8	28	43	0	4	2	2	2	1	5909	1	1	1
33	9	9	0	0	1	9	20	31	0	3	5	3	1	1	4402	NaN	2	2
33	10	10	0	0	1	10	30	24	0	4	5	4	1	1	2529	1	2	1
33	1	1	1	1	0	1	53	44	0	3	4	3	1	1	5478	0	2	NaN
33	2	2	1	1	0	2	14	28	0	5	2	2	2	1	3626	1	1	2
33	3	3	1	1	0	3	2	44	0	5	4	4	2	1	2729	1	1	1
33	4	4	1	1	0	4	18	13	0	3	5	5	2	1	9774	1	1	1
33	5	5	1	1	0	5	16	30	0	3	5	5	2	1	5790	1	1	1
33	6	6	1	0	1	6	11	16	0	2	5	2	1	1	4681	0	2	2
33	7	7	1	0	1	7	6	19	0	3	5	5	2	1	3429	1	1	2
33	8	8	1	0	1	8	46	2	0	2	3	2	1	1	4196	0	2	2
33	9	9	1	0	1	9	24	4	0	5	3	3	2	1	4771	NaN	1	2
33	10	10	1	0	1	10	13	10	0	4	5	5	2	1	2089	0	1	1
33	11	11	1	0	1	11	10	35	0	5	3	3	2	1	2193	0	1	1
33	12	12	1	0	1	12	53	29	0	5	4	5	1	1	3619	1	2	2
33	13	13	1	2	0	1	18	14	0	3	2	2	2	1	1530	0	2	2
33	14	14	1	2	0	2	33	18	0	5	3	5	1	1	4191	1	1	2
33	15	15	1	2	0	3	23	49	0	5	2	2	2	1	3866	0	2	2
33	16	16	1	2	0	4	37	19	0	3	5	5	2	1	2826	0	2	1
33	17	17	1	2	0	5	38	14	0	5	2	2	2	1	4240	0	2	1
33	18	18	1	0	2	6	7	23	0	5	3	3	2	1	5556	0	2	1
33	19	19	1	0	2	7	36	49	0	3	2	2	2	1	2218	0	2	1
33	20	20	1	0	2	8	40	33	0	2	5	5	2	1	3233	0	2	1
33	21	21	1	0	2	9	13	22	0	4	3	3	2	1	2196	NaN	2	1
33	22	22	1	0	2	10	5	10	0	5	2	2	2	1	874	1	2	1
33	23	23	1	0	2	11	9	41	0	4	5	5	2	1	3033	1	2	1
33	24	24	1	0	2	12	33	39	0	3	4	3	1	1	4237	0	1	2
33	25	25	1	1	0	1	28	24	0	3	4	4	2	1	3568	1	1	2
33	26	26	1	1	0	2	10	2	0	5	2	2	2	1	1810	1	1	1
33	27	27	1	1	0	3	23	19	0	3	2	2	2	1	2532	1	1	1
33	28	28	1	1	0	4	48	2	0	2	5	5	2	1	1201	1	1	1
33	29	29	1	1	0	5	15	2	0	2	5	5	2	1	695	1	1	1
33	30	30	1	0	1	6	19	8	0	3	4	3	1	1	3407	0	2	2
33	31	31	1	0	1	7	39	7	0	4	5	4	1	1	2746	0	2	1
33	32	32	1	0	1	8	51	24	0	2	5	5	2	1	2499	1	1	2
33	33	33	1	0	1	9	34	39	0	4	2	2	2	1	2155	NaN	1	1
33	34	34	1	0	1	10	12	44	0	2	5	5	2	1	1944	0	1	1
33	35	35	1	0	1	11	14	29	0	2	4	2	1	1	2481	1	2	2
33	36	36	1	0	1	12	33	43	0	3	2	3	1	1	5045	1	2	1
33	37	37	1	2	0	1	3	2	0	3	2	3	1	1	925	1	1	1
33	38	38	1	2	0	2	37	22	0	2	4	2	1	1	3610	1	1	1
33	39	39	1	2	0	3	10	40	0	2	4	2	1	1	796	1	1	1
33	40	40	1	2	0	4	45	51	0	2	3	2	1	1	2234	1	1	1
33	41	41	1	2	0	5	16	6	0	4	2	4	1	1	3229	1	1	1
33	42	42	1	0	2	6	16	52	0	4	5	4	1	1	988	1	1	1
33	43	43	1	0	2	7	15	46	0	2	4	2	1	1	702	1	1	1
33	44	44	1	0	2	8	9	53	0	5	2	5	1	1	1842	1	1	1
33	45	45	1	0	2	9	49	25	0	5	3	5	1	1	2717	NaN	1	1
33	46	46	1	0	2	10	45	15	0	2	5	5	2	1	2101	1	2	2
33	47	47	1	0	2	11	26	42	0	5	4	5	1	1	2770	0	1	2
33	48	48	1	0	2	12	29	16	0	4	3	4	1	1	1115	0	1	1
33	49	49	1	1	0	1	16	47	0	4	3	4	1	1	3860	0	2	1
33	50	50	1	1	0	2	20	51	0	2	3	2	1	1	3847	0	2	1
33	51	51	1	1	0	3	31	51	0	4	3	3	2	1	3727	1	1	2
33	52	52	1	1	0	4	38	49	0	4	3	3	2	1	2332	1	1	1
33	53	53	1	1	0	5	10	13	0	3	2	2	2	1	1425	1	1	1
33	54	54	1	0	1	6	21	3	0	5	4	4	2	1	3479	1	1	1
33	55	55	1	0	1	7	16	11	0	3	5	5	2	1	972	1	1	1
33	56	56	1	0	1	8	35	53	0	4	2	2	2	1	1185	1	1	1
33	57	57	1	0	1	9	43	10	0	2	3	3	2	1	1195	NaN	1	1
33	58	58	1	0	1	10	41	2	0	4	5	4	1	1	3873	1	2	2
33	59	59	1	0	1	11	50	19	0	2	4	2	1	1	1753	1	2	1
33	60	60	1	0	1	12	1	42	0	5	2	5	1	1	1078	1	2	1
33	61	61	1	2	0	1	38	5	0	4	5	4	1	1	2602	1	1	1
33	62	62	1	2	0	2	44	18	0	4	5	4	1	1	1952	1	1	1
33	63	63	1	2	0	3	41	27	0	2	3	2	1	1	4237	1	1	1
33	64	64	1	2	0	4	39	46	0	4	2	4	1	1	1809	1	1	1
