AdaptChoice	Code = 39	Session = 1	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
39	1	1	0	1	0	1	12	3	0	4	3	2	0	0	1832	NaN	NaN	NaN
39	2	2	0	1	0	2	47	26	0	2	4	3	0	0	2579	NaN	NaN	NaN
39	3	3	0	1	0	3	21	47	0	4	2	5	0	0	1921	NaN	NaN	NaN
39	4	4	0	1	0	4	24	10	0	2	3	2	1	1	2763	0	2	NaN
39	5	5	0	1	0	5	6	37	0	3	5	2	0	0	2022	NaN	NaN	2
39	6	6	0	0	1	6	42	36	0	4	2	3	0	0	2602	NaN	NaN	NaN
39	7	7	0	0	1	7	5	6	0	2	5	4	0	0	1894	NaN	NaN	NaN
39	8	8	0	0	1	8	54	18	0	3	2	5	0	0	2227	NaN	NaN	NaN
39	9	9	0	0	1	9	20	7	0	3	4	2	0	0	1311	NaN	NaN	NaN
39	10	10	0	0	1	10	40	8	0	5	4	3	0	0	2053	NaN	NaN	NaN
39	1	1	1	1	0	1	18	39	0	2	5	2	1	1	1846	0	2	NaN
39	2	2	1	1	0	2	26	46	0	5	2	3	0	0	935	NaN	NaN	2
39	3	3	1	1	0	3	40	6	0	4	2	4	1	1	1301	0	2	NaN
39	4	4	1	1	0	4	14	24	0	5	3	4	0	0	956	NaN	NaN	2
39	5	5	1	1	0	5	26	52	0	4	5	5	2	1	2906	1	1	NaN
39	6	6	1	0	1	6	13	53	0	5	3	5	1	1	2496	0	2	2
39	7	7	1	0	1	7	16	19	0	5	3	5	1	1	819	0	2	1
39	8	8	1	0	1	8	7	21	0	5	3	5	1	1	895	0	2	1
39	9	9	1	0	1	9	52	11	0	2	3	5	0	0	874	NaN	NaN	2
39	10	10	1	0	1	10	53	43	0	2	5	5	2	1	962	0	1	NaN
39	11	11	1	0	1	11	31	43	0	3	2	5	0	0	3862	NaN	NaN	2
39	12	12	1	0	1	12	7	6	0	3	5	2	0	0	2595	NaN	NaN	NaN
39	13	13	1	2	0	1	46	24	0	3	2	2	2	1	4982	0	2	NaN
39	14	14	1	2	0	2	18	47	0	4	3	2	0	0	4573	NaN	NaN	2
39	15	15	1	2	0	3	47	7	0	4	3	2	0	0	480	NaN	NaN	NaN
39	16	16	1	2	0	4	37	32	0	2	3	3	2	1	349	0	2	NaN
39	17	17	1	2	0	5	51	20	0	4	3	3	2	1	717	0	2	1
39	18	18	1	0	2	6	8	37	0	3	4	3	1	1	311	1	1	2
39	19	19	1	0	2	7	11	24	0	2	3	3	2	1	258	0	2	2
39	20	20	1	0	2	8	18	44	0	2	5	3	0	0	288	NaN	NaN	2
39	21	21	1	0	2	9	44	10	0	2	4	4	2	1	274	NaN	2	NaN
39	22	22	1	0	2	10	24	27	0	5	4	4	2	1	344	1	2	1
39	23	23	1	0	2	11	43	10	0	5	4	4	2	1	304	1	2	1
39	24	24	1	0	2	12	21	41	0	3	5	4	0	0	346	NaN	NaN	2
39	25	25	1	1	0	1	2	47	0	3	5	5	2	1	273	1	1	NaN
39	26	26	1	1	0	2	1	25	0	2	3	5	0	0	227	NaN	NaN	2
39	27	27	1	1	0	3	47	41	0	4	5	2	0	0	275	NaN	NaN	NaN
39	28	28	1	1	0	4	23	7	0	4	5	3	0	0	900	NaN	NaN	NaN
39	29	29	1	1	0	5	33	2	0	4	2	4	1	1	414	0	2	NaN
39	30	30	1	0	1	6	35	11	0	2	4	4	2	1	314	1	1	2
39	31	31	1	0	1	7	24	18	0	2	3	4	0	0	269	NaN	NaN	2
39	32	32	1	0	1	8	52	41	0	2	4	5	0	0	6	NaN	NaN	NaN
39	33	33	1	0	1	9	46	34	0	3	5	2	0	0	254	NaN	NaN	NaN
39	34	34	1	0	1	10	32	3	0	2	4	3	0	0	1294	NaN	NaN	NaN
39	35	35	1	0	1	11	43	47	0	3	2	4	0	0	576	NaN	NaN	NaN
39	36	36	1	0	1	12	31	27	0	3	2	5	0	0	303	NaN	NaN	NaN
39	37	37	1	2	0	1	31	16	0	5	4	2	0	0	337	NaN	NaN	NaN
39	38	38	1	2	0	2	12	49	0	3	2	2	2	1	1151	0	2	NaN
39	39	39	1	2	0	3	22	26	0	5	4	2	0	0	311	NaN	NaN	2
39	40	40	1	2	0	4	28	12	0	5	2	3	0	0	572	NaN	NaN	NaN
39	41	41	1	2	0	5	18	11	0	2	3	4	0	0	279	NaN	NaN	NaN
39	42	42	1	0	2	6	27	30	0	3	4	5	0	0	409	NaN	NaN	NaN
39	43	43	1	0	2	7	11	47	0	4	2	2	2	1	601	0	2	NaN
39	44	44	1	0	2	8	23	34	0	2	4	2	1	1	558	1	1	2
39	45	45	1	0	2	9	49	34	0	4	5	2	0	0	1017	NaN	NaN	2
39	46	46	1	0	2	10	17	16	0	3	4	3	1	1	778	0	1	NaN
39	47	47	1	0	2	11	13	29	0	3	4	3	1	1	383	0	1	1
39	48	48	1	0	2	12	7	32	0	2	3	3	2	1	323	1	2	2
39	49	49	1	1	0	1	6	48	0	3	4	3	1	1	366	0	2	2
39	50	50	1	1	0	2	8	5	0	2	5	3	0	0	366	NaN	NaN	2
39	51	51	1	1	0	3	24	49	0	4	5	4	1	1	541	0	2	NaN
39	52	52	1	1	0	4	39	38	0	4	2	4	1	1	320	0	2	1
39	53	53	1	1	0	5	46	54	0	2	4	4	2	1	259	1	1	2
39	54	54	1	0	1	6	19	14	0	3	4	4	2	1	273	1	1	1
39	55	55	1	0	1	7	29	35	0	4	3	4	1	1	731	0	2	2
39	56	56	1	0	1	8	37	23	0	5	4	4	2	1	0	1	1	2
39	57	57	1	0	1	9	46	10	0	5	2	4	0	0	307	NaN	NaN	2
39	58	58	1	0	1	10	27	9	0	4	5	5	2	1	321	0	1	NaN
39	59	59	1	0	1	11	50	35	0	2	5	5	2	1	283	0	1	1
39	60	60	1	0	1	12	1	31	0	4	2	5	0	0	338	NaN	NaN	2
39	61	61	1	2	0	1	29	5	0	5	3	2	0	0	312	NaN	NaN	NaN
39	62	62	1	2	0	2	27	2	0	4	5	3	0	0	286	NaN	NaN	NaN
39	63	63	1	2	0	3	17	12	0	5	2	4	0	0	608	NaN	NaN	NaN
39	64	64	1	2	0	4	31	54	0	5	2	5	1	1	775	1	1	NaN
39	65	65	1	2	0	5	41	23	0	4	2	5	0	0	319	NaN	NaN	2
39	66	66	1	0	2	6	1	3	0	4	3	2	0	0	509	NaN	NaN	NaN
39	67	67	1	0	2	7	31	5	0	5	3	3	2	1	1011	0	2	NaN
39	68	68	1	0	2	8	20	28	0	3	2	3	1	1	448	1	1	2
39	69	69	1	0	2	9	31	25	0	4	3	3	2	1	241	NaN	2	2
39	70	70	1	0	2	10	45	25	0	3	2	3	1	1	743	0	1	2
39	71	71	1	0	2	11	49	29	0	2	5	3	0	0	658	NaN	NaN	2
39	72	72	1	0	2	12	46	52	0	2	5	4	0	0	247	NaN	NaN	NaN
39	73	73	1	1	0	1	26	5	0	4	3	5	0	0	259	NaN	NaN	NaN
39	74	74	1	1	0	2	2	15	0	3	4	2	0	0	540	NaN	NaN	NaN
39	75	75	1	1	0	3	50	10	0	5	4	2	0	0	407	NaN	NaN	NaN
39	76	76	1	1	0	4	28	44	0	5	4	3	0	0	1158	NaN	NaN	NaN
39	77	77	1	1	0	5	35	7	0	3	5	4	0	0	457	NaN	NaN	NaN
39	78	78	1	0	1	6	43	47	0	5	4	5	1	1	286	0	2	NaN
39	79	79	1	0	1	7	54	32	0	5	3	5	1	1	292	0	2	1
39	80	80	1	0	1	8	49	24	0	5	2	5	1	1	375	0	2	1
39	81	81	1	0	1	9	15	52	0	3	5	5	2	1	391	NaN	1	2
39	82	82	1	0	1	10	21	28	0	3	4	5	0	0	0	NaN	NaN	2
