AdaptChoice	Code = 6	Session = 1	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
6	1	1	0	1	0	1	44	39	0	4	2	2	2	1	5009	1	1	NaN
6	2	2	0	1	0	2	27	11	0	2	3	3	2	1	2069	1	1	1
6	3	3	0	1	0	3	29	3	0	3	4	4	2	1	9156	1	1	1
6	4	4	0	1	0	4	9	29	0	5	4	4	2	1	12392	1	1	1
6	5	5	0	1	0	5	32	46	0	2	3	4	0	0	4122	NaN	NaN	2
6	6	6	0	0	1	6	50	46	0	5	2	3	0	0	2681	NaN	NaN	NaN
6	7	7	0	0	1	7	43	18	0	2	3	2	1	1	3299	0	2	NaN
6	8	8	0	0	1	8	24	21	0	5	2	2	2	1	3306	1	1	2
6	9	9	0	0	1	9	17	19	0	5	3	5	1	1	12005	NaN	2	2
6	10	10	0	0	1	10	17	41	0	5	2	5	1	1	2611	1	2	1
6	1	1	1	1	0	1	53	50	0	4	2	2	2	1	1137	1	1	NaN
6	2	2	1	1	0	2	2	1	0	4	3	4	1	1	2905	0	2	2
6	3	3	1	1	0	3	31	51	0	3	4	4	2	1	4356	1	1	2
6	4	4	1	1	0	4	32	48	0	4	5	5	2	1	2041	1	1	1
6	5	5	1	1	0	5	38	16	0	2	3	2	1	1	2483	0	2	2
6	6	6	1	0	1	6	26	49	0	5	3	5	1	1	2438	0	2	1
6	7	7	1	0	1	7	23	12	0	3	2	4	0	0	2384	NaN	NaN	2
6	8	8	1	0	1	8	49	52	0	4	5	4	1	1	1912	0	2	NaN
6	9	9	1	0	1	9	20	12	0	3	4	3	1	1	4027	NaN	2	1
6	10	10	1	0	1	10	6	30	0	2	4	2	1	1	2457	1	2	1
6	11	11	1	0	1	11	24	8	0	2	4	4	2	1	4180	0	1	2
6	12	12	1	0	1	12	20	49	0	2	4	4	2	1	4009	0	1	1
6	13	13	1	2	0	1	37	48	0	4	2	2	2	1	4522	0	2	1
6	14	14	1	2	0	2	8	50	0	2	4	2	1	1	5594	1	1	2
6	15	15	1	2	0	3	28	38	0	3	2	3	1	1	4232	1	1	1
6	16	16	1	2	0	4	34	37	0	2	5	2	1	1	1562	1	1	1
6	17	17	1	2	0	5	13	36	0	5	2	2	2	1	2578	0	2	2
6	18	18	1	0	2	6	40	7	0	4	3	4	1	1	8751	1	1	2
6	19	19	1	0	2	7	35	29	0	3	4	4	2	1	6004	0	2	2
6	20	20	1	0	2	8	19	17	0	2	5	5	2	1	3129	0	2	1
6	21	21	1	0	2	9	7	16	0	3	5	5	2	1	2669	NaN	2	1
6	22	22	1	0	2	10	40	44	0	5	3	4	0	0	3260	NaN	NaN	2
6	23	23	1	0	2	11	28	44	0	5	3	3	2	1	3750	1	2	NaN
6	24	24	1	0	2	12	36	25	0	2	5	3	0	0	2634	NaN	NaN	2
6	25	25	1	1	0	1	23	19	0	5	3	3	2	1	2891	1	1	NaN
6	26	26	1	1	0	2	50	6	0	2	4	4	2	1	3515	1	1	1
6	27	27	1	1	0	3	50	37	0	2	4	4	2	1	3242	1	1	1
6	28	28	1	1	0	4	13	39	0	5	2	2	2	1	6329	1	1	1
6	29	29	1	1	0	5	54	48	0	3	4	4	2	1	6229	1	1	1
6	30	30	1	0	1	6	4	35	0	2	3	3	2	1	1867	1	1	1
6	31	31	1	0	1	7	27	43	0	2	3	2	1	1	4202	0	2	2
6	32	32	1	0	1	8	2	30	0	4	5	4	1	1	7031	0	2	1
6	33	33	1	0	1	9	32	47	0	5	2	2	2	1	2489	NaN	1	2
6	34	34	1	0	1	10	2	28	0	5	2	2	2	1	2192	0	1	1
6	35	35	1	0	1	11	18	44	0	3	4	3	1	1	4058	1	2	2
6	36	36	1	0	1	12	46	25	0	3	4	4	2	1	2092	0	1	2
6	37	37	1	2	0	1	23	38	0	4	5	4	1	1	5051	1	1	2
6	38	38	1	2	0	2	5	1	0	3	5	5	2	1	2954	0	2	2
6	39	39	1	2	0	3	21	27	0	2	5	2	1	1	4214	1	1	2
6	40	40	1	2	0	4	1	46	0	4	2	2	2	1	1632	0	2	2
6	41	41	1	2	0	5	44	35	0	4	2	4	1	1	8930	1	1	2
6	42	42	1	0	2	6	52	5	0	3	5	4	0	0	2758	NaN	NaN	2
6	43	43	1	0	2	7	31	9	0	2	4	4	2	1	3522	0	2	NaN
6	44	44	1	0	2	8	5	33	0	4	2	2	2	1	2257	0	2	1
6	45	45	1	0	2	9	43	38	0	4	5	4	1	1	3836	NaN	1	2
6	46	46	1	0	2	10	34	3	0	4	3	3	2	1	3582	1	2	2
6	47	47	1	0	2	11	40	50	0	5	4	5	1	1	4939	0	1	2
6	48	48	1	0	2	12	33	5	0	5	4	4	2	1	4467	1	2	2
6	49	49	1	1	0	1	26	19	0	3	2	3	1	1	5970	0	2	2
6	50	50	1	1	0	2	39	24	0	3	5	3	1	1	3979	0	2	1
6	51	51	1	1	0	3	40	21	0	3	2	2	2	1	5112	1	1	2
6	52	52	1	1	0	4	23	25	0	5	2	5	1	1	6171	0	2	2
6	53	53	1	1	0	5	48	5	0	3	5	3	1	1	3200	0	2	1
6	54	54	1	0	1	6	49	29	0	4	2	4	1	1	5902	0	2	1
6	55	55	1	0	1	7	17	11	0	2	5	2	1	1	2921	0	2	1
6	56	56	1	0	1	8	41	30	0	4	3	3	2	1	5161	1	1	2
6	57	57	1	0	1	9	26	32	0	2	5	2	1	1	6386	NaN	2	2
6	58	58	1	0	1	10	29	38	0	5	2	5	1	1	2427	1	2	1
6	59	59	1	0	1	11	41	45	0	5	4	5	1	1	5409	1	2	1
6	60	60	1	0	1	12	1	3	0	2	3	2	1	1	2674	1	2	1
6	61	61	1	2	0	1	13	42	0	4	2	4	1	1	2177	1	1	1
6	62	62	1	2	0	2	23	39	0	3	2	2	2	1	4422	0	2	2
6	63	63	1	2	0	3	30	24	0	4	5	4	1	1	1724	1	1	2
6	64	64	1	2	0	4	17	39	0	5	3	3	2	1	6936	0	2	2
6	65	65	1	2	0	5	45	30	0	4	5	5	2	1	3096	0	2	1
6	66	66	1	0	2	6	44	25	0	2	5	2	1	1	3848	1	1	2
6	67	67	1	0	2	7	54	5	0	5	3	5	1	1	3542	1	1	1
6	68	68	1	0	2	8	9	54	0	3	5	3	1	1	3534	1	1	1
6	69	69	1	0	2	9	42	54	0	2	3	2	1	1	3482	NaN	1	1
6	70	70	1	0	2	10	7	31	0	3	4	3	1	1	2589	0	1	1
