AdaptChoice	Code = 25	Session = 1	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
25	1	1	0	1	0	1	19	25	0	2	3	2	1	1	3862	0	2	NaN
25	2	2	0	1	0	2	27	37	0	2	3	4	0	0	7736	NaN	NaN	2
25	3	3	0	1	0	3	32	53	0	3	5	5	2	1	6670	1	1	NaN
25	4	4	0	1	0	4	13	4	0	4	2	2	2	1	8909	1	1	1
25	5	5	0	1	0	5	49	10	0	3	2	3	1	1	15409	0	2	2
25	6	6	0	0	1	6	36	46	0	4	3	4	1	1	5019	0	2	1
25	7	7	0	0	1	7	28	7	0	2	4	4	2	1	9361	1	1	2
25	8	8	0	0	1	8	11	44	0	4	2	4	1	1	3074	0	2	2
25	9	9	0	0	1	9	30	33	0	2	4	3	0	0	2153	NaN	NaN	2
25	10	10	0	0	1	10	13	27	0	2	5	2	1	1	1116	1	2	NaN
25	1	1	1	1	0	1	33	31	0	3	5	5	2	1	3065	1	1	NaN
25	2	2	1	1	0	2	22	14	0	3	2	3	1	1	4539	0	2	2
25	3	3	1	1	0	3	33	36	0	2	5	5	2	1	14619	1	1	2
25	4	4	1	1	0	4	19	17	0	3	5	5	2	1	9506	1	1	1
25	5	5	1	1	0	5	16	42	0	4	5	5	2	1	11941	1	1	1
25	6	6	1	0	1	6	53	4	0	2	3	5	0	0	5118	NaN	NaN	2
25	7	7	1	0	1	7	22	49	0	2	3	2	1	1	5877	0	2	NaN
25	8	8	1	0	1	8	45	33	0	5	3	5	1	1	6464	0	2	1
25	9	9	1	0	1	9	8	39	0	2	5	2	1	1	1899	NaN	2	1
25	10	10	1	0	1	10	16	32	0	2	5	5	2	1	2474	0	1	2
25	11	11	1	0	1	11	52	31	0	3	2	2	2	1	4833	0	1	1
25	12	12	1	0	1	12	28	46	0	5	3	5	1	1	1235	1	2	2
25	13	13	1	2	0	1	20	43	0	3	5	5	2	1	6133	0	2	2
25	14	14	1	2	0	2	43	8	0	5	2	5	1	1	4393	1	1	2
25	15	15	1	2	0	3	13	31	0	2	4	2	1	1	6754	1	1	1
25	16	16	1	2	0	4	51	22	0	5	3	5	1	1	9831	1	1	1
25	17	17	1	2	0	5	9	33	0	4	3	2	0	0	14313	NaN	NaN	2
25	18	18	1	0	2	6	43	4	0	4	5	4	1	1	2320	1	1	NaN
25	19	19	1	0	2	7	33	43	0	5	3	3	2	1	3800	0	2	2
25	20	20	1	0	2	8	54	10	0	3	4	3	1	1	3357	1	1	2
25	21	21	1	0	2	9	36	1	0	3	2	3	1	1	7618	NaN	1	1
25	22	22	1	0	2	10	37	4	0	5	3	3	2	1	4000	1	2	2
25	23	23	1	0	2	11	24	17	0	5	4	5	1	1	8293	0	1	2
25	24	24	1	0	2	12	9	4	0	5	4	5	1	1	2261	0	1	1
25	25	25	1	1	0	1	8	39	0	4	3	4	1	1	3439	0	2	1
25	26	26	1	1	0	2	35	15	0	5	2	3	0	0	8569	NaN	NaN	2
25	27	27	1	1	0	3	29	47	0	3	5	4	0	0	3633	NaN	NaN	NaN
25	28	28	1	1	0	4	31	40	0	3	4	3	1	1	6474	0	2	NaN
25	29	29	1	1	0	5	52	19	0	2	5	2	1	1	6633	0	2	1
25	30	30	1	0	1	6	18	41	0	5	2	2	2	1	4163	1	1	2
25	31	31	1	0	1	7	9	26	0	4	3	3	2	1	5340	1	1	1
25	32	32	1	0	1	8	53	6	0	4	2	2	2	1	2060	1	1	1
25	33	33	1	0	1	9	27	42	0	4	3	3	2	1	3695	NaN	1	1
25	34	34	1	0	1	10	6	1	0	2	5	2	1	1	2022	1	2	2
25	35	35	1	0	1	11	19	43	0	4	2	4	1	1	5188	1	2	1
25	36	36	1	0	1	12	32	11	0	5	2	2	2	1	1557	0	1	2
25	37	37	1	2	0	1	30	45	0	2	5	2	1	1	1522	1	1	2
25	38	38	1	2	0	2	45	8	0	2	5	2	1	1	10537	1	1	1
25	39	39	1	2	0	3	1	11	0	2	3	2	1	1	2386	1	1	1
25	40	40	1	2	0	4	13	12	0	2	3	2	1	1	1971	1	1	1
25	41	41	1	2	0	5	42	32	0	3	2	2	2	1	1400	0	2	2
25	42	42	1	0	2	6	54	20	0	2	4	2	1	1	701	1	1	2
25	43	43	1	0	2	7	20	54	0	2	3	3	2	1	2552	0	2	2
25	44	44	1	0	2	8	37	15	0	5	4	5	1	1	12389	1	1	2
25	45	45	1	0	2	9	25	36	0	3	4	4	2	1	9926	NaN	2	2
25	46	46	1	0	2	10	32	35	0	4	2	2	2	1	2210	1	2	1
25	47	47	1	0	2	11	54	26	0	2	3	4	0	0	6332	NaN	NaN	2
25	48	48	1	0	2	12	5	19	0	3	5	4	0	0	3807	NaN	NaN	NaN
25	49	49	1	1	0	1	24	42	0	5	2	2	2	1	17272	1	1	NaN
25	50	50	1	1	0	2	49	51	0	2	4	4	2	1	12447	1	1	1
25	51	51	1	1	0	3	23	24	0	5	3	2	0	0	3702	NaN	NaN	2
25	52	52	1	1	0	4	30	15	0	3	5	5	2	1	6080	1	1	NaN
25	53	53	1	1	0	5	14	30	0	5	2	3	0	0	20204	NaN	NaN	2
25	54	54	1	0	1	6	26	37	0	3	4	3	1	1	5561	0	2	NaN
25	55	55	1	0	1	7	27	2	0	3	2	3	1	1	1233	0	2	1
25	56	56	1	0	1	8	29	39	0	2	4	2	1	1	1563	0	2	1
25	57	57	1	0	1	9	50	48	0	5	2	4	0	0	8548	NaN	NaN	2
25	58	58	1	0	1	10	51	38	0	4	5	4	1	1	20384	1	2	NaN
25	59	59	1	0	1	11	11	47	0	4	2	2	2	1	5498	0	1	2
25	60	60	1	0	1	12	35	13	0	4	3	4	1	1	8177	1	2	2
25	61	61	1	2	0	1	29	1	0	4	5	3	0	0	5278	NaN	NaN	2
25	62	62	1	2	0	2	36	32	0	4	2	3	0	0	11440	NaN	NaN	NaN
25	63	63	1	2	0	3	19	1	0	3	4	5	0	0	2762	NaN	NaN	NaN
25	64	64	1	2	0	4	25	8	0	2	4	4	2	1	3265	0	2	NaN
25	65	65	1	2	0	5	39	52	0	5	3	5	1	1	2880	1	1	2
25	66	66	1	0	2	6	51	35	0	3	4	3	1	1	12467	1	1	1
25	67	67	1	0	2	7	22	31	0	2	3	2	1	1	5410	1	1	1
25	68	68	1	0	2	8	51	32	0	2	4	3	0	0	7092	NaN	NaN	2
25	69	69	1	0	2	9	11	40	0	2	3	2	1	1	2675	NaN	1	NaN
25	70	70	1	0	2	10	24	5	0	3	5	5	2	1	3185	1	2	2
25	71	71	1	0	2	11	47	12	0	5	4	4	2	1	12402	1	2	1
25	72	72	1	0	2	12	53	31	0	4	3	4	1	1	6024	0	1	2
25	73	73	1	1	0	1	18	14	0	4	5	5	2	1	12670	1	1	2
25	74	74	1	1	0	2	13	22	0	5	4	5	1	1	1325	0	2	2
25	75	75	1	1	0	3	37	22	0	4	5	5	2	1	6673	1	1	2
25	76	76	1	1	0	4	3	9	0	3	2	2	2	1	1736	1	1	1
25	77	77	1	1	0	5	11	21	0	2	4	4	2	1	6912	1	1	1
25	78	78	1	0	1	6	44	26	0	4	2	4	1	1	2600	0	2	2
25	79	79	1	0	1	7	35	28	0	2	4	2	1	1	4797	0	2	1
25	80	80	1	0	1	8	22	13	0	4	2	4	1	1	4643	0	2	1
25	81	81	1	0	1	9	17	2	0	4	5	4	1	1	6241	NaN	2	1
25	82	82	1	0	1	10	36	18	0	5	4	4	2	1	1952	0	1	2
25	83	83	1	0	1	11	32	11	0	3	4	4	2	1	5396	0	1	1
25	84	84	1	0	1	12	7	44	0	4	2	4	1	1	8402	1	2	2
25	85	85	1	2	0	1	9	36	0	3	5	3	1	1	5279	1	1	1
25	86	86	1	2	0	2	32	20	0	3	2	2	2	1	3866	0	2	2
25	87	87	1	2	0	3	7	44	0	4	3	4	1	1	9161	1	1	2
25	88	88	1	2	0	4	25	48	0	5	2	2	2	1	14610	0	2	2
25	89	89	1	2	0	5	29	46	0	4	5	4	1	1	3916	1	1	2
25	90	90	1	0	2	6	40	22	0	4	3	3	2	1	9332	0	2	2
25	91	91	1	0	2	7	20	11	0	5	3	3	2	1	3176	0	2	1
25	92	92	1	0	2	8	5	33	0	5	4	4	2	1	11693	0	2	1
25	93	93	1	0	2	9	16	24	0	3	4	4	2	1	4533	NaN	2	1
25	94	94	1	0	2	10	43	42	0	2	5	2	1	1	11544	0	1	2
25	95	95	1	0	2	11	41	1	0	5	4	5	1	1	9809	0	1	1
25	96	96	1	0	2	12	39	32	0	3	2	2	2	1	5587	1	2	2
25	97	1	2	1	0	1	16	18	0	3	4	3	1	1	6073	0	2	NaN
25	98	2	2	1	0	2	13	22	0	4	2	4	1	1	12880	0	2	1
25	99	3	2	1	0	3	33	16	0	2	3	3	2	1	7347	1	1	2
25	100	4	2	1	0	4	10	3	0	3	2	2	2	1	3304	1	1	1
25	101	5	2	1	0	5	31	7	0	3	5	5	2	1	6331	1	1	1
25	102	6	2	0	1	6	13	29	0	3	5	5	2	1	5263	1	1	1
25	103	7	2	0	1	7	6	22	0	3	4	2	0	0	6418	NaN	NaN	2
25	104	8	2	0	1	8	4	33	0	3	2	2	2	1	20647	1	1	NaN
25	105	9	2	0	1	9	34	38	0	4	2	4	1	1	3262	NaN	2	2
25	106	10	2	0	1	10	8	54	0	3	2	3	1	1	3009	1	2	1
25	107	11	2	0	1	11	34	30	0	5	4	5	1	1	11314	1	2	1
25	108	12	2	0	1	12	16	49	0	5	4	5	1	1	1426	1	2	1
25	109	13	2	2	0	1	11	17	0	5	2	5	1	1	7048	1	1	1
25	110	14	2	2	0	2	22	36	0	2	5	2	1	1	4790	1	1	1
25	111	15	2	2	0	3	32	43	0	3	4	4	2	1	4864	0	2	2
25	112	16	2	2	0	4	1	9	0	2	3	3	2	1	12858	0	2	1
25	113	17	2	2	0	5	1	27	0	3	5	4	0	0	4109	NaN	NaN	2
25	114	18	2	0	2	6	32	17	0	2	4	2	1	1	5400	1	1	NaN
25	115	19	2	0	2	7	12	9	0	3	4	4	2	1	4013	0	2	2
25	116	20	2	0	2	8	7	13	0	3	5	3	1	1	6055	1	1	2
25	117	21	2	0	2	9	45	10	0	5	3	3	2	1	9194	NaN	2	2
25	118	22	2	0	2	10	39	54	0	5	3	3	2	1	13299	1	2	1
25	119	23	2	0	2	11	2	13	0	2	4	4	2	1	10659	1	2	1
25	120	24	2	0	2	12	50	4	0	5	2	2	2	1	15821	1	2	1
25	121	25	2	1	0	1	37	18	0	2	5	3	0	0	14996	NaN	NaN	2
25	122	26	2	1	0	2	16	52	0	2	5	5	2	1	4321	1	1	NaN
25	123	27	2	1	0	3	25	19	0	2	4	4	2	1	3888	1	1	1
25	124	28	2	1	0	4	32	42	0	4	2	4	1	1	6784	0	2	2
25	125	29	2	1	0	5	25	42	0	5	4	4	2	1	7489	1	1	2
25	126	30	2	0	1	6	40	33	0	5	3	3	2	1	5568	1	1	1
25	127	31	2	0	1	7	44	43	0	4	2	4	1	1	4689	0	2	2
25	128	32	2	0	1	8	40	47	0	4	5	4	1	1	1992	0	2	1
25	129	33	2	0	1	9	13	31	0	3	5	3	1	1	2201	NaN	2	1
25	130	34	2	0	1	10	15	34	0	3	4	4	2	1	703	0	1	2
25	131	35	2	0	1	11	53	5	0	2	4	3	0	0	50	NaN	NaN	2
25	132	36	2	0	1	12	31	11	0	5	2	4	0	0	344	NaN	NaN	NaN
25	133	37	2	2	0	1	9	27	0	5	3	3	2	1	767	0	2	NaN
25	134	38	2	2	0	2	2	52	0	4	3	3	2	1	1375	0	2	1
25	135	39	2	2	0	3	39	18	0	5	4	3	0	0	716	NaN	NaN	2
25	136	40	2	2	0	4	42	9	0	5	4	5	1	1	539	1	1	NaN
