AdaptChoice	Code = 14	Session = 1	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
14	1	1	0	1	0	1	14	18	0	2	3	4	0	0	29288	NaN	NaN	NaN
14	2	2	0	1	0	2	10	13	0	4	3	4	1	1	2778	0	2	NaN
14	3	3	0	1	0	3	27	44	0	4	3	4	1	1	9974	0	2	1
14	4	4	0	1	0	4	44	1	0	3	5	4	0	0	8372	NaN	NaN	2
14	5	5	0	1	0	5	40	5	0	2	4	3	0	0	10696	NaN	NaN	NaN
14	6	6	0	0	1	6	39	11	0	4	2	3	0	0	5278	NaN	NaN	NaN
14	7	7	0	0	1	7	45	53	0	5	2	3	0	0	3249	NaN	NaN	NaN
14	8	8	0	0	1	8	46	20	0	5	4	4	2	1	13790	1	1	NaN
14	9	9	0	0	1	9	16	1	0	3	4	4	2	1	936	NaN	1	1
14	10	10	0	0	1	10	25	41	0	2	3	3	2	1	3995	0	1	1
14	1	1	1	1	0	1	41	24	0	5	3	3	2	1	16154	1	1	NaN
14	2	2	1	1	0	2	43	32	0	4	2	2	2	1	2583	1	1	1
14	3	3	1	1	0	3	38	2	0	3	2	3	1	1	6600	0	2	2
14	4	4	1	1	0	4	43	3	0	4	5	4	1	1	8038	0	2	1
14	5	5	1	1	0	5	2	15	0	5	4	4	2	1	5112	1	1	2
14	6	6	1	0	1	6	13	42	0	5	4	4	2	1	4784	1	1	1
14	7	7	1	0	1	7	22	4	0	4	3	4	1	1	2609	0	2	2
14	8	8	1	0	1	8	10	18	0	4	2	4	1	1	1971	0	2	1
14	9	9	1	0	1	9	3	49	0	3	5	5	2	1	2268	NaN	1	2
14	10	10	1	0	1	10	15	25	0	4	3	4	1	1	3442	1	2	2
14	11	11	1	0	1	11	51	34	0	2	5	2	1	1	1713	1	2	1
14	12	12	1	0	1	12	35	51	0	3	4	3	1	1	4160	1	2	1
14	13	13	1	2	0	1	46	10	0	5	2	2	2	1	1721	0	2	2
14	14	14	1	2	0	2	54	34	0	3	4	4	2	1	2641	0	2	1
14	15	15	1	2	0	3	17	15	0	2	4	4	2	1	8483	0	2	1
14	16	16	1	2	0	4	45	15	0	4	2	2	2	1	1246	0	2	1
14	17	17	1	2	0	5	17	29	0	4	5	5	2	1	8140	0	2	1
14	18	18	1	0	2	6	54	31	0	3	2	2	2	1	5492	0	2	1
14	19	19	1	0	2	7	12	37	0	2	3	2	1	1	3052	1	1	2
14	20	20	1	0	2	8	11	22	0	3	5	5	2	1	5730	0	2	2
14	21	21	1	0	2	9	27	19	0	2	5	5	2	1	3398	NaN	2	1
14	22	22	1	0	2	10	47	21	0	4	3	4	1	1	3172	0	1	2
14	23	23	1	0	2	11	20	36	0	4	2	4	1	1	3097	0	1	1
14	24	24	1	0	2	12	53	17	0	3	5	3	1	1	3016	0	1	1
14	25	25	1	1	0	1	5	7	0	5	3	5	1	1	3553	0	2	1
14	26	26	1	1	0	2	1	34	0	3	5	3	1	1	990	0	2	1
14	27	27	1	1	0	3	7	2	0	5	3	3	2	1	5783	1	1	2
14	28	28	1	1	0	4	32	10	0	3	2	2	2	1	1248	1	1	1
14	29	29	1	1	0	5	17	53	0	2	3	2	1	1	4286	0	2	2
14	30	30	1	0	1	6	53	38	0	2	3	3	2	1	4921	1	1	2
14	31	31	1	0	1	7	44	33	0	4	5	5	2	1	8289	1	1	1
14	32	32	1	0	1	8	34	8	0	4	2	4	1	1	5313	0	2	2
14	33	33	1	0	1	9	20	54	0	2	4	2	1	1	2721	NaN	2	1
14	34	34	1	0	1	10	33	17	0	3	4	4	2	1	5512	0	1	2
14	35	35	1	0	1	11	18	19	0	5	2	2	2	1	12808	0	1	1
14	36	36	1	0	1	12	20	45	0	3	2	2	2	1	4778	0	1	1
14	37	37	1	2	0	1	25	40	0	3	5	3	1	1	5991	1	1	2
14	38	38	1	2	0	2	30	24	0	4	5	4	1	1	1880	1	1	1
14	39	39	1	2	0	3	31	41	0	5	2	5	1	1	1291	1	1	1
