AdaptChoice	Code = 51	Session = 2	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
51	1	1	0	1	0	1	9	45	0	5	2	2	2	1	29769	1	1	NaN
51	2	2	0	1	0	2	7	32	0	3	2	2	2	1	9041	1	1	1
51	3	3	0	1	0	3	16	9	0	4	2	2	2	1	3041	1	1	1
51	4	4	0	1	0	4	31	12	0	2	4	4	2	1	37644	1	1	1
51	5	5	0	1	0	5	25	11	0	4	5	4	1	1	9204	0	2	2
51	6	6	0	0	1	6	17	53	0	3	4	4	2	1	8844	1	1	2
51	7	7	0	0	1	7	48	27	0	5	3	4	0	0	5925	NaN	NaN	2
51	8	8	0	0	1	8	5	54	0	4	2	4	1	1	5690	0	2	NaN
51	9	9	0	0	1	9	13	46	0	3	5	5	2	1	14266	NaN	1	2
51	10	10	0	0	1	10	47	36	0	3	2	2	2	1	12069	0	1	1
51	1	1	1	1	0	1	54	39	0	3	2	2	2	1	11715	1	1	NaN
51	2	2	1	1	0	2	10	45	0	4	3	4	1	1	11942	0	2	2
51	3	3	1	1	0	3	42	30	0	2	4	4	2	1	4289	1	1	2
51	4	4	1	1	0	4	23	33	0	3	2	2	2	1	3074	1	1	1
51	5	5	1	1	0	5	3	2	0	2	3	2	1	1	8633	0	2	2
51	6	6	1	0	1	6	3	30	0	2	4	2	1	1	3422	0	2	1
51	7	7	1	0	1	7	22	19	0	2	4	4	2	1	2965	1	1	2
51	8	8	1	0	1	8	24	12	0	4	5	4	1	1	5383	0	2	2
51	9	9	1	0	1	9	16	15	0	2	4	4	2	1	4401	NaN	1	2
51	10	10	1	0	1	10	31	34	0	5	3	3	2	1	29944	0	1	1
51	11	11	1	0	1	11	52	1	0	4	3	3	2	1	1692	0	1	1
51	12	12	1	0	1	12	2	13	0	2	4	4	2	1	1852	0	1	1
51	13	13	1	2	0	1	38	9	0	5	4	4	2	1	3379	0	2	1
51	14	14	1	2	0	2	40	17	0	3	4	4	2	1	2201	0	2	1
51	15	15	1	2	0	3	17	28	0	4	5	4	1	1	8840	1	1	2
51	16	16	1	2	0	4	47	9	0	4	5	4	1	1	16620	1	1	1
51	17	17	1	2	0	5	49	29	0	3	5	3	1	1	9398	1	1	1
51	18	18	1	0	2	6	21	51	0	2	5	2	1	1	7286	1	1	1
51	19	19	1	0	2	7	16	51	0	5	4	4	2	1	2019	0	2	2
51	20	20	1	0	2	8	12	46	0	3	4	3	1	1	5946	1	1	2
51	21	21	1	0	2	9	25	52	0	5	4	4	2	1	7828	NaN	2	2
51	22	22	1	0	2	10	40	23	0	5	3	3	2	1	5268	1	2	1
51	23	23	1	0	2	11	12	41	0	4	2	4	1	1	2845	0	1	2
51	24	24	1	0	2	12	11	8	0	4	5	4	1	1	1340	0	1	1
51	25	25	1	1	0	1	17	38	0	3	5	3	1	1	4021	0	2	1
51	26	26	1	1	0	2	11	30	0	3	5	3	1	1	756	0	2	1
51	27	27	1	1	0	3	10	40	0	2	3	2	1	1	3001	0	2	1
51	28	28	1	1	0	4	49	2	0	5	3	4	0	0	9791	NaN	NaN	2
51	29	29	1	1	0	5	19	25	0	2	5	2	1	1	4354	0	2	NaN
51	30	30	1	0	1	6	28	19	0	5	2	2	2	1	7400	1	1	2
51	31	31	1	0	1	7	52	31	0	4	3	4	1	1	7864	0	2	2
