AdaptChoice	Code = 60	Session = 2	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
60	1	1	0	1	0	1	12	4	0	5	4	5	1	1	24140	0	2	NaN
60	2	2	0	1	0	2	12	36	0	3	2	3	1	1	20162	0	2	1
60	3	3	0	1	0	3	53	29	0	3	2	2	2	1	7523	1	1	2
60	4	4	0	1	0	4	9	45	0	2	5	5	2	1	23748	1	1	1
60	5	5	0	1	0	5	14	34	0	4	3	3	2	1	6669	1	1	1
60	6	6	0	0	1	6	7	5	0	4	2	2	2	1	4069	1	1	1
60	7	7	0	0	1	7	40	30	0	5	4	5	1	1	13779	0	2	2
60	8	8	0	0	1	8	49	11	0	5	2	2	2	1	1937	1	1	2
60	9	9	0	0	1	9	25	1	0	3	5	5	2	1	3024	NaN	1	1
60	10	10	0	0	1	10	23	15	0	2	4	2	1	1	7041	1	2	2
60	1	1	1	1	0	1	3	28	0	2	4	2	1	1	9248	0	2	NaN
60	2	2	1	1	0	2	46	44	0	5	4	4	2	1	2800	1	1	2
60	3	3	1	1	0	3	29	14	0	3	4	3	1	1	5109	0	2	2
60	4	4	1	1	0	4	9	39	0	5	3	3	2	1	6139	1	1	2
60	5	5	1	1	0	5	41	20	0	5	2	2	2	1	7769	1	1	1
60	6	6	1	0	1	6	44	16	0	5	3	5	1	1	7708	0	2	2
60	7	7	1	0	1	7	33	12	0	3	4	4	2	1	5298	1	1	2
60	8	8	1	0	1	8	43	45	0	5	4	4	2	1	4227	1	1	1
60	9	9	1	0	1	9	24	50	0	3	5	3	1	1	2800	NaN	2	2
60	10	10	1	0	1	10	29	27	0	3	2	3	1	1	2941	1	2	1
60	11	11	1	0	1	11	37	19	0	3	2	3	1	1	9652	1	2	1
60	12	12	1	0	1	12	53	26	0	2	5	5	2	1	3584	0	1	2
60	13	13	1	2	0	1	25	23	0	5	2	3	0	0	3360	NaN	NaN	2
60	14	14	1	2	0	2	16	41	0	5	3	3	2	1	9414	0	2	NaN
60	15	15	1	2	0	3	47	34	0	4	3	4	1	1	9209	1	1	2
60	16	16	1	2	0	4	20	44	0	2	4	2	1	1	4597	1	1	1
