MultiTargForag_2	Participant_Code = 65b
Search_Type = 1	CB_Targets = 1
Trial	Item_Position_Num	Item_X	ItemY	Item_Shape	Item_Set
1.000000	1.000000	214.052384	181.210717	1.000000	2.000000
1.000000	2.000000	310.358137	132.715494	1.000000	4.000000
1.000000	3.000000	449.533881	184.969851	1.000000	3.000000
1.000000	4.000000	520.976766	172.347035	1.000000	2.000000
1.000000	5.000000	624.100749	180.138253	1.000000	3.000000
1.000000	6.000000	745.223492	129.555242	1.000000	1.000000
1.000000	7.000000	867.359852	126.785461	1.000000	1.000000
1.000000	8.000000	996.143080	136.621252	1.000000	3.000000
1.000000	9.000000	1083.393512	153.687472	1.000000	4.000000
1.000000	10.000000	1216.542595	162.081417	1.000000	3.000000
1.000000	11.000000	218.087199	272.450209	1.000000	4.000000
1.000000	12.000000	336.844460	251.608539	1.000000	1.000000
1.000000	13.000000	427.329433	265.130894	1.000000	3.000000
1.000000	14.000000	561.047618	258.977875	1.000000	2.000000
1.000000	15.000000	661.076848	232.879561	1.000000	3.000000
1.000000	16.000000	775.890140	228.859520	1.000000	4.000000
1.000000	17.000000	881.358114	278.333404	1.000000	2.000000
1.000000	18.000000	964.850410	234.721125	1.000000	4.000000
1.000000	19.000000	1104.623748	225.528701	1.000000	2.000000
1.000000	20.000000	1190.578512	275.871882	1.000000	1.000000
1.000000	21.000000	206.921670	372.137240	1.000000	2.000000
1.000000	22.000000	305.037492	390.987430	1.000000	1.000000
1.000000	23.000000	412.508216	385.245343	1.000000	3.000000
1.000000	24.000000	556.300456	368.805471	1.000000	2.000000
1.000000	25.000000	620.004168	338.398556	1.000000	1.000000
1.000000	26.000000	738.555143	331.415288	1.000000	1.000000
1.000000	27.000000	840.028686	370.649699	1.000000	4.000000
1.000000	28.000000	986.293172	330.280260	1.000000	1.000000
1.000000	29.000000	1064.122807	391.340475	1.000000	2.000000
1.000000	30.000000	1186.486475	381.547295	1.000000	2.000000
1.000000	31.000000	195.284155	491.260723	1.000000	1.000000
1.000000	32.000000	287.645461	451.566889	1.000000	1.000000
1.000000	33.000000	398.607948	495.594904	1.000000	1.000000
1.000000	34.000000	521.133330	465.778525	1.000000	2.000000
1.000000	35.000000	668.790331	493.974943	1.000000	4.000000
1.000000	36.000000	767.028454	465.116303	1.000000	1.000000
1.000000	37.000000	891.599652	449.767557	1.000000	4.000000
1.000000	38.000000	961.890258	442.833599	1.000000	3.000000
1.000000	39.000000	1096.333427	467.978015	1.000000	2.000000
1.000000	40.000000	1171.866326	469.373629	1.000000	3.000000
1.000000	41.000000	225.683676	594.725590	1.000000	4.000000
1.000000	42.000000	331.684739	554.176238	1.000000	3.000000
1.000000	43.000000	433.236097	596.104941	1.000000	2.000000
1.000000	44.000000	561.595795	609.723313	1.000000	3.000000
1.000000	45.000000	629.241936	566.923502	1.000000	1.000000
1.000000	46.000000	755.383842	571.761762	1.000000	4.000000
1.000000	47.000000	841.854355	565.456838	1.000000	3.000000
1.000000	48.000000	972.843364	601.029698	1.000000	4.000000
1.000000	49.000000	1069.814596	596.230220	1.000000	1.000000
1.000000	50.000000	1196.024803	597.151436	1.000000	1.000000
1.000000	51.000000	223.219113	702.342739	1.000000	1.000000
1.000000	52.000000	322.875340	680.779495	1.000000	2.000000
1.000000	53.000000	432.627282	674.596906	1.000000	4.000000
1.000000	54.000000	560.890262	651.426225	1.000000	1.000000
1.000000	55.000000	651.998098	659.390410	1.000000	4.000000
1.000000	56.000000	754.517284	663.649599	1.000000	3.000000
1.000000	57.000000	851.232559	655.109376	1.000000	2.000000
1.000000	58.000000	961.204417	681.606137	1.000000	3.000000
1.000000	59.000000	1076.393167	682.571551	1.000000	2.000000
1.000000	60.000000	1201.784535	718.914989	1.000000	1.000000
1.000000	61.000000	186.193539	819.068902	1.000000	3.000000
1.000000	62.000000	333.917781	796.302815	1.000000	2.000000
1.000000	63.000000	404.379985	802.780931	1.000000	2.000000
1.000000	64.000000	521.386034	784.796997	1.000000	2.000000
1.000000	65.000000	655.959939	823.580617	1.000000	1.000000
1.000000	66.000000	734.207585	764.897032	1.000000	3.000000
1.000000	67.000000	877.501432	813.849159	1.000000	4.000000
1.000000	68.000000	1002.417194	776.131667	1.000000	4.000000
1.000000	69.000000	1111.532050	765.139060	1.000000	4.000000
1.000000	70.000000	1178.759566	777.160446	1.000000	4.000000
1.000000	71.000000	206.346839	887.187546	1.000000	3.000000
1.000000	72.000000	321.300966	915.074644	1.000000	3.000000
1.000000	73.000000	412.403834	886.454360	1.000000	4.000000
1.000000	74.000000	560.488340	868.070428	1.000000	3.000000
1.000000	75.000000	618.539076	890.640554	1.000000	3.000000
1.000000	76.000000	738.398265	869.992870	1.000000	1.000000
1.000000	77.000000	869.748579	867.184093	1.000000	2.000000
1.000000	78.000000	962.666421	876.295506	1.000000	4.000000
1.000000	79.000000	1087.105930	879.624705	1.000000	2.000000
1.000000	80.000000	1212.483094	891.950128	1.000000	4.000000
1.000000	1.000000	228.046225	162.907932	1.000000	2.000000
1.000000	2.000000	304.342219	140.260084	1.000000	1.000000
1.000000	3.000000	445.099558	120.391876	1.000000	2.000000
1.000000	4.000000	553.309597	180.519874	1.000000	1.000000
1.000000	5.000000	655.318101	186.252695	1.000000	1.000000
1.000000	6.000000	768.284503	147.081330	1.000000	4.000000
1.000000	7.000000	871.094770	136.471314	1.000000	2.000000
1.000000	8.000000	960.977666	133.334613	1.000000	3.000000
1.000000	9.000000	1065.949947	167.532589	1.000000	3.000000
1.000000	10.000000	1205.069527	138.356751	1.000000	3.000000
1.000000	11.000000	184.418272	274.016241	1.000000	4.000000
1.000000	12.000000	301.036815	260.749404	1.000000	4.000000
1.000000	13.000000	439.873102	249.142440	1.000000	4.000000
1.000000	14.000000	533.245521	248.636061	1.000000	2.000000
1.000000	15.000000	647.927831	290.227452	1.000000	1.000000
1.000000	16.000000	740.807527	264.810574	1.000000	3.000000
1.000000	17.000000	844.423221	280.314490	1.000000	1.000000
