AdaptChoice	Code = 26	Session = 1	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
26	1	1	0	1	0	1	17	18	0	2	5	2	1	1	14891	0	2	NaN
26	2	2	0	1	0	2	37	4	0	2	5	5	2	1	2054	1	1	2
26	3	3	0	1	0	3	28	17	0	2	5	5	2	1	1172	1	1	1
26	4	4	0	1	0	4	39	14	0	5	4	5	1	1	3216	0	2	2
26	5	5	0	1	0	5	8	50	0	2	3	2	1	1	9650	0	2	1
26	6	6	0	0	1	6	20	44	0	5	3	5	1	1	4488	0	2	1
26	7	7	0	0	1	7	38	52	0	2	5	2	1	1	1584	0	2	1
26	8	8	0	0	1	8	14	42	0	5	3	3	2	1	3689	1	1	2
26	9	9	0	0	1	9	49	54	0	3	4	3	1	1	5432	NaN	2	2
26	10	10	0	0	1	10	51	35	0	2	3	2	1	1	1378	1	2	1
26	1	1	1	1	0	1	25	3	0	4	2	4	1	1	2162	0	2	NaN
26	2	2	1	1	0	2	15	21	0	5	2	2	2	1	2146	1	1	2
26	3	3	1	1	0	3	3	11	0	5	4	4	2	1	3107	1	1	1
26	4	4	1	1	0	4	20	49	0	4	2	2	2	1	1474	1	1	1
26	5	5	1	1	0	5	53	10	0	4	2	4	1	1	4273	0	2	2
26	6	6	1	0	1	6	27	4	0	4	5	4	1	1	8735	0	2	1
26	7	7	1	0	1	7	38	24	0	2	3	3	2	1	2640	1	1	2
26	8	8	1	0	1	8	18	48	0	5	3	5	1	1	4305	0	2	2
26	9	9	1	0	1	9	13	43	0	2	5	5	2	1	6566	NaN	1	2
26	10	10	1	0	1	10	37	23	0	4	3	3	2	1	1990	0	1	1
26	11	11	1	0	1	11	37	49	0	3	4	4	2	1	1831	0	1	1
26	12	12	1	0	1	12	4	31	0	4	3	3	2	1	1677	0	1	1
26	13	13	1	2	0	1	6	32	0	5	2	2	2	1	1180	0	2	1
26	14	14	1	2	0	2	53	29	0	3	2	3	1	1	4945	1	1	2
26	15	15	1	2	0	3	36	21	0	4	5	5	2	1	2785	0	2	2
26	16	16	1	2	0	4	26	13	0	5	3	5	1	1	1230	1	1	2
26	17	17	1	2	0	5	29	31	0	5	4	4	2	1	2888	0	2	2
26	18	18	1	0	2	6	14	54	0	5	2	2	2	1	1687	0	2	1
26	19	19	1	0	2	7	26	1	0	4	5	4	1	1	4365	1	1	2
26	20	20	1	0	2	8	2	19	0	3	5	3	1	1	4422	1	1	1
26	21	21	1	0	2	9	11	49	0	3	4	4	2	1	4564	NaN	2	2
26	22	22	1	0	2	10	35	18	0	5	4	4	2	1	2897	1	2	1
26	23	23	1	0	2	11	24	16	0	3	2	2	2	1	3360	1	2	1
26	24	24	1	0	2	12	27	22	0	5	4	4	2	1	1144	1	2	1
26	25	25	1	1	0	1	7	44	0	4	5	5	2	1	2137	1	1	1
26	26	26	1	1	0	2	1	32	0	3	2	2	2	1	7921	1	1	1
26	27	27	1	1	0	3	30	28	0	2	5	2	1	1	5177	0	2	2
26	28	28	1	1	0	4	38	52	0	3	5	3	1	1	10262	0	2	1
26	29	29	1	1	0	5	46	52	0	5	3	3	2	1	12224	1	1	2
26	30	30	1	0	1	6	44	39	0	4	3	4	1	1	4431	0	2	2
26	31	31	1	0	1	7	23	1	0	4	3	3	2	1	5129	1	1	2
26	32	32	1	0	1	8	20	45	0	4	2	2	2	1	1957	1	1	1
26	33	33	1	0	1	9	38	26	0	2	3	2	1	1	1705	NaN	2	2
26	34	34	1	0	1	10	25	27	0	3	5	5	2	1	3453	0	1	2
26	35	35	1	0	1	11	52	21	0	2	3	3	2	1	8315	0	1	1
26	36	36	1	0	1	12	52	21	0	2	4	2	1	1	6715	1	2	2
26	37	37	1	2	0	1	21	49	0	3	4	3	1	1	3331	1	1	1
26	38	38	1	2	0	2	18	23	0	5	3	3	2	1	4223	0	2	2
26	39	39	1	2	0	3	38	45	0	5	4	4	2	1	1381	0	2	1
