AdaptChoice	Code = 65	Session = 1	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
65	1	1	0	1	0	1	23	32	0	2	5	2	1	1	14025	0	2	NaN
65	2	2	0	1	0	2	8	44	0	3	2	3	1	1	8346	0	2	1
65	3	3	0	1	0	3	5	20	0	2	4	2	1	1	7196	0	2	1
65	4	4	0	1	0	4	13	12	0	4	3	3	2	1	1383	1	1	2
65	5	5	0	1	0	5	12	36	0	4	2	2	2	1	1805	1	1	1
65	6	6	0	0	1	6	8	33	0	4	5	5	2	1	8991	1	1	1
65	7	7	0	0	1	7	36	38	0	2	3	3	2	1	2814	1	1	1
65	8	8	0	0	1	8	18	2	0	2	5	5	2	1	5949	1	1	1
65	9	9	0	0	1	9	11	4	0	3	5	5	2	1	2055	NaN	1	1
65	10	10	0	0	1	10	25	14	0	2	3	3	2	1	2294	0	1	1
65	1	1	1	1	0	1	24	30	0	3	2	2	2	1	1917	1	1	NaN
65	2	2	1	1	0	2	11	41	0	2	5	2	1	1	12358	0	2	2
65	3	3	1	1	0	3	22	8	0	3	5	3	1	1	8401	0	2	1
65	4	4	1	1	0	4	47	53	0	3	5	5	2	1	1833	1	1	2
65	5	5	1	1	0	5	29	41	0	5	4	4	2	1	3964	1	1	1
65	6	6	1	0	1	6	3	29	0	2	5	5	2	1	1454	1	1	1
65	7	7	1	0	1	7	39	46	0	2	3	3	2	1	4113	1	1	1
65	8	8	1	0	1	8	15	6	0	5	3	3	2	1	2658	1	1	1
65	9	9	1	0	1	9	42	16	0	2	3	3	2	1	3398	NaN	1	1
65	10	10	1	0	1	10	32	15	0	3	5	5	2	1	5148	0	1	1
65	11	11	1	0	1	11	15	48	0	2	4	4	2	1	4858	0	1	1
65	12	12	1	0	1	12	1	16	0	3	4	4	2	1	1086	0	1	1
65	13	13	1	2	0	1	32	20	0	4	3	5	0	0	4746	NaN	NaN	2
65	14	14	1	2	0	2	23	12	0	4	2	4	1	1	5003	1	1	NaN
65	15	15	1	2	0	3	4	31	0	2	4	2	1	1	4002	1	1	1
65	16	16	1	2	0	4	7	12	0	4	5	4	1	1	5232	1	1	1
65	17	17	1	2	0	5	53	26	0	2	5	3	0	0	2308	NaN	NaN	2
65	18	18	1	0	2	6	20	12	0	2	3	2	1	1	4136	1	1	NaN
65	19	19	1	0	2	7	21	51	0	4	5	4	1	1	3589	1	1	1
65	20	20	1	0	2	8	53	43	0	2	3	2	1	1	1575	1	1	1
65	21	21	1	0	2	9	36	40	0	3	4	4	2	1	2749	NaN	2	2
65	22	22	1	0	2	10	27	1	0	3	5	5	2	1	1282	1	2	1
65	23	23	1	0	2	11	25	9	0	3	4	4	2	1	2702	1	2	1
65	24	24	1	0	2	12	24	7	0	4	2	2	2	1	970	1	2	1
65	25	25	1	1	0	1	47	49	0	5	3	5	1	1	11455	0	2	2
65	26	26	1	1	0	2	46	18	0	5	2	2	2	1	2493	1	1	2
65	27	27	1	1	0	3	30	3	0	2	5	5	2	1	4541	1	1	1
65	28	28	1	1	0	4	45	11	0	2	4	4	2	1	1079	1	1	1
65	29	29	1	1	0	5	33	19	0	3	5	5	2	1	4042	1	1	1
65	30	30	1	0	1	6	19	43	0	2	4	4	2	1	4722	1	1	1
65	31	31	1	0	1	7	8	53	0	3	5	5	2	1	2355	1	1	1
65	32	32	1	0	1	8	54	51	0	4	2	2	2	1	5113	1	1	1
65	33	33	1	0	1	9	26	50	0	4	3	3	2	1	2234	NaN	1	1
65	34	34	1	0	1	10	32	35	0	2	5	2	1	1	2717	1	2	2
65	35	35	1	0	1	11	4	17	0	5	2	5	1	1	3486	1	2	1
65	36	36	1	0	1	12	23	1	0	3	4	3	1	1	2042	1	2	1
65	37	37	1	2	0	1	9	25	0	5	3	5	1	1	3429	1	1	1
65	38	38	1	2	0	2	4	1	0	5	3	5	1	1	3516	1	1	1
65	39	39	1	2	0	3	3	5	0	5	2	5	1	1	2132	1	1	1
65	40	40	1	2	0	4	5	12	0	3	2	5	0	0	1561	NaN	NaN	2
65	41	41	1	2	0	5	3	24	0	3	2	3	1	1	4346	1	1	NaN
65	42	42	1	0	2	6	33	3	0	2	5	2	1	1	1947	1	1	1
65	43	43	1	0	2	7	9	19	0	2	4	2	1	1	892	1	1	1
65	44	44	1	0	2	8	38	37	0	5	3	5	1	1	2164	1	1	1
65	45	45	1	0	2	9	16	49	0	5	2	5	1	1	1789	NaN	1	1
65	46	46	1	0	2	10	4	7	0	5	2	2	2	1	3547	1	2	2
65	47	47	1	0	2	11	9	5	0	4	2	2	2	1	1153	1	2	1
65	48	48	1	0	2	12	22	29	0	2	3	3	2	1	1854	1	2	1
65	49	49	1	1	0	1	37	1	0	5	4	4	2	1	1761	1	1	1
65	50	50	1	1	0	2	44	1	0	2	5	5	2	1	891	1	1	1
65	51	51	1	1	0	3	12	39	0	4	3	5	0	0	2250	NaN	NaN	2
65	52	52	1	1	0	4	49	44	0	5	4	4	2	1	3353	1	1	NaN
65	53	53	1	1	0	5	47	4	0	3	2	2	2	1	2582	1	1	1
65	54	54	1	0	1	6	51	18	0	2	3	3	2	1	1840	1	1	1
65	55	55	1	0	1	7	31	36	0	5	3	3	2	1	3979	1	1	1
65	56	56	1	0	1	8	28	54	0	5	4	4	2	1	2241	1	1	1
65	57	57	1	0	1	9	22	7	0	4	5	5	2	1	3556	NaN	1	1
65	58	58	1	0	1	10	33	7	0	3	2	3	1	1	2713	1	2	2
65	59	59	1	0	1	11	46	14	0	2	4	4	2	1	6650	0	1	2
65	60	60	1	0	1	12	4	37	0	3	4	3	1	1	4986	1	2	2
65	61	61	1	2	0	1	8	19	0	3	5	3	1	1	4653	1	1	1
65	62	62	1	2	0	2	38	54	0	2	4	2	1	1	3265	1	1	1
65	63	63	1	2	0	3	38	8	0	3	4	3	1	1	3573	1	1	1
65	64	64	1	2	0	4	50	47	0	3	2	3	1	1	2071	1	1	1
65	65	65	1	2	0	5	42	48	0	5	2	5	1	1	3558	1	1	1
65	66	66	1	0	2	6	13	29	0	3	2	3	1	1	3612	1	1	1
65	67	67	1	0	2	7	1	19	0	4	2	4	1	1	1423	1	1	1
65	68	68	1	0	2	8	38	43	0	4	2	4	1	1	3561	1	1	1
65	69	69	1	0	2	9	15	27	0	4	3	4	1	1	3723	NaN	1	1
65	70	70	1	0	2	10	48	3	0	4	3	3	2	1	2180	1	2	2
65	71	71	1	0	2	11	40	52	0	5	3	3	2	1	3306	1	2	1
65	72	72	1	0	2	12	20	10	0	2	3	3	2	1	814	1	2	1
65	73	73	1	1	0	1	4	34	0	5	4	4	2	1	3128	1	1	1
65	74	74	1	1	0	2	13	18	0	4	5	5	2	1	3325	1	1	1
65	75	75	1	1	0	3	19	26	0	3	2	2	2	1	2866	1	1	1
