AdaptChoice	Code = 74	Session = 1	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
74	1	1	0	1	0	1	19	20	0	2	3	2	1	1	2925	0	2	NaN
74	2	2	0	1	0	2	4	54	0	2	5	2	1	1	3459	0	2	1
74	3	3	0	1	0	3	32	54	0	4	5	4	1	1	5548	0	2	1
74	4	4	0	1	0	4	16	5	0	5	4	4	2	1	10615	1	1	2
74	5	5	0	1	0	5	50	25	0	3	4	3	1	1	10322	0	2	2
74	6	6	0	0	1	6	50	25	0	5	2	2	2	1	7716	1	1	2
74	7	7	0	0	1	7	18	35	0	3	4	3	1	1	6565	0	2	2
74	8	8	0	0	1	8	22	2	0	3	5	5	2	1	9264	1	1	2
74	9	9	0	0	1	9	11	36	0	3	5	3	1	1	1469	NaN	2	2
74	10	10	0	0	1	10	19	45	0	3	5	3	1	1	2646	1	2	1
74	1	1	1	1	0	1	36	32	0	3	5	3	1	1	2294	0	2	NaN
74	2	2	1	1	0	2	33	31	0	3	5	3	1	1	3701	0	2	1
74	3	3	1	1	0	3	33	8	0	3	2	3	1	1	1019	0	2	1
74	4	4	1	1	0	4	9	17	0	5	2	5	1	1	2036	0	2	1
74	5	5	1	1	0	5	42	21	0	5	3	5	1	1	2681	0	2	1
74	6	6	1	0	1	6	31	16	0	4	2	2	2	1	7479	1	1	2
74	7	7	1	0	1	7	51	10	0	3	5	5	2	1	3684	1	1	1
74	8	8	1	0	1	8	19	38	0	5	3	3	2	1	4026	1	1	1
74	9	9	1	0	1	9	36	44	0	3	2	2	2	1	3946	NaN	1	1
74	10	10	1	0	1	10	9	18	0	3	5	3	1	1	4621	1	2	2
74	11	11	1	0	1	11	40	9	0	2	3	2	1	1	1838	1	2	1
74	12	12	1	0	1	12	44	36	0	3	2	3	1	1	1338	1	2	1
74	13	13	1	2	0	1	36	11	0	3	2	3	1	1	2902	1	1	1
74	14	14	1	2	0	2	33	14	0	2	4	2	1	1	4892	1	1	1
74	15	15	1	2	0	3	18	39	0	5	3	3	2	1	5390	0	2	2
74	16	16	1	2	0	4	48	9	0	5	4	4	2	1	9553	0	2	1
74	17	17	1	2	0	5	47	26	0	2	3	3	2	1	1576	0	2	1
74	18	18	1	0	2	6	48	16	0	5	2	2	2	1	2839	0	2	1
74	19	19	1	0	2	7	12	47	0	2	3	3	2	1	2580	0	2	1
74	20	20	1	0	2	8	39	41	0	2	5	5	2	1	8152	0	2	1
