AdaptChoice	Code = 12	Session = 1	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
12	1	1	0	1	0	1	24	43	0	4	2	2	2	1	18891	1	1	NaN
12	2	2	0	1	0	2	41	31	0	3	4	3	1	1	17069	0	2	2
12	3	3	0	1	0	3	13	23	0	2	4	5	0	0	5404	NaN	NaN	2
12	4	4	0	1	0	4	13	23	0	5	3	3	2	1	4913	1	1	NaN
12	5	5	0	1	0	5	6	25	0	2	3	2	1	1	4200	0	2	2
12	6	6	0	0	1	6	25	20	0	4	3	3	2	1	6302	1	1	2
12	7	7	0	0	1	7	40	4	0	3	5	3	1	1	8962	0	2	2
12	8	8	0	0	1	8	18	7	0	3	2	3	1	1	7210	0	2	1
12	9	9	0	0	1	9	4	51	0	3	2	3	1	1	1260	NaN	2	1
12	10	10	0	0	1	10	3	33	0	3	5	3	1	1	4351	1	2	1
12	1	1	1	1	0	1	5	47	0	5	4	4	2	1	7997	1	1	NaN
12	2	2	1	1	0	2	23	9	0	4	2	2	2	1	1955	1	1	1
12	3	3	1	1	0	3	35	3	0	4	5	5	2	1	6295	1	1	1
12	4	4	1	1	0	4	24	37	0	2	5	2	1	1	7311	0	2	2
12	5	5	1	1	0	5	3	17	0	5	3	3	2	1	27746	1	1	2
12	6	6	1	0	1	6	52	50	0	3	4	3	1	1	4080	0	2	2
12	7	7	1	0	1	7	35	18	0	3	2	3	1	1	3619	0	2	1
12	8	8	1	0	1	8	45	25	0	3	5	3	1	1	1481	0	2	1
12	9	9	1	0	1	9	39	37	0	5	3	2	0	0	5580	NaN	NaN	2
12	10	10	1	0	1	10	12	22	0	3	5	3	1	1	8376	1	2	NaN
12	11	11	1	0	1	11	12	13	0	4	2	2	2	1	3789	0	1	2
12	12	12	1	0	1	12	34	9	0	5	3	3	2	1	1062	0	1	1
12	13	13	1	2	0	1	36	35	0	2	4	2	1	1	1568	1	1	2
12	14	14	1	2	0	2	29	37	0	5	4	4	2	1	23721	0	2	2
12	15	15	1	2	0	3	12	15	0	3	2	3	1	1	4594	1	1	2
12	16	16	1	2	0	4	24	29	0	3	4	4	2	1	3979	0	2	2
12	17	17	1	2	0	5	1	19	0	4	5	5	2	1	5904	0	2	1
12	18	18	1	0	2	6	13	23	0	2	4	4	2	1	5147	0	2	1
12	19	19	1	0	2	7	25	22	0	3	5	3	1	1	2392	1	1	2
12	20	20	1	0	2	8	54	1	0	4	2	4	1	1	4409	1	1	1
12	21	21	1	0	2	9	38	50	0	5	2	2	2	1	2627	NaN	2	2
12	22	22	1	0	2	10	35	12	0	4	3	3	2	1	8216	1	2	1
12	23	23	1	0	2	11	50	3	0	4	5	5	2	1	8250	1	2	1
12	24	24	1	0	2	12	12	29	0	3	4	3	1	1	4129	0	1	2
12	25	25	1	1	0	1	17	53	0	3	5	5	2	1	8525	1	1	2
12	26	26	1	1	0	2	22	41	0	2	5	2	1	1	3529	0	2	2
12	27	27	1	1	0	3	7	27	0	3	4	3	1	1	9533	0	2	1
12	28	28	1	1	0	4	30	33	0	4	5	4	1	1	16201	0	2	1
12	29	29	1	1	0	5	43	45	0	4	5	5	2	1	1767	1	1	2
12	30	30	1	0	1	6	50	32	0	5	3	5	1	1	3096	0	2	2
12	31	31	1	0	1	7	47	7	0	5	2	2	2	1	4311	1	1	2
12	32	32	1	0	1	8	44	26	0	2	4	2	1	1	1618	0	2	2
12	33	33	1	0	1	9	34	8	0	3	2	2	2	1	1152	NaN	1	2
12	34	34	1	0	1	10	26	27	0	4	2	4	1	1	6149	1	2	2
12	35	35	1	0	1	11	31	21	0	2	4	4	2	1	11825	0	1	2
12	36	36	1	0	1	12	5	28	0	2	3	2	1	1	1111	1	2	2
12	37	37	1	2	0	1	19	36	0	4	3	3	2	1	2451	0	2	2
12	38	38	1	2	0	2	41	46	0	4	2	4	1	1	8577	1	1	2
12	39	39	1	2	0	3	26	16	0	2	5	2	1	1	2518	1	1	1
12	40	40	1	2	0	4	11	41	0	3	2	3	1	1	5542	1	1	1
12	41	41	1	2	0	5	13	44	0	5	2	2	2	1	6294	0	2	2
12	42	42	1	0	2	6	12	23	0	2	5	2	1	1	5438	1	1	2
12	43	43	1	0	2	7	44	3	0	2	5	2	1	1	6360	1	1	1
12	44	44	1	0	2	8	37	16	0	2	3	3	2	1	4169	0	2	2
12	45	45	1	0	2	9	52	31	0	3	4	4	2	1	4745	NaN	2	1
12	46	46	1	0	2	10	45	24	0	2	3	3	2	1	1418	1	2	1
12	47	47	1	0	2	11	22	34	0	3	2	2	2	1	6395	1	2	1
12	48	48	1	0	2	12	38	5	0	2	3	2	1	1	1713	0	1	2
12	49	49	1	1	0	1	54	46	0	5	4	5	1	1	19800	0	2	1
12	50	50	1	1	0	2	53	14	0	5	2	5	1	1	1686	0	2	1
12	51	51	1	1	0	3	10	4	0	5	4	5	1	1	10969	0	2	1
12	52	52	1	1	0	4	41	37	0	2	5	5	2	1	4026	1	1	2
12	53	53	1	1	0	5	46	38	0	5	2	2	2	1	1416	1	1	1
12	54	54	1	0	1	6	39	45	0	5	3	5	1	1	9826	0	2	2
12	55	55	1	0	1	7	28	21	0	4	3	3	2	1	4384	1	1	2
12	56	56	1	0	1	8	39	28	0	5	2	5	1	1	3129	0	2	2
12	57	57	1	0	1	9	43	27	0	3	5	3	1	1	3365	NaN	2	1
12	58	58	1	0	1	10	34	43	0	3	2	3	1	1	4814	1	2	1
12	59	59	1	0	1	11	35	17	0	5	2	2	2	1	6631	0	1	2
12	60	60	1	0	1	12	22	26	0	2	4	2	1	1	5266	1	2	2
12	61	61	1	2	0	1	52	42	0	3	4	4	2	1	6752	0	2	2
12	62	62	1	2	0	2	16	6	0	3	4	4	2	1	1181	0	2	1
12	63	63	1	2	0	3	12	50	0	4	2	4	1	1	3578	1	1	2
12	64	64	1	2	0	4	47	31	0	3	5	5	2	1	6391	0	2	2
12	65	65	1	2	0	5	16	21	0	2	4	4	2	1	1120	0	2	1
12	66	66	1	0	2	6	39	47	0	2	3	3	2	1	5792	0	2	1
12	67	67	1	0	2	7	30	24	0	4	3	3	2	1	1161	0	2	1
12	68	68	1	0	2	8	25	48	0	3	2	3	1	1	1985	1	1	2
12	69	69	1	0	2	9	31	47	0	4	2	2	2	1	1091	NaN	2	2
12	70	70	1	0	2	10	38	28	0	2	3	2	1	1	5074	0	1	2
12	71	71	1	0	2	11	21	36	0	5	3	5	1	1	1689	0	1	1
12	72	72	1	0	2	12	49	2	0	4	5	4	1	1	9636	0	1	1
12	73	73	1	1	0	1	13	47	0	5	4	5	1	1	4286	0	2	1
12	74	74	1	1	0	2	42	40	0	5	4	5	1	1	4377	0	2	1
12	75	75	1	1	0	3	52	10	0	4	3	3	2	1	3534	1	1	2
12	76	76	1	1	0	4	35	42	0	5	2	2	2	1	3722	1	1	1
12	77	77	1	1	0	5	11	2	0	5	3	3	2	1	19930	1	1	1
12	78	78	1	0	1	6	7	15	0	5	3	3	2	1	2678	1	1	1
12	79	79	1	0	1	7	15	4	0	3	2	2	2	1	7065	1	1	1
12	80	80	1	0	1	8	40	3	0	4	2	2	2	1	2704	1	1	1
12	81	81	1	0	1	9	33	52	0	2	5	2	1	1	5116	NaN	2	2
12	82	82	1	0	1	10	30	42	0	4	3	3	2	1	5980	0	1	2
12	83	83	1	0	1	11	54	11	0	5	4	5	1	1	8721	1	2	2
12	84	84	1	0	1	12	51	31	0	4	5	2	0	0	2249	NaN	NaN	2
12	85	85	1	2	0	1	35	29	0	3	5	5	2	1	2526	0	2	NaN
12	86	86	1	2	0	2	34	6	0	2	3	3	2	1	5594	0	2	1
12	87	87	1	2	0	3	48	7	0	5	4	4	2	1	2067	0	2	1
12	88	88	1	2	0	4	11	28	0	2	4	2	1	1	10938	1	1	2
12	89	89	1	2	0	5	14	20	0	2	4	2	1	1	3586	1	1	1
12	90	90	1	0	2	6	8	5	0	4	5	4	1	1	3620	1	1	1
12	91	91	1	0	2	7	28	27	0	4	3	4	1	1	6041	1	1	1
12	92	92	1	0	2	8	1	37	0	3	5	5	2	1	4560	0	2	2
12	93	93	1	0	2	9	8	9	0	3	4	4	2	1	2928	NaN	2	1
12	94	94	1	0	2	10	7	25	0	4	3	4	1	1	1469	0	1	2
12	95	95	1	0	2	11	28	21	0	2	3	3	2	1	3035	1	2	2
12	96	96	1	0	2	12	2	51	0	2	5	2	1	1	8477	0	1	2
12	97	1	2	1	0	1	21	17	0	3	4	4	2	1	5721	1	1	NaN
12	98	2	2	1	0	2	12	20	0	3	4	4	2	1	1641	1	1	1
12	99	3	2	1	0	3	2	43	0	4	2	2	2	1	1203	1	1	1
12	100	4	2	1	0	4	36	53	0	5	2	2	2	1	11081	1	1	1
12	101	5	2	1	0	5	25	12	0	5	2	2	2	1	1212	1	1	1
12	102	6	2	0	1	6	12	22	0	4	2	4	1	1	1149	0	2	2
12	103	7	2	0	1	7	32	49	0	3	2	2	2	1	9010	1	1	2
12	104	8	2	0	1	8	35	29	0	2	5	5	2	1	2707	1	1	1
12	105	9	2	0	1	9	16	52	0	5	3	5	1	1	3703	NaN	2	2
12	106	10	2	0	1	10	35	30	0	5	2	5	1	1	6467	1	2	1
12	107	11	2	0	1	11	38	3	0	5	4	5	1	1	4002	1	2	1
12	108	12	2	0	1	12	20	35	0	2	4	2	1	1	1375	1	2	1
12	109	13	2	2	0	1	34	13	0	2	3	3	2	1	5228	0	2	2
12	110	14	2	2	0	2	30	9	0	3	5	2	0	0	1378	NaN	NaN	2
12	111	15	2	2	0	3	33	45	0	4	3	4	1	1	16558	1	1	NaN
12	112	16	2	2	0	4	26	10	0	4	5	5	2	1	17658	0	2	2
12	113	17	2	2	0	5	3	40	0	3	2	3	1	1	5358	1	1	2
12	114	18	2	0	2	6	2	40	0	4	2	2	2	1	7146	0	2	2
12	115	19	2	0	2	7	7	44	0	5	4	4	2	1	1162	0	2	1
12	116	20	2	0	2	8	21	25	0	4	2	4	1	1	1195	1	1	2
12	117	21	2	0	2	9	47	32	0	5	3	3	2	1	6776	NaN	2	2
12	118	22	2	0	2	10	29	21	0	5	3	3	2	1	4565	1	2	1
12	119	23	2	0	2	11	29	28	0	2	3	3	2	1	4062	1	2	1
12	120	24	2	0	2	12	1	22	0	3	5	3	1	1	3489	0	1	2
12	121	25	2	1	0	1	36	50	0	5	2	2	2	1	4264	1	1	2
12	122	26	2	1	0	2	42	48	0	5	3	5	1	1	2931	0	2	2
12	123	27	2	1	0	3	37	52	0	3	2	2	2	1	3095	1	1	2
12	124	28	2	1	0	4	32	52	0	5	2	5	1	1	2326	0	2	2
12	125	29	2	1	0	5	22	52	0	4	3	4	1	1	2994	0	2	1
12	126	30	2	0	1	6	7	12	0	3	2	3	1	1	12915	0	2	1
12	127	31	2	0	1	7	5	54	0	4	5	4	1	1	2499	0	2	1
12	128	32	2	0	1	8	36	1	0	3	5	3	1	1	6122	0	2	1
12	129	33	2	0	1	9	1	18	0	3	4	3	1	1	2010	NaN	2	1
12	130	34	2	0	1	10	47	40	0	5	4	4	2	1	3284	0	1	2
12	131	35	2	0	1	11	11	44	0	2	5	2	1	1	1159	1	2	2
12	132	36	2	0	1	12	6	9	0	4	5	4	1	1	4635	1	2	1
12	133	37	2	2	0	1	48	54	0	3	2	3	1	1	3021	1	1	1
12	134	38	2	2	0	2	19	47	0	5	4	5	1	1	10267	1	1	1
12	135	39	2	2	0	3	44	50	0	3	4	3	1	1	2498	1	1	1
12	136	40	2	2	0	4	49	24	0	2	5	2	1	1	4961	1	1	1
12	137	41	2	2	0	5	12	40	0	4	2	4	1	1	7586	1	1	1
12	138	42	2	0	2	6	19	37	0	4	2	4	1	1	5923	1	1	1
12	139	43	2	0	2	7	17	8	0	2	3	2	1	1	1795	1	1	1
12	140	44	2	0	2	8	3	35	0	2	5	5	2	1	6856	0	2	2
12	141	45	2	0	2	9	33	32	0	5	4	5	1	1	2027	NaN	1	2
