AdaptChoice	Code = 42	Session = 2	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
42	1	1	0	1	0	1	38	36	0	3	5	5	2	1	3769	1	1	NaN
42	2	2	0	1	0	2	20	24	0	4	3	4	1	1	4762	0	2	2
42	3	3	0	1	0	3	36	18	0	4	2	3	0	0	2284	NaN	NaN	2
42	4	4	0	1	0	4	11	25	0	4	5	5	2	1	3479	1	1	NaN
42	5	5	0	1	0	5	54	27	0	4	5	5	2	1	2027	1	1	1
42	6	6	0	0	1	6	8	18	0	2	4	2	1	1	2301	0	2	2
42	7	7	0	0	1	7	20	18	0	5	2	2	2	1	3750	1	1	2
42	8	8	0	0	1	8	12	22	0	5	2	5	1	1	2379	0	2	2
42	9	9	0	0	1	9	36	39	0	5	3	5	1	1	4209	NaN	2	1
42	10	10	0	0	1	10	4	17	0	5	3	5	1	1	2252	1	2	1
42	1	1	1	1	0	1	49	47	0	5	2	2	2	1	8507	1	1	NaN
42	2	2	1	1	0	2	4	52	0	3	5	5	2	1	1433	1	1	1
42	3	3	1	1	0	3	17	14	0	3	4	4	2	1	6091	1	1	1
42	4	4	1	1	0	4	37	54	0	4	5	4	1	1	1548	0	2	2
42	5	5	1	1	0	5	46	31	0	4	2	4	1	1	5189	0	2	1
42	6	6	1	0	1	6	27	32	0	2	4	4	2	1	1832	1	1	2
42	7	7	1	0	1	7	44	24	0	5	4	5	1	1	4899	0	2	2
42	8	8	1	0	1	8	9	20	0	5	2	2	2	1	3299	1	1	2
42	9	9	1	0	1	9	42	13	0	5	3	3	2	1	1608	NaN	1	1
42	10	10	1	0	1	10	47	7	0	3	5	5	2	1	2966	0	1	1
42	11	11	1	0	1	11	52	49	0	3	5	3	1	1	4235	1	2	2
42	12	12	1	0	1	12	45	3	0	5	3	5	1	1	2586	1	2	1
42	13	13	1	2	0	1	19	40	0	2	5	5	2	1	6216	0	2	2
42	14	14	1	2	0	2	25	3	0	4	5	4	1	1	6303	1	1	2
42	15	15	1	2	0	3	29	54	0	4	5	5	2	1	6433	0	2	2
42	16	16	1	2	0	4	1	14	0	4	3	3	2	1	6832	0	2	1
42	17	17	1	2	0	5	48	49	0	5	4	5	1	1	1840	1	1	2
42	18	18	1	0	2	6	10	48	0	2	3	3	2	1	1431	0	2	2
42	19	19	1	0	2	7	49	33	0	3	2	3	1	1	2453	1	1	2
42	20	20	1	0	2	8	24	17	0	3	5	3	1	1	3192	1	1	1
42	21	21	1	0	2	9	39	16	0	4	2	4	1	1	4710	NaN	1	1
42	22	22	1	0	2	10	4	6	0	5	3	3	2	1	4103	1	2	2
42	23	23	1	0	2	11	37	28	0	2	3	3	2	1	2200	1	2	1
42	24	24	1	0	2	12	33	27	0	2	3	3	2	1	3434	1	2	1
42	25	25	1	1	0	1	39	44	0	5	4	4	2	1	8213	1	1	1
42	26	26	1	1	0	2	23	6	0	3	5	5	2	1	3380	1	1	1
42	27	27	1	1	0	3	23	8	0	3	2	2	2	1	1786	1	1	1
42	28	28	1	1	0	4	16	14	0	4	5	5	2	1	3524	1	1	1
42	29	29	1	1	0	5	24	20	0	4	3	3	2	1	2021	1	1	1
42	30	30	1	0	1	6	6	25	0	3	4	4	2	1	2132	1	1	1
42	31	31	1	0	1	7	18	21	0	5	4	5	1	1	3005	0	2	2
42	32	32	1	0	1	8	50	34	0	4	2	3	0	0	7255	NaN	NaN	2
42	33	33	1	0	1	9	13	49	0	4	2	2	2	1	3082	NaN	1	NaN
42	34	34	1	0	1	10	6	9	0	5	4	5	1	1	2410	1	2	2
42	35	35	1	0	1	11	40	15	0	3	2	2	2	1	2097	0	1	2
42	36	36	1	0	1	12	6	36	0	4	3	4	1	1	1445	1	2	2
42	37	37	1	2	0	1	41	45	0	4	3	3	2	1	2687	0	2	2
42	38	38	1	2	0	2	32	44	0	5	3	3	2	1	2319	0	2	1
42	39	39	1	2	0	3	20	14	0	2	5	2	1	1	5099	1	1	2
42	40	40	1	2	0	4	31	18	0	4	3	4	1	1	6088	1	1	1
42	41	41	1	2	0	5	5	33	0	5	3	3	2	1	3369	0	2	2
42	42	42	1	0	2	6	43	51	0	2	4	2	1	1	3507	1	1	2
42	43	43	1	0	2	7	16	49	0	4	2	4	1	1	4063	1	1	1
42	44	44	1	0	2	8	46	19	0	2	5	3	0	0	8631	NaN	NaN	2
42	45	45	1	0	2	9	32	29	0	5	2	2	2	1	1887	NaN	2	NaN
42	46	46	1	0	2	10	11	29	0	3	5	5	2	1	5486	1	2	1
42	47	47	1	0	2	11	49	11	0	4	5	5	2	1	4139	1	2	1
42	48	48	1	0	2	12	50	4	0	2	3	3	2	1	9256	1	2	1
42	49	49	1	1	0	1	43	40	0	5	3	3	2	1	2957	1	1	1
42	50	50	1	1	0	2	25	50	0	3	4	3	1	1	2878	0	2	2
42	51	51	1	1	0	3	27	36	0	5	2	5	1	1	2006	0	2	1
42	52	52	1	1	0	4	41	50	0	5	2	5	1	1	3952	0	2	1
42	53	53	1	1	0	5	52	28	0	4	3	3	2	1	3130	1	1	2
42	54	54	1	0	1	6	45	47	0	2	4	4	2	1	1426	1	1	1
42	55	55	1	0	1	7	46	2	0	2	4	4	2	1	3133	1	1	1
