MultiTargForag_2	Participant_Code = 67a
Search_Type = 1	CB_Targets = 1
Trial	Click_Num	Target_Click_Order	Click_X	Click_y	Item_selected	Item_X	Item_Y	Target_Set	RT
1.000000	1.000000	1.000000	535.000000	458.000000	34.000000	528.137563	455.798467	1.000000	1.392695
1.000000	2.000000	2.000000	456.000000	444.000000	33.000000	442.665180	438.564698	2.000000	1.965927
1.000000	3.000000	3.000000	643.000000	395.000000	25.000000	658.737553	384.616288	2.000000	2.997210
1.000000	4.000000	4.000000	673.000000	291.000000	15.000000	663.722336	286.450165	2.000000	3.782887
1.000000	5.000000	5.000000	449.000000	223.000000	13.000000	433.519983	224.910353	1.000000	4.838026
1.000000	6.000000	6.000000	313.000000	232.000000	12.000000	326.176433	230.996779	1.000000	5.534914
1.000000	7.000000	7.000000	298.000000	142.000000	2.000000	296.453585	135.121662	2.000000	6.237114
1.000000	8.000000	8.000000	513.000000	146.000000	4.000000	522.341704	147.206058	2.000000	7.165346
1.000000	9.000000	9.000000	641.000000	131.000000	5.000000	649.725966	126.239986	1.000000	7.686542
1.000000	10.000000	10.000000	733.000000	147.000000	6.000000	746.759947	154.014753	1.000000	8.606820
1.000000	11.000000	11.000000	757.000000	268.000000	16.000000	757.482113	262.273496	1.000000	9.326029
1.000000	12.000000	12.000000	977.000000	131.000000	8.000000	980.675373	131.373649	1.000000	10.222964
1.000000	13.000000	13.000000	1168.000000	162.000000	10.000000	1168.882849	167.875330	2.000000	11.133040
1.000000	14.000000	14.000000	1204.000000	235.000000	20.000000	1195.292322	245.756733	1.000000	11.709708
1.000000	15.000000	15.000000	793.000000	371.000000	26.000000	778.874617	372.779222	2.000000	13.020805
1.000000	16.000000	16.000000	850.000000	379.000000	27.000000	860.897619	378.649017	1.000000	13.630334
1.000000	17.000000	17.000000	969.000000	392.000000	28.000000	977.693641	391.829605	2.000000	14.310974
1.000000	18.000000	18.000000	1059.000000	396.000000	29.000000	1063.324919	396.966360	1.000000	14.886513
1.000000	19.000000	19.000000	1117.000000	515.000000	39.000000	1110.481069	502.579600	1.000000	15.774572
1.000000	20.000000	20.000000	1169.000000	546.000000	50.000000	1171.239840	552.135783	1.000000	16.438516
1.000000	21.000000	21.000000	896.000000	488.000000	37.000000	876.745695	487.503545	1.000000	17.438400
1.000000	22.000000	22.000000	199.000000	457.000000	31.000000	202.154806	454.718163	1.000000	18.630057
1.000000	23.000000	23.000000	192.000000	572.000000	41.000000	198.568763	576.680719	2.000000	19.261899
1.000000	24.000000	24.000000	549.000000	582.000000	44.000000	556.056662	585.081701	2.000000	20.150791
1.000000	25.000000	25.000000	771.000000	646.000000	56.000000	775.844028	650.492304	1.000000	21.014756
1.000000	26.000000	26.000000	313.000000	673.000000	52.000000	308.183578	678.947795	1.000000	22.085086
