MultiTargForag_2	Participant_Code = 53a
Search_Type = 1	CB_Targets = 2
Trial	Item_Position_Num	Item_X	ItemY	Item_Shape	Item_Set
1.000000	1.000000	201.456075	157.342847	1.000000	1.000000
1.000000	2.000000	341.834878	126.719947	1.000000	1.000000
1.000000	3.000000	426.380926	129.114335	1.000000	1.000000
1.000000	4.000000	562.315121	131.532411	1.000000	3.000000
1.000000	5.000000	655.637365	185.871735	1.000000	3.000000
1.000000	6.000000	772.114874	149.556677	1.000000	3.000000
1.000000	7.000000	886.714857	146.327848	1.000000	3.000000
1.000000	8.000000	961.782236	161.218143	1.000000	4.000000
1.000000	9.000000	1080.922884	172.896003	1.000000	4.000000
1.000000	10.000000	1207.784650	126.793302	1.000000	4.000000
1.000000	11.000000	181.410772	233.338504	1.000000	1.000000
1.000000	12.000000	330.974578	226.522308	1.000000	3.000000
1.000000	13.000000	417.724828	232.699180	1.000000	1.000000
1.000000	14.000000	540.760168	253.884419	1.000000	3.000000
1.000000	15.000000	642.464820	231.449997	1.000000	2.000000
1.000000	16.000000	760.734475	259.641428	1.000000	2.000000
1.000000	17.000000	887.997953	289.583041	1.000000	1.000000
1.000000	18.000000	973.202348	255.692439	1.000000	3.000000
1.000000	19.000000	1080.895760	282.199082	1.000000	4.000000
1.000000	20.000000	1219.280538	266.382625	1.000000	2.000000
1.000000	21.000000	177.671563	392.598246	1.000000	3.000000
1.000000	22.000000	293.986142	365.077577	1.000000	1.000000
1.000000	23.000000	402.113150	393.594579	1.000000	4.000000
1.000000	24.000000	519.018144	349.834081	1.000000	4.000000
1.000000	25.000000	627.811223	399.290200	1.000000	2.000000
1.000000	26.000000	764.659903	370.319963	1.000000	4.000000
1.000000	27.000000	877.586537	391.601919	1.000000	1.000000
1.000000	28.000000	982.508091	332.219787	1.000000	4.000000
1.000000	29.000000	1058.940084	387.732943	1.000000	1.000000
1.000000	30.000000	1192.749368	361.971196	1.000000	1.000000
1.000000	31.000000	216.427873	489.220875	1.000000	3.000000
1.000000	32.000000	299.924431	446.323551	1.000000	3.000000
1.000000	33.000000	405.334626	447.884467	1.000000	2.000000
1.000000	34.000000	550.875506	437.417017	1.000000	3.000000
1.000000	35.000000	642.586768	475.088149	1.000000	1.000000
1.000000	36.000000	737.483416	448.606765	1.000000	3.000000
1.000000	37.000000	878.721321	468.590126	1.000000	2.000000
