AdaptChoice	Code = 5	Session = 1	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
5	1	1	0	1	0	1	54	37	0	4	3	3	2	1	4309	1	1	NaN
5	2	2	0	1	0	2	18	32	0	5	4	4	2	1	11672	1	1	1
5	3	3	0	1	0	3	9	8	0	5	3	3	2	1	10442	1	1	1
5	4	4	0	1	0	4	33	16	0	5	2	2	2	1	4369	1	1	1
5	5	5	0	1	0	5	27	53	0	3	5	3	1	1	2802	0	2	2
5	6	6	0	0	1	6	28	50	0	3	5	5	2	1	6391	1	1	2
5	7	7	0	0	1	7	30	20	0	4	2	2	2	1	3928	1	1	1
5	8	8	0	0	1	8	29	26	0	5	3	3	2	1	2468	1	1	1
5	9	9	0	0	1	9	46	42	0	2	4	5	0	0	3499	NaN	NaN	2
5	10	10	0	0	1	10	27	23	0	2	3	3	2	1	2785	0	1	NaN
5	1	1	1	1	0	1	30	1	0	5	3	3	2	1	1669	1	1	NaN
5	2	2	1	1	0	2	27	6	0	4	3	3	2	1	1387	1	1	1
5	3	3	1	1	0	3	43	48	0	4	5	4	1	1	4396	0	2	2
5	4	4	1	1	0	4	53	41	0	3	5	4	0	0	2962	NaN	NaN	2
5	5	5	1	1	0	5	6	23	0	4	2	4	1	1	2938	0	2	NaN
5	6	6	1	0	1	6	18	23	0	3	5	3	1	1	4698	0	2	1
5	7	7	1	0	1	7	47	15	0	2	3	3	2	1	1809	1	1	2
5	8	8	1	0	1	8	10	44	0	5	2	2	2	1	3531	1	1	1
5	9	9	1	0	1	9	45	54	0	4	5	4	1	1	2055	NaN	2	2
5	10	10	1	0	1	10	29	5	0	5	3	4	0	0	4513	NaN	NaN	2
5	11	11	1	0	1	11	52	53	0	5	3	5	1	1	2320	1	2	NaN
5	12	12	1	0	1	12	10	21	0	5	4	4	2	1	3944	0	1	2
5	13	13	1	2	0	1	14	27	0	3	2	3	1	1	3624	1	1	2
5	14	14	1	2	0	2	26	40	0	2	4	4	2	1	4502	0	2	2
5	15	15	1	2	0	3	3	5	0	3	5	5	2	1	945	0	2	1
5	16	16	1	2	0	4	40	12	0	3	4	4	2	1	1705	0	2	1
5	17	17	1	2	0	5	30	42	0	3	5	5	2	1	5509	0	2	1
5	18	18	1	0	2	6	11	43	0	3	2	2	2	1	1104	0	2	1
5	19	19	1	0	2	7	35	18	0	5	3	3	2	1	7284	0	2	1
5	20	20	1	0	2	8	38	33	0	4	2	2	2	1	1823	0	2	1
5	21	21	1	0	2	9	34	35	0	5	4	4	2	1	1621	NaN	2	1
5	22	22	1	0	2	10	28	43	0	2	5	2	1	1	2875	0	1	2
5	23	23	1	0	2	11	7	27	0	2	5	2	1	1	1009	0	1	1
5	24	24	1	0	2	12	24	44	0	2	5	5	2	1	4039	1	2	2
5	25	25	1	1	0	1	7	52	0	4	3	2	0	0	1761	NaN	NaN	2
5	26	26	1	1	0	2	12	46	0	4	3	4	1	1	3896	0	2	NaN
5	27	27	1	1	0	3	40	52	0	4	2	4	1	1	1808	0	2	1
5	28	28	1	1	0	4	19	52	0	2	5	2	1	1	1057	0	2	1
5	29	29	1	1	0	5	22	20	0	2	3	3	2	1	7548	1	1	2
5	30	30	1	0	1	6	5	23	0	5	4	4	2	1	3352	1	1	1
5	31	31	1	0	1	7	5	39	0	3	5	3	1	1	1373	0	2	2
5	32	32	1	0	1	8	5	28	0	2	4	2	1	1	954	0	2	1
5	33	33	1	0	1	9	1	47	0	5	4	5	1	1	2190	NaN	2	1
5	34	34	1	0	1	10	38	46	0	2	3	2	1	1	2655	1	2	1
5	35	35	1	0	1	11	37	25	0	4	2	4	1	1	1277	1	2	1
5	36	36	1	0	1	12	27	17	0	4	5	4	1	1	3528	1	2	1
5	37	37	1	2	0	1	27	16	0	5	2	2	2	1	2604	0	2	2
5	38	38	1	2	0	2	39	26	0	3	2	2	2	1	4826	0	2	1
5	39	39	1	2	0	3	24	39	0	5	2	2	2	1	3440	0	2	1
5	40	40	1	2	0	4	54	8	0	2	5	5	2	1	5562	0	2	1
5	41	41	1	2	0	5	1	29	0	5	2	5	1	1	3298	1	1	2
5	42	42	1	0	2	6	19	7	0	3	5	3	1	1	3706	1	1	1
5	43	43	1	0	2	7	45	21	0	4	5	5	2	1	3845	0	2	2
5	44	44	1	0	2	8	27	26	0	4	5	4	1	1	4548	1	1	2
5	45	45	1	0	2	9	6	8	0	4	3	3	2	1	1944	NaN	2	2
5	46	46	1	0	2	10	35	38	0	5	4	5	1	1	2240	0	1	2
5	47	47	1	0	2	11	27	38	0	4	3	4	1	1	2522	0	1	1
5	48	48	1	0	2	12	43	21	0	3	2	2	2	1	3102	1	2	2
5	49	49	1	1	0	1	22	27	0	5	3	4	0	0	1345	NaN	NaN	2
5	50	50	1	1	0	2	18	52	0	4	2	2	2	1	4984	1	1	NaN
5	51	51	1	1	0	3	18	12	0	2	4	4	2	1	2202	1	1	1
5	52	52	1	1	0	4	5	12	0	2	4	4	2	1	679	1	1	1
5	53	53	1	1	0	5	10	2	0	2	3	3	2	1	1490	1	1	1
5	54	54	1	0	1	6	53	13	0	3	2	2	2	1	5721	1	1	1
5	55	55	1	0	1	7	41	14	0	4	2	2	2	1	825	1	1	1
5	56	56	1	0	1	8	20	13	0	5	4	5	1	1	3567	0	2	2
5	57	57	1	0	1	9	10	27	0	5	4	5	1	1	3591	NaN	2	1
5	58	58	1	0	1	10	47	4	0	3	4	3	1	1	12296	1	2	1
5	59	59	1	0	1	11	52	23	0	4	2	2	2	1	2240	0	1	2
5	60	60	1	0	1	12	13	33	0	2	4	4	2	1	3890	0	1	1
5	61	61	1	2	0	1	1	27	0	4	5	4	1	1	4553	1	1	2
5	62	62	1	2	0	2	6	38	0	3	4	3	1	1	2022	1	1	1
5	63	63	1	2	0	3	9	39	0	3	4	4	2	1	2652	0	2	2
5	64	64	1	2	0	4	23	50	0	2	4	2	1	1	6178	1	1	2
5	65	65	1	2	0	5	15	10	0	3	2	3	1	1	2327	1	1	1
5	66	66	1	0	2	6	41	45	0	4	3	4	1	1	4019	1	1	1
5	67	67	1	0	2	7	12	48	0	5	2	2	2	1	4833	0	2	2
5	68	68	1	0	2	8	21	44	0	2	4	4	2	1	1387	0	2	1
5	69	69	1	0	2	9	4	46	0	2	3	2	1	1	3404	NaN	1	2
