MultiTargForag_1	Participant_Code = 2								
Search_Type = 1	CB_Targets = 1								
Trial	Click_Num	Target_Click_Order	Click_X	Click_y	Item_selected	Item_X	Item_Y	Target_Set	RT
1	1	1	186	260	21	179.58975	262.134478	2	1.871976
1	2	2	265	227	12	257.378055	217.163261	2	2.254313
1	3	3	262	269	22	267.006399	277.074364	2	2.598249
1	4	4	323	291	23	324.290066	293.799728	1	3.172955
1	5	0	288	355	32	265.08526	365.089664	1	3.636944
1	6	5	258	378	32	265.08526	365.089664	1	4.438422
1	7	6	180	537	61	185.516396	544.601409	2	5.077182
1	8	7	252	561	62	250.293773	565.95827	1	5.55016
1	9	8	323	499	53	332.759776	479.654711	2	5.966866
1	10	9	344	566	63	339.548115	568.52781	2	6.294505
1	11	10	334	446	43	331.297023	435.390706	1	6.838371
1	12	11	338	622	73	333.671995	643.221181	2	7.325287
1	13	12	389	544	64	399.881884	547.947834	2	7.798633
1	14	13	399	489	54	400.144459	484.266615	2	8.1747
1	15	14	403	363	34	404.522061	346.645877	2	8.590415
1	16	15	404	309	24	396.352348	292.922696	2	8.908961
1	17	16	474	191	15	482.659302	190.247863	2	10.276993
1	18	17	487	335	35	483.675526	339.838526	1	10.750881
1	19	18	556	337	36	551.349227	340.13535	1	11.094466
1	20	19	566	470	56	550.141474	473.039962	1	11.629644
1	21	20	558	579	66	553.47031	570.379895	1	12.022781
1	22	21	558	601	76	556.377813	614.647878	2	12.292991
1	23	22	688	585	68	695.52639	565.717639	2	12.982791
1	24	23	640	657	77	628.381091	640.195529	1	13.3179
1	25	24	696	410	48	689.789187	412.310478	1	14.038759
1	26	25	759	478	59	770.86553	480.9271	2	14.535085
1	27	26	768	430	49	765.066083	417.765178	1	14.908959
1	28	27	623	428	47	615.799277	407.426332	2	15.318292
1	29	28	611	345	37	620.355466	352.404713	2	15.63888
1	30	29	697	347	38	700.827065	343.788494	1	15.989849
1	31	30	693	268	28	692.840663	280.336706	1	16.278417
1	32	31	636	202	17	615.866195	194.664121	2	16.830285
1	33	32	666	209	18	685.963724	207.446689	2	17.124737
1	34	33	619	125	7	626.562162	135.544008	1	17.646806
1	35	0	715	163	8	697.936123	137.604723	1	18.17263
1	36	34	719	150	8	697.936123	137.604723	1	18.805161
1	37	35	786	130	9	768.239638	120.746348	1	19.422894
1	38	36	781	208	19	773.994173	204.84989	2	20.028912
1	39	37	851	219	20	838.141528	209.17732	1	20.302637
1	40	0	868	573	70	836.791032	569.344792	1	21.181449
1	41	38	854	631	80	840.827928	628.977743	1	21.542083
1	42	39	844	581	70	836.791032	569.344792	1	21.877627
1	43	40	848	354	40	845.202098	339.09223	1	22.613585
2	1	1	202	141	1	194.775169	139.970749	2	1.551904
2	2	2	179	285	21	178.738294	290.993917	1	2.06369
2	3	3	182	441	41	190.312154	430.016847	1	2.80802
2	4	4	177	512	51	181.639899	502.164827	1	3.102377
2	5	5	185	561	61	185.945579	578.406897	2	3.471237
2	6	6	256	432	42	259.106226	428.916329	2	4.199794
2	7	7	260	333	32	256.977961	336.195823	1	4.527206
2	8	8	326	339	33	338.270921	355.483144	1	4.958184
2	9	9	335	440	43	330.334094	420.833642	1	5.263648
2	10	10	342	574	63	331.039969	570.676591	1	6.102321
2	11	11	388	632	74	395.511693	643.100157	2	6.47022
2	12	12	399	508	54	395.532204	494.435284	2	7.064038
2	13	0	489	580	65	469.897107	554.150214	1	7.382412
2	14	13	478	559	65	469.897107	554.150214	1	7.799908
2	15	14	473	482	55	476.314142	482.876645	1	8.078954
2	16	15	466	410	45	471.687186	430.889018	1	8.375015
2	17	16	537	421	46	550.580127	432.551399	1	8.774479
2	18	17	554	582	66	550.757853	575.929924	1	9.215439
2	19	18	620	563	67	624.613783	563.483598	1	9.574709
2	20	19	634	459	57	622.70703	473.536755	1	9.944042
2	21	20	546	373	36	552.547837	363.350417	2	10.638731
2	22	21	457	333	35	470.706386	331.526092	1	11.062588
2	23	22	466	298	25	469.468923	285.412115	2	11.424247
2	24	23	492	204	15	481.183459	209.991409	2	11.879001
2	25	24	406	204	14	404.273181	200.926742	2	12.319534
2	26	0	311	204	13	336.124386	210.064694	2	12.614783
2	27	0	287	207	12	265.1342	220.794007	1	13.06293
2	28	25	273	211	12	265.1342	220.794007	1	13.726427
2	29	26	355	208	13	336.124386	210.064694	2	13.990911
2	30	0	330	102	3	327.67443	138.685886	2	14.41441
2	31	27	328	121	3	327.67443	138.685886	2	14.656069
2	32	28	548	123	6	553.224555	125.32618	2	15.46229
2	33	29	623	313	37	612.677488	332.64381	2	16.422231
2	34	30	682	274	28	687.270469	263.647771	2	16.742764
2	35	31	685	192	18	688.613382	200.640374	2	17.070354
2	36	32	713	114	8	700.990947	119.085422	2	17.375553
2	37	33	847	220	20	835.390049	209.638151	2	18.000349
