MultiTargForag_1	Participant_Code = 2								
Search_Type = 2	CB_Targets = 1								
Trial	Click_Num	Target_Click_Order	Click_X	Click_y	Item_selected	Item_X	Item_Y	Target_Set	RT
1	1	1	409	333	34	409.309057	337.543856	1	4.384547
1	2	2	475	328	35	478.553363	332.237262	2	5.733649
1	3	3	490	269	25	481.327083	277.271721	2	6.574251
1	4	4	542	137	6	547.231464	141.019748	1	8.342009
1	5	5	632	187	17	622.793752	193.468392	2	10.021065
1	6	6	619	150	7	621.412403	142.552132	2	10.686277
1	7	7	686	130	8	694.157282	139.391084	2	11.477012
1	8	8	764	121	9	757.631426	130.850368	2	12.934016
1	9	9	834	215	20	831.363422	220.609613	1	14.404963
1	10	10	786	275	29	773.851016	291.8226	1	15.398107
1	11	11	833	489	60	844.360174	483.287124	1	16.493596
1	12	12	690	497	58	686.990891	502.383282	2	18.981895
1	13	13	691	429	48	685.250788	423.649838	1	19.596785
1	14	14	632	429	47	622.882294	432.720975	1	20.180661
1	15	15	468	487	55	472.874522	504.11054	1	21.422091
1	16	16	547	641	76	548.929292	647.550877	1	22.341013
1	17	17	636	644	77	628.208462	641.128956	1	22.845486
1	18	18	405	637	74	398.318225	637.758199	2	24.948515
1	19	19	405	548	64	407.31725	546.275034	2	25.805821
1	20	20	188	637	71	180.029684	638.245018	1	26.700495
1	21	21	177	489	51	183.733336	485.34872	1	27.75009
1	22	22	183	440	41	183.212285	434.327214	1	28.406654
1	23	23	253	407	42	253.321588	422.442225	2	29.029725
1	24	24	388	468	54	395.762278	478.021308	2	30.188952
1	25	25	343	437	43	334.857402	434.895405	1	30.757837
1	26	26	276	333	32	265.404222	334.539864	1	31.573998
1	27	27	195	335	31	182.716203	346.548006	1	33.189715
1	28	28	183	291	21	181.759662	283.488799	2	33.822267
1	29	29	254	254	22	258.648574	264.020393	2	34.356639
1	30	30	183	199	11	181.49883	200.740917	2	35.054419
1	31	31	334	175	13	336.745761	191.57042	1	36.116898
1	32	32	335	269	23	328.50644	283.997049	1	36.868694
1	33	33	390	118	4	396.404773	121.304079	1	38.069009
1	34	34	851	642	80	844.371736	649.404075	1	41.644595
1	35	35	780	556	69	767.692073	555.721215	2	42.404596
1	36	36	693	342	38	693.548923	343.448659	2	43.190176
1	37	37	632	469	57	620.766143	483.42694	2	43.966417
1	38	38	621	284	27	615.556174	295.176815	2	44.814168
1	39	39	694	269	28	700.902882	269.679201	2	45.766089
1	40	40	263	565	62	258.704852	576.659694	2	46.766491
2	1	1	258	206	12	259.180495	203.800363	1	2.315297
2	2	2	184	211	11	190.063178	213.745157	1	3.011159
2	3	3	256	359	32	255.706425	362.153216	1	5.339012
2	4	4	331	349	33	332.108885	342.270173	1	6.131653
2	5	5	402	284	24	405.177656	270.558127	1	6.980484
2	6	6	411	225	14	408.918816	217.272504	1	7.924013
2	7	7	466	203	15	467.310876	200.641086	1	9.578768
2	8	8	544	147	6	545.198998	146.495904	1	10.156178
2	9	9	622	131	7	626.266461	130.721502	1	11.460502
2	10	10	553	280	26	544.390156	280.320898	1	13.075343
2	11	11	466	428	45	470.628562	421.107623	1	14.138498
2	12	12	482	503	55	480.302328	501.258506	1	15.37932
2	13	13	684	439	48	686.085049	429.28782	1	16.459243
2	14	14	761	276	29	766.222544	267.9727	1	17.21218
2	15	15	828	284	30	831.218877	290.155029	1	17.938607
2	16	16	775	327	39	764.789227	335.325011	1	18.532547
2	17	17	836	210	20	844.845236	210.44542	1	19.260518
2	18	18	763	213	19	758.795449	212.348348	2	20.563956
2	19	19	760	121	9	760.529972	127.108479	2	20.964057
2	20	20	715	120	8	698.540932	121.186237	2	21.402722
2	21	21	837	644	80	842.221451	645.247545	1	24.348561
2	22	22	420	646	74	407.38021	643.568344	1	25.522966
2	23	23	324	618	73	333.332758	618.012107	1	26.35652
2	24	24	333	565	63	334.32555	553.192794	2	27.100097
2	25	25	262	566	62	257.050644	572.510933	2	27.61895
2	26	26	171	635	71	180.383945	633.066914	2	28.554932
2	27	27	200	485	51	187.450851	475.82579	2	29.402953
2	28	28	264	488	52	261.074839	487.637777	2	29.858421
2	29	29	323	483	53	326.020377	474.658462	2	30.82854
2	30	30	324	417	43	326.361636	407.729772	2	31.651855
2	31	31	272	427	42	261.478708	426.713369	2	32.38046
2	32	32	531	635	76	545.710631	633.243248	2	36.035848
2	33	33	545	564	66	553.848018	560.458606	2	36.628531
2	34	34	473	567	65	470.421543	565.029346	2	37.627066
2	35	35	695	546	68	692.084275	546.298019	2	39.842606
2	36	36	765	434	49	759.995542	428.760965	2	41.234567
2	37	37	834	476	60	837.984838	483.296016	2	42.355768
2	38	38	637	471	57	626.866411	472.761518	2	52.043797
2	39	39	688	474	58	700.572269	476.060427	2	53.147435
2	40	40	536	212	16	546.710519	216.603211	2	54.116301
3	1	1	267	202	12	263.396516	222.176942	1	1.737588
3	2	2	265	266	22	265.276903	264.748198	1	2.376752
3	3	3	252	329	32	253.280484	346.598938	1	3.128561
3	4	4	247	423	42	250.150661	427.518655	2	4.15249
3	5	5	194	269	21	190.623917	271.615256	2	4.823768
3	6	6	185	193	11	183.149123	204.891895	2	5.240931
3	7	7	328	136	3	326.513377	134.314863	2	7.713659
3	8	8	335	249	23	335.378918	269.910205	2	8.471645
3	9	9	328	346	33	324.737562	343.609618	2	9.151792
3	10	10	176	557	61	180.659698	550.604767	2	10.376932
3	11	11	470	564	65	472.941961	574.1696	2	11.279864
3	12	12	415	646	74	406.316148	642.892015	2	12.064198
3	13	13	545	581	66	540.134812	576.368779	2	12.769823
3	14	14	552	438	46	548.614775	435.433523	2	13.42462
3	15	15	713	476	58	700.975767	488.823243	2	14.305704
3	16	16	763	543	69	760.346542	551.201105	2	14.977487
3	17	17	763	472	59	765.874643	479.603773	2	15.3923
3	18	18	826	424	50	832.605163	423.385947	2	16.079966
3	19	19	844	340	40	836.17492	351.135019	2	16.729305
3	20	20	761	340	39	757.206184	343.221001	2	17.177488
3	21	21	624	267	27	616.242437	269.891503	2	17.98469
3	22	22	480	244	25	476.56657	264.051545	2	18.840103
3	23	23	604	192	17	615.324454	200.318243	2	19.616847
3	24	24	638	116	7	619.105525	117.887651	1	20.464003
3	25	25	543	134	6	551.321785	136.222911	1	20.967762
3	26	26	486	121	5	470.85359	123.545704	1	21.543141
3	27	27	403	180	14	410.336343	194.3551	1	22.209552
3	28	28	700	282	28	691.148851	288.081655	1	26.497043
3	29	29	698	207	18	690.931245	208.278791	1	27.009153
3	30	30	549	269	26	540.441118	268.955513	1	27.575952
3	31	31	468	347	35	470.078081	361.655355	1	28.400087
3	32	32	417	398	44	409.478182	410.759779	1	29.232741
3	33	33	327	482	53	333.866785	480.998671	1	31.232876
3	34	34	333	446	43	329.067063	437.450578	1	31.783578
3	35	35	195	479	51	194.495605	487.769861	1	34.089659
3	36	36	255	497	52	258.187715	504.218476	1	34.864575
3	37	37	271	547	62	265.748082	558.127625	1	35.6017
3	38	38	475	473	55	476.523667	478.238544	1	36.608452
3	39	39	618	414	47	614.761355	414.11207	1	37.721189
3	40	40	767	426	49	770.474805	419.070793	1	41.129435
4	1	1	188	195	11	185.31697	200.379245	2	2.37682
4	2	2	328	195	13	333.388502	192.077575	2	2.94416
4	3	3	555	331	36	556.129202	341.38909	2	3.913795
4	4	4	680	195	18	688.467611	190.160152	2	4.889344
4	5	5	694	287	28	689.151575	291.369014	2	5.473219
4	6	6	711	363	38	699.62274	364.987544	2	6.248764
4	7	7	757	334	39	764.962622	331.285365	2	6.729873
4	8	8	751	196	19	758.647236	189.478764	2	7.368232
4	9	9	836	204	20	829.21131	222.447289	2	7.978168
4	10	10	840	114	10	836.499457	129.445794	2	8.816313
4	11	11	840	475	60	840.578624	489.182293	2	9.929651
4	12	12	761	487	59	772.576129	490.830459	2	10.584447
4	13	13	775	566	69	763.721641	559.71656	2	11.226152
4	14	14	768	635	79	765.337454	644.49318	2	11.81818
4	15	15	542	564	66	551.37837	562.348086	2	12.776576
4	16	16	472	560	65	483.392286	564.638477	2	13.424537
4	17	17	420	557	64	409.884844	561.635837	2	13.848388
4	18	18	330	544	63	326.689377	555.984746	1	15.104204
4	19	19	410	476	54	410.212117	473.518705	1	15.65808
4	20	20	477	430	45	467.222243	434.435366	1	16.28143
4	21	21	455	353	35	469.897608	352.942148	1	16.968961
4	22	22	392	349	34	406.40156	355.764702	1	17.578164
4	23	23	265	255	22	258.450889	261.620875	1	19.328296
4	24	24	254	219	12	255.933748	215.219681	1	19.87344
4	25	25	461	198	15	470.22239	212.667137	1	20.8504
4	26	26	351	131	3	338.252307	138.139738	1	21.521133
4	27	27	257	484	52	254.509268	483.179857	1	25.576471
4	28	28	261	417	42	263.802518	408.284506	2	26.322276
4	29	29	248	561	62	251.893084	567.154993	2	26.896938
4	30	30	408	428	44	409.104941	432.164486	2	27.568182
4	31	31	695	471	58	692.443191	483.771251	1	29.008301
4	32	32	625	497	57	620.52757	494.501129	1	29.585358
4	33	33	626	555	67	627.519297	548.672259	1	29.984126
4	34	34	630	631	77	625.423822	628.579887	1	30.60955
4	35	35	556	619	76	545.900303	618.520739	1	31.248884
4	36	36	825	645	80	829.51172	646.589639	1	32.096666
4	37	37	760	283	29	757.649859	286.652875	1	32.993268
4	38	38	624	343	37	616.202445	359.21131	1	35.457392
4	39	39	557	281	26	548.049992	289.728776	1	36.27223
4	40	40	186	610	71	193.192436	621.997867	1	37.904202
5	1	1	314	125	3	322.342127	124.650904	1	1.973258
5	2	2	623	126	7	614.946498	124.500765	2	4.643926
5	3	3	267	116	2	255.29598	120.195298	2	5.453209
5	4	4	172	220	11	178.766308	218.5678	1	7.067827
5	5	5	169	319	31	179.105173	336.244179	1	7.788813
5	6	6	170	397	41	182.654178	407.113521	1	8.476088
5	7	7	258	404	42	259.177564	404.006007	1	9.212022
5	8	8	251	332	32	251.521678	337.999886	1	9.636382
5	9	9	258	276	22	259.538386	268.204681	1	10.10835
5	10	10	338	277	23	326.587446	284.159178	1	10.532599
5	11	11	334	341	33	332.788229	349.1008	1	11.013543
5	12	12	334	391	43	333.370384	410.027651	1	11.380562
5	13	13	398	286	24	404.999186	290.408124	1	12.275744
5	14	14	412	326	34	407.21897	333.284837	2	12.652146
5	15	15	407	394	44	400.733089	416.902635	2	13.061448
5	16	16	479	340	35	477.764295	337.904803	1	13.868647
5	17	17	691	362	38	687.859291	355.225966	2	15.444844
5	18	18	760	353	39	763.504883	355.76748	2	15.812388
5	19	19	824	343	40	830.770757	346.18084	2	16.476793
5	20	20	842	460	60	831.921283	475.444727	1	17.532892
5	21	21	774	497	59	769.368067	493.788324	1	17.957485
5	22	22	765	544	69	763.108193	562.031978	2	18.373685
5	23	23	773	641	79	763.903839	629.532116	2	19.212096
5	24	24	848	636	80	833.956308	631.981044	2	19.859632
5	25	25	699	612	78	688.052233	624.142714	1	20.381693
5	26	26	625	620	77	619.423744	623.589633	1	20.86137
5	27	27	559	568	66	550.770883	565.79356	1	21.405106
5	28	28	406	476	54	394.966066	495.644384	1	22.2523
5	29	29	329	556	63	323.541283	557.546307	1	22.956023
5	30	30	310	491	53	324.542214	487.481386	2	23.885686
5	31	31	263	480	52	255.985195	492.462361	2	24.316581
5	32	32	326	632	73	332.489532	638.25013	2	24.963892
5	33	33	424	528	64	411.037267	543.792689	2	25.501866
5	34	34	466	631	75	472.501283	638.126251	2	26.14169
5	35	35	483	546	65	484.216485	552.458903	2	26.573652
5	36	36	477	497	55	469.289759	495.316072	2	26.988772
5	37	37	695	203	18	685.501491	215.556212	2	30.005618
5	38	38	763	183	19	764.414858	189.897553	2	30.548999
5	39	39	263	207	12	262.463837	212.547202	2	34.23638
5	40	40	482	203	15	483.373705	202.684732	1	36.900737
1	1	1	182	222	11	178.240981	221.367536	1	3.856271
1	2	2	185	257	21	188.744886	267.335019	1	4.231804
1	3	3	254	223	12	261.437848	219.660143	1	4.640224
1	4	4	390	368	34	398.563642	365.768944	1	6.263515
1	5	5	474	296	25	475.544935	285.658236	1	7.06406
1	6	6	540	220	16	548.768821	215.707173	1	7.647871
1	7	7	486	196	15	478.607133	191.941975	1	8.199318
1	8	8	549	346	36	546.84346	340.019123	1	8.966806
1	9	9	558	407	46	555.991323	416.733572	1	9.456196
1	10	10	627	357	37	627.964603	346.92576	1	10.294709
1	11	11	482	549	65	476.654735	566.506834	1	11.504374
1	12	12	623	547	67	618.895225	547.243463	1	12.343814
1	13	13	679	551	68	692.899745	551.434253	1	12.918633
1	14	14	858	584	70	840.717449	574.072949	1	13.751988
1	15	15	253	575	62	255.463455	575.413391	1	15.320478
1	16	16	636	128	7	624.178424	121.581569	1	18.303893
1	17	17	685	126	8	694.511955	127.318371	1	19.183148
1	18	18	776	124	9	762.269465	123.7027	1	19.664628
1	19	19	850	282	30	846.383364	291.049871	1	20.552637
1	20	20	619	273	27	617.043527	267.044736	1	21.68027
1	21	21	252	635	72	259.869884	635.475835	2	23.919585
1	22	22	192	626	71	193.152549	620.624166	2	24.520032
1	23	23	337	577	63	338.507466	563.999337	2	25.303905
1	24	24	391	509	54	400.596752	503.732768	2	25.958726
1	25	25	268	482	52	266.639541	478.752826	2	26.432318
1	26	26	310	411	43	322.990527	418.850088	2	26.992289
1	27	27	319	360	33	322.749128	358.093545	2	27.320708
1	28	28	399	397	44	405.05506	405.419919	2	27.846756
1	29	29	486	432	45	469.719055	420.84691	2	28.600087
1	30	30	542	557	66	551.996666	565.517884	2	29.28641
1	31	31	686	509	58	692.890922	495.20403	2	29.976505
1	32	32	753	632	79	763.546003	636.15179	2	30.639623
1	33	33	834	409	50	832.370361	412.9743	2	31.543793
1	34	34	828	357	40	832.295197	352.409657	2	31.872612
1	35	35	562	135	6	556.339241	130.095857	2	33.28651
1	36	36	468	136	5	470.067444	145.092839	2	33.878752
1	37	37	414	199	14	408.942759	199.127526	2	34.479645
1	38	38	261	262	22	257.336572	272.711295	2	35.056647
1	39	39	390	268	24	409.241959	273.016552	2	35.695749
1	40	40	156	135	1	179.11039	143.073985	2	36.456874
2	1	1	396	126	4	399.72351	118.500152	2	5.332729
2	2	2	490	141	5	480.808169	138.572998	2	6.603661
2	3	3	556	219	16	556.20488	220.248604	2	7.364101
2	4	4	553	261	26	547.630617	265.625908	2	7.93292
2	5	5	562	344	36	547.785526	335.793691	2	8.587561
2	6	6	614	280	27	624.355411	274.261185	2	9.196763
2	7	7	624	230	17	619.665839	216.677711	2	9.644458
2	8	8	677	152	8	689.355815	153.335594	2	10.323557
2	9	9	843	195	20	835.201025	203.798233	2	11.004925
