MultiTargForag_1	Participant_Code = 4								
Search_Type = 1	CB_Targets = 1								
Trial	Click_Num	Target_Click_Order	Click_X	Click_y	Item_selected	Item_X	Item_Y	Target_Set	RT
1	1	1	408	193	14	410.070498	204.232568	1	4.121632
1	2	2	416	122	4	405.496094	130.703946	2	4.935994
1	3	3	469	136	5	474.70283	146.992501	2	5.567051
1	4	4	489	216	15	476.229051	217.649196	1	6.166399
1	5	5	552	113	6	544.376045	128.453176	2	6.718335
1	6	6	484	274	25	483.429516	284.547125	2	7.510633
1	7	7	697	147	8	689.972766	152.325593	1	8.846665
1	8	8	767	140	9	762.399242	139.405016	1	9.454878
1	9	9	751	186	19	759.538232	190.766543	2	10.095372
1	10	10	850	127	10	836.501313	130.022962	2	11.12792
1	11	11	842	201	20	833.089034	215.968941	2	11.686964
1	12	12	703	275	28	688.749894	283.380557	1	12.438837
1	13	13	710	395	48	698.353724	404.511969	2	13.55781
1	14	14	761	360	39	765.154733	365.276684	1	14.134434
1	15	15	833	642	80	838.783357	649.419426	2	16.254224
1	16	16	786	639	79	769.134762	644.825414	1	16.727295
1	17	17	765	489	59	761.789119	480.842428	1	17.446401
1	18	18	690	501	58	685.620685	504.790014	2	18.255464
1	19	19	542	626	76	540.531186	640.183683	1	18.989966
1	20	20	624	618	77	617.242593	625.816217	2	19.494167
1	21	21	500	566	65	483.72971	568.559341	1	20.183189
1	22	22	473	640	75	468.941172	642.982529	2	20.710865
1	23	23	553	487	56	540.099228	492.661553	1	21.247916
1	24	24	559	431	46	549.294543	410.917703	1	21.702394
1	25	25	401	553	64	400.716182	561.105457	2	23.094347
1	26	26	454	373	35	469.087712	361.933886	2	23.822065
1	27	27	325	401	43	331.612248	414.982659	2	24.342637
1	28	28	330	547	63	334.431691	567.490997	1	25.151618
1	29	29	347	606	73	338.425853	628.820557	2	25.543067
1	30	0	392	626	74	409.680218	644.753272	1	25.909838
1	31	30	401	633	74	409.680218	644.753272	1	27.055146
1	32	31	173	557	61	180.761624	577.391498	2	27.870649
1	33	0	174	614	71	186.023857	640.401482	2	28.335395
1	34	32	178	631	71	186.023857	640.401482	2	28.878758
1	35	33	192	508	51	182.030411	490.721282	1	29.494626
1	36	34	186	424	41	186.033065	418.235922	2	29.926094
1	37	35	252	401	42	266.360577	409.631259	2	30.623515
1	38	36	325	324	33	325.226383	342.850335	1	31.470579
1	39	37	260	224	12	254.748343	224.256066	1	34.047699
1	40	38	207	261	21	190.346039	268.599881	1	34.903137
1	41	39	322	144	3	329.984104	149.767344	1	35.830536
1	42	40	273	129	2	265.511041	135.573471	1	36.397887
2	1	1	334	210	13	337.83526	213.822263	1	4.264631
2	2	2	243	193	12	253.562766	193.087495	2	4.880754
2	3	3	406	198	14	397.97023	207.233862	2	5.447984
2	4	4	417	130	4	410.719508	119.450403	1	5.9202
2	5	5	451	142	5	473.855833	145.534276	2	6.358806
2	6	6	543	134	6	550.692269	140.068612	1	7.063851
2	7	7	605	120	7	620.877538	120.146978	2	7.528167
2	8	8	764	205	19	763.259561	212.115692	1	8.840386
2	9	9	844	259	30	846.037006	271.484924	2	9.656752
2	10	10	612	279	27	617.722646	280.20325	2	10.423212
2	11	11	567	276	26	544.224136	279.569688	2	10.791712
2	12	12	464	277	25	477.570812	281.584102	1	11.430879
2	13	13	422	287	24	407.707181	293.896438	1	11.808427
2	14	14	409	352	34	402.827894	349.874345	1	12.286854
2	15	15	346	343	33	329.305611	341.227535	2	12.686701
2	16	16	405	408	44	399.880913	409.396295	2	13.119939
2	17	0	357	474	53	325.944553	480.303536	2	13.694769
2	18	17	268	481	52	255.154052	490.422322	2	14.184618
2	19	18	324	481	53	325.944553	480.303536	2	14.655854
2	20	19	409	467	54	396.908014	483.491672	1	15.071825
2	21	20	454	498	55	468.067553	508.391656	1	15.608659
2	22	21	258	544	62	262.808566	547.908593	1	16.319311
2	23	22	198	551	61	183.772329	550.192229	1	16.896527
2	24	23	336	646	73	323.883068	648.591656	1	17.711516
2	25	24	482	412	45	484.198463	414.048751	2	18.383045
2	26	0	516	425	46	541.034951	430.519896	2	18.74472
2	27	25	554	346	36	548.192648	356.856723	2	19.344324
2	28	26	546	419	46	541.034951	430.519896	2	19.863504
2	29	27	621	420	47	613.888334	420.448134	2	20.312139
2	30	28	682	536	68	688.155569	544.880774	2	21.192554
2	31	29	610	542	67	615.93781	544.438125	1	21.912308
2	32	30	552	475	56	545.530645	476.64268	1	22.4317
2	33	31	631	620	77	615.304968	624.246853	1	23.230616
2	34	32	699	642	78	687.846003	644.119982	1	24.08704
2	35	33	775	646	79	762.602684	648.404021	2	24.776471
2	36	34	707	495	58	687.324914	486.224028	1	25.622874
2	37	35	698	440	48	689.259875	420.230034	1	26.08832
2	38	36	756	433	49	767.821416	424.820252	2	26.552128
2	39	37	762	482	59	767.985006	476.24544	2	26.863393
2	40	38	814	490	60	831.36351	489.017188	2	27.671885
2	41	39	833	446	50	844.512436	435.178629	1	28.000553
2	42	40	701	133	8	696.227087	123.334013	1	29.478822
3	1	1	197	142	1	179.384544	128.435485	1	1.133216
3	2	2	183	226	11	179.130902	204.770302	1	1.476424
3	3	3	186	261	21	184.112736	265.991621	1	1.852267
3	4	0	187	327	31	189.659169	356.402121	1	2.236872
3	5	4	258	277	22	252.013678	281.69862	2	2.739564
3	6	5	255	202	12	250.319637	200.344759	2	3.091872
3	7	6	263	143	2	264.334975	140.01801	2	3.444349
3	8	7	320	141	3	328.814411	148.115215	1	3.875518
