MultiTargForag_2	Participant_Code = 55
Search_Type = 2	CB_Targets = 1
Trial	Item_Position_Num	Item_X	ItemY	Item_Shape	Item_Set
1.000000	1.000000	208.019264	118.810384	2.000000	3.000000
1.000000	2.000000	300.374117	149.425096	2.000000	3.000000
1.000000	3.000000	444.561362	156.762060	1.000000	1.000000
1.000000	4.000000	522.342965	126.354707	2.000000	3.000000
1.000000	5.000000	625.321828	170.336431	2.000000	2.000000
1.000000	6.000000	745.661401	127.952913	1.000000	4.000000
1.000000	7.000000	855.744890	138.447690	1.000000	4.000000
1.000000	8.000000	953.503510	179.758835	2.000000	2.000000
1.000000	9.000000	1106.118019	145.830062	1.000000	4.000000
1.000000	10.000000	1195.364593	185.321031	1.000000	1.000000
1.000000	11.000000	231.712253	224.294162	1.000000	1.000000
1.000000	12.000000	335.546738	231.672774	2.000000	2.000000
1.000000	13.000000	431.756795	275.141660	1.000000	1.000000
1.000000	14.000000	562.268247	267.503668	2.000000	2.000000
1.000000	15.000000	659.094371	229.768055	1.000000	1.000000
1.000000	16.000000	743.825865	290.606354	1.000000	4.000000
1.000000	17.000000	866.735881	268.127224	1.000000	4.000000
1.000000	18.000000	986.406249	262.078633	1.000000	1.000000
1.000000	19.000000	1092.152392	284.105464	1.000000	1.000000
1.000000	20.000000	1193.638435	256.325566	1.000000	1.000000
1.000000	21.000000	195.434763	392.686003	2.000000	2.000000
1.000000	22.000000	318.717117	385.292044	2.000000	3.000000
1.000000	23.000000	415.435386	335.161901	1.000000	4.000000
1.000000	24.000000	523.307554	342.376480	2.000000	3.000000
1.000000	25.000000	666.336343	396.192629	2.000000	3.000000
1.000000	26.000000	747.108151	373.251540	1.000000	1.000000
1.000000	27.000000	863.714499	356.849043	1.000000	4.000000
1.000000	28.000000	949.043060	341.827355	1.000000	4.000000
1.000000	29.000000	1082.054039	370.999266	2.000000	2.000000
1.000000	30.000000	1197.656263	359.574452	2.000000	3.000000
1.000000	31.000000	187.791201	485.857685	1.000000	4.000000
1.000000	32.000000	302.005154	482.414875	2.000000	3.000000
1.000000	33.000000	449.262314	475.374546	1.000000	1.000000
1.000000	34.000000	561.462629	481.135798	1.000000	1.000000
1.000000	35.000000	641.984344	486.509312	1.000000	1.000000
1.000000	36.000000	781.202028	477.481892	2.000000	2.000000
1.000000	37.000000	842.361797	464.185825	2.000000	2.000000
1.000000	38.000000	966.021876	492.732189	2.000000	2.000000
1.000000	39.000000	1072.130057	488.352679	2.000000	2.000000
1.000000	40.000000	1172.501783	456.043640	2.000000	2.000000
1.000000	41.000000	180.243501	611.849851	2.000000	3.000000
1.000000	42.000000	313.629184	589.917896	2.000000	3.000000
1.000000	43.000000	418.382594	605.274360	2.000000	2.000000
1.000000	44.000000	543.236457	589.454709	1.000000	4.000000
1.000000	45.000000	666.742327	542.538186	1.000000	4.000000
1.000000	46.000000	748.518032	577.163752	2.000000	2.000000
1.000000	47.000000	850.115381	562.083702	2.000000	3.000000
1.000000	48.000000	978.980034	559.647082	2.000000	3.000000
1.000000	49.000000	1075.634752	543.951845	1.000000	1.000000
1.000000	50.000000	1206.663163	591.913946	2.000000	3.000000
1.000000	51.000000	211.413632	700.754116	1.000000	4.000000
1.000000	52.000000	327.222734	650.721418	1.000000	1.000000
1.000000	53.000000	433.050187	661.139461	1.000000	4.000000
1.000000	54.000000	518.265973	656.745635	2.000000	2.000000
1.000000	55.000000	670.999661	707.543131	1.000000	1.000000
1.000000	56.000000	741.873608	664.536339	1.000000	4.000000
1.000000	57.000000	867.575392	705.660216	2.000000	3.000000
1.000000	58.000000	1001.495551	660.009618	2.000000	3.000000
1.000000	59.000000	1089.822560	712.508526	2.000000	2.000000
1.000000	60.000000	1209.743766	687.687190	1.000000	4.000000
1.000000	61.000000	192.702088	805.817970	1.000000	1.000000
1.000000	62.000000	306.667516	824.375969	1.000000	4.000000
1.000000	63.000000	441.127278	812.683934	1.000000	4.000000
1.000000	64.000000	517.558897	816.849510	2.000000	2.000000
1.000000	65.000000	651.097711	778.903471	1.000000	4.000000
1.000000	66.000000	761.559663	765.022893	2.000000	3.000000
1.000000	67.000000	842.251870	820.564068	1.000000	4.000000
1.000000	68.000000	956.298637	766.762439	2.000000	2.000000
1.000000	69.000000	1074.166349	773.123107	2.000000	3.000000
1.000000	70.000000	1170.097886	793.063751	1.000000	1.000000
1.000000	71.000000	191.029847	896.542041	2.000000	3.000000
1.000000	72.000000	301.798349	899.771682	2.000000	2.000000
1.000000	73.000000	423.644823	864.067701	2.000000	2.000000
1.000000	74.000000	530.130972	909.366201	2.000000	3.000000
1.000000	75.000000	643.044722	866.947765	2.000000	2.000000
1.000000	76.000000	744.424912	868.782468	1.000000	1.000000
1.000000	77.000000	857.107188	875.769105	2.000000	3.000000
1.000000	78.000000	992.478298	902.365436	1.000000	1.000000
1.000000	79.000000	1058.157329	882.767841	1.000000	1.000000
1.000000	80.000000	1172.162982	922.616295	1.000000	4.000000
1.000000	1.000000	195.826822	173.414806	2.000000	2.000000
1.000000	2.000000	307.727542	185.399986	1.000000	1.000000
1.000000	3.000000	420.861998	121.927696	2.000000	2.000000
1.000000	4.000000	523.894183	160.959757	1.000000	4.000000
1.000000	5.000000	656.753131	138.553148	2.000000	2.000000
1.000000	6.000000	756.375472	136.943942	2.000000	3.000000
1.000000	7.000000	847.423107	157.106089	1.000000	1.000000
1.000000	8.000000	981.746355	143.345959	1.000000	1.000000
1.000000	9.000000	1080.642839	118.436228	2.000000	2.000000
1.000000	10.000000	1171.033598	187.420014	1.000000	4.000000
1.000000	11.000000	216.423802	250.220441	2.000000	3.000000
1.000000	12.000000	316.817574	258.999030	2.000000	2.000000
1.000000	13.000000	420.462794	232.142202	2.000000	2.000000
1.000000	14.000000	561.849989	292.371746	1.000000	1.000000
1.000000	15.000000	667.368459	278.964916	1.000000	4.000000
1.000000	16.000000	731.149940	258.977657	2.000000	3.000000
1.000000	17.000000	891.593152	294.588963	1.000000	4.000000
