MultiTargForag_2	Participant_Code = 43
Search_Type = 1	CB_Targets = 2
Trial	Click_Num	Target_Click_Order	Click_X	Click_y	Item_selected	Item_X	Item_Y	Target_Set	RT
1.000000	1.000000	1.000000	333.000000	141.000000	2.000000	331.229417	155.193447	2.000000	1.153262
1.000000	2.000000	2.000000	438.000000	145.000000	3.000000	429.892025	158.749649	2.000000	1.455694
1.000000	3.000000	3.000000	411.000000	236.000000	13.000000	408.765717	246.517230	1.000000	1.960875
1.000000	4.000000	4.000000	220.000000	257.000000	11.000000	224.250386	264.331821	2.000000	2.384051
1.000000	5.000000	5.000000	219.000000	356.000000	21.000000	211.431300	355.920014	1.000000	2.879591
1.000000	6.000000	0.000000	328.000000	366.000000	22.000000	294.681270	376.278063	2.000000	3.167712
1.000000	7.000000	6.000000	307.000000	378.000000	22.000000	294.681270	376.278063	2.000000	3.640695
1.000000	8.000000	7.000000	327.000000	449.000000	32.000000	320.988017	468.833153	1.000000	3.983505
1.000000	9.000000	8.000000	461.000000	373.000000	23.000000	448.009601	366.982642	1.000000	4.415008
1.000000	10.000000	9.000000	200.000000	476.000000	31.000000	203.344497	497.081474	1.000000	4.863006
1.000000	11.000000	10.000000	452.000000	457.000000	33.000000	449.731287	465.796113	2.000000	5.630790
1.000000	12.000000	11.000000	527.000000	322.000000	24.000000	511.060005	339.163707	1.000000	5.992719
1.000000	13.000000	12.000000	546.000000	276.000000	14.000000	547.043995	272.122389	1.000000	6.294721
1.000000	14.000000	13.000000	624.000000	274.000000	15.000000	621.150482	274.730052	2.000000	6.582713
1.000000	15.000000	14.000000	636.000000	175.000000	5.000000	629.169656	170.704333	2.000000	6.911762
1.000000	16.000000	15.000000	869.000000	229.000000	17.000000	848.022682	236.650878	1.000000	7.502734
1.000000	17.000000	16.000000	888.000000	115.000000	7.000000	877.710781	126.119372	2.000000	7.848391
1.000000	18.000000	17.000000	974.000000	141.000000	8.000000	971.746950	141.291283	2.000000	8.151348
1.000000	19.000000	18.000000	1103.000000	161.000000	9.000000	1086.568469	170.097541	1.000000	8.615627
