AdaptChoice	Code = 9	Session = 1	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
9	1	1	0	1	0	1	13	52	0	3	2	3	1	1	14854	0	2	NaN
9	2	2	0	1	0	2	33	34	0	3	2	3	1	1	13380	0	2	1
9	3	3	0	1	0	3	15	44	0	5	4	5	1	1	3125	0	2	1
9	4	4	0	1	0	4	44	41	0	2	5	5	2	1	7265	1	1	2
9	5	5	0	1	0	5	50	12	0	2	4	4	2	1	2128	1	1	1
9	6	6	0	0	1	6	50	26	0	2	3	3	2	1	6668	1	1	1
9	7	7	0	0	1	7	37	2	0	4	3	3	2	1	3571	1	1	1
9	8	8	0	0	1	8	13	24	0	5	3	5	1	1	2540	0	2	2
9	9	9	0	0	1	9	30	44	0	3	4	3	1	1	2708	NaN	2	1
9	10	10	0	0	1	10	37	3	0	3	5	3	1	1	2159	1	2	1
9	1	1	1	1	0	1	5	42	0	2	5	2	1	1	3095	0	2	NaN
9	2	2	1	1	0	2	21	32	0	3	4	3	1	1	3198	0	2	1
9	3	3	1	1	0	3	26	14	0	5	2	5	1	1	2475	0	2	1
9	4	4	1	1	0	4	25	23	0	3	4	3	1	1	3322	0	2	1
9	5	5	1	1	0	5	1	44	0	4	3	4	1	1	1650	0	2	1
9	6	6	1	0	1	6	51	35	0	3	2	3	1	1	2176	0	2	1
9	7	7	1	0	1	7	48	51	0	4	2	4	1	1	2137	0	2	1
9	8	8	1	0	1	8	47	6	0	5	3	5	1	1	1369	0	2	1
9	9	9	1	0	1	9	49	3	0	5	3	3	2	1	1453	NaN	1	2
9	10	10	1	0	1	10	19	26	0	5	3	3	2	1	3171	0	1	1
9	11	11	1	0	1	11	16	25	0	2	4	2	1	1	2800	1	2	2
9	12	12	1	0	1	12	31	14	0	5	4	5	1	1	1833	1	2	1
9	13	13	1	2	0	1	45	52	0	3	4	3	1	1	4444	1	1	1
9	14	14	1	2	0	2	19	37	0	5	2	5	1	1	3074	1	1	1
9	15	15	1	2	0	3	32	47	0	3	4	3	1	1	6657	1	1	1
9	16	16	1	2	0	4	12	3	0	2	4	2	1	1	1075	1	1	1
9	17	17	1	2	0	5	35	43	0	4	2	2	2	1	4106	0	2	2
9	18	18	1	0	2	6	36	31	0	2	3	3	2	1	2430	0	2	1
9	19	19	1	0	2	7	44	17	0	5	2	5	1	1	3816	1	1	2
9	20	20	1	0	2	8	20	48	0	4	2	4	1	1	2737	1	1	1
9	21	21	1	0	2	9	13	20	0	3	5	3	1	1	1225	NaN	1	1
9	22	22	1	0	2	10	3	45	0	4	2	2	2	1	5919	1	2	2
9	23	23	1	0	2	11	48	38	0	3	5	3	1	1	3575	0	1	2
9	24	24	1	0	2	12	53	27	0	3	5	3	1	1	1356	0	1	1
9	25	25	1	1	0	1	2	29	0	3	4	3	1	1	1512	0	2	1
9	26	26	1	1	0	2	33	5	0	4	5	4	1	1	3080	0	2	1
9	27	27	1	1	0	3	22	51	0	4	3	4	1	1	2323	0	2	1
9	28	28	1	1	0	4	5	47	0	3	2	3	1	1	3043	0	2	1
9	29	29	1	1	0	5	40	24	0	3	5	5	2	1	6025	1	1	2
9	30	30	1	0	1	6	24	39	0	5	2	2	2	1	3543	1	1	1
9	31	31	1	0	1	7	35	44	0	4	5	4	1	1	2519	0	2	2
9	32	32	1	0	1	8	27	52	0	2	5	2	1	1	4023	0	2	1
9	33	33	1	0	1	9	3	50	0	5	4	4	2	1	1773	NaN	1	2
9	34	34	1	0	1	10	44	31	0	3	4	4	2	1	1794	0	1	1
9	35	35	1	0	1	11	37	40	0	2	4	4	2	1	2219	0	1	1
9	36	36	1	0	1	12	34	1	0	4	5	5	2	1	1297	0	1	1
9	37	37	1	2	0	1	7	36	0	5	2	2	2	1	6232	0	2	1
9	38	38	1	2	0	2	51	11	0	5	2	5	1	1	3258	1	1	2
9	39	39	1	2	0	3	32	26	0	2	5	5	2	1	1892	0	2	2
9	40	40	1	2	0	4	6	34	0	5	2	2	2	1	3500	0	2	1
9	41	41	1	2	0	5	51	38	0	5	4	5	1	1	5019	1	1	2
9	42	42	1	0	2	6	2	44	0	3	5	3	1	1	2169	1	1	1
9	43	43	1	0	2	7	12	33	0	4	2	4	1	1	1553	1	1	1
9	44	44	1	0	2	8	27	32	0	4	3	3	2	1	2182	0	2	2
9	45	45	1	0	2	9	13	5	0	4	5	5	2	1	2083	NaN	2	1
9	46	46	1	0	2	10	23	48	0	2	3	3	2	1	3758	1	2	1
9	47	47	1	0	2	11	51	19	0	5	4	4	2	1	3066	1	2	1
9	48	48	1	0	2	12	52	12	0	2	5	5	2	1	921	1	2	1
9	49	49	1	1	0	1	37	3	0	5	4	4	2	1	1825	1	1	1
9	50	50	1	1	0	2	43	45	0	3	2	2	2	1	2615	1	1	1
9	51	51	1	1	0	3	53	48	0	3	4	4	2	1	2232	1	1	1
9	52	52	1	1	0	4	48	3	0	4	2	4	1	1	3642	0	2	2
9	53	53	1	1	0	5	8	29	0	3	2	2	2	1	1496	1	1	2
9	54	54	1	0	1	6	32	17	0	4	5	5	2	1	4200	1	1	1
9	55	55	1	0	1	7	10	47	0	5	3	2	0	0	2861	NaN	NaN	2
9	56	56	1	0	1	8	48	20	0	5	3	3	2	1	2791	1	1	NaN
9	57	57	1	0	1	9	41	15	0	2	4	4	2	1	2416	NaN	1	1
9	58	58	1	0	1	10	8	36	0	4	5	5	2	1	1993	0	1	1
9	59	59	1	0	1	11	41	43	0	3	5	3	1	1	3698	1	2	2
9	60	60	1	0	1	12	9	23	0	2	4	2	1	1	1090	1	2	1
9	61	61	1	2	0	1	10	48	0	3	5	3	1	1	5017	1	1	1
9	62	62	1	2	0	2	52	3	0	2	3	2	1	1	3883	1	1	1
9	63	63	1	2	0	3	25	12	0	4	2	2	2	1	2150	0	2	2
9	64	64	1	2	0	4	45	5	0	3	2	3	1	1	3306	1	1	2
9	65	65	1	2	0	5	15	17	0	4	3	4	1	1	2093	1	1	1
9	66	66	1	0	2	6	36	24	0	2	5	2	1	1	1949	1	1	1
9	67	67	1	0	2	7	10	41	0	4	2	2	2	1	5241	0	2	2
