AdaptChoice	Code = 45	Session = 1	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
45	1	1	0	1	0	1	27	22	0	4	5	4	1	1	11775	0	2	NaN
45	2	2	0	1	0	2	48	53	0	5	2	2	2	1	2596	1	1	2
45	3	3	0	1	0	3	39	4	0	5	4	2	0	0	28392	NaN	NaN	2
45	4	4	0	1	0	4	10	48	0	5	4	4	2	1	5044	1	1	NaN
45	5	5	0	1	0	5	29	33	0	4	2	4	1	1	3841	0	2	2
45	6	6	0	0	1	6	52	46	0	5	2	2	2	1	5034	1	1	2
45	7	7	0	0	1	7	22	13	0	4	5	2	0	0	15147	NaN	NaN	2
45	8	8	0	0	1	8	26	9	0	3	2	5	0	0	6471	NaN	NaN	NaN
45	9	9	0	0	1	9	13	1	0	3	2	3	1	1	5011	NaN	2	NaN
45	10	10	0	0	1	10	42	37	0	3	4	5	0	0	5780	NaN	NaN	2
45	1	1	1	1	0	1	29	47	0	2	5	3	0	0	2535	NaN	NaN	NaN
45	2	2	1	1	0	2	31	38	0	2	4	2	1	1	4353	0	2	NaN
45	3	3	1	1	0	3	24	12	0	2	4	2	1	1	1469	0	2	1
45	4	4	1	1	0	4	33	15	0	4	5	2	0	0	1571	NaN	NaN	2
45	5	5	1	1	0	5	27	17	0	4	2	3	0	0	4466	NaN	NaN	NaN
45	6	6	1	0	1	6	5	49	0	4	5	2	0	0	5090	NaN	NaN	NaN
45	7	7	1	0	1	7	42	47	0	2	3	4	0	0	5003	NaN	NaN	NaN
45	8	8	1	0	1	8	49	10	0	4	2	2	2	1	3462	1	1	NaN
45	9	9	1	0	1	9	22	27	0	2	3	3	2	1	2431	NaN	1	1
45	10	10	1	0	1	10	48	51	0	5	3	2	0	0	3065	NaN	NaN	2
45	11	11	1	0	1	11	26	27	0	4	2	2	2	1	3625	0	1	NaN
45	12	12	1	0	1	12	13	37	0	2	5	5	2	1	7470	0	1	1
45	13	13	1	2	0	1	23	38	0	5	2	2	2	1	2347	0	2	1
45	14	14	1	2	0	2	14	7	0	2	3	3	2	1	3650	0	2	1
45	15	15	1	2	0	3	44	45	0	2	5	5	2	1	7264	0	2	1
45	16	16	1	2	0	4	48	23	0	2	5	5	2	1	4689	0	2	1
45	17	17	1	2	0	5	45	44	0	3	2	2	2	1	3978	0	2	1
45	18	18	1	0	2	6	37	2	0	3	2	2	2	1	4014	0	2	1
45	19	19	1	0	2	7	21	6	0	4	5	5	2	1	3687	0	2	1
45	20	20	1	0	2	8	21	45	0	4	2	2	2	1	8425	0	2	1
45	21	21	1	0	2	9	53	3	0	5	3	3	2	1	2869	NaN	2	1
45	22	22	1	0	2	10	31	24	0	3	4	4	2	1	4770	1	2	1
45	23	23	1	0	2	11	20	5	0	3	5	5	2	1	4154	1	2	1
45	24	24	1	0	2	12	41	43	0	4	5	5	2	1	3469	1	2	1
45	25	25	1	1	0	1	42	21	0	5	3	3	2	1	2355	1	1	1
45	26	26	1	1	0	2	11	49	0	3	5	5	2	1	5006	1	1	1
45	27	27	1	1	0	3	27	20	0	5	2	2	2	1	4050	1	1	1
45	28	28	1	1	0	4	4	26	0	4	3	3	2	1	2576	1	1	1
45	29	29	1	1	0	5	44	4	0	3	4	4	2	1	3532	1	1	1
45	30	30	1	0	1	6	13	43	0	3	4	4	2	1	5566	1	1	1
45	31	31	1	0	1	7	10	49	0	2	4	4	2	1	5190	1	1	1
45	32	32	1	0	1	8	30	24	0	5	4	4	2	1	4174	1	1	1
45	33	33	1	0	1	9	38	7	0	3	5	5	2	1	4009	NaN	1	1
45	34	34	1	0	1	10	21	53	0	5	4	4	2	1	1874	0	1	1
45	35	35	1	0	1	11	10	8	0	3	4	4	2	1	5448	0	1	1
45	36	36	1	0	1	12	19	34	0	5	2	2	2	1	6013	0	1	1
45	37	37	1	2	0	1	35	42	0	4	5	5	2	1	13093	0	2	1
45	38	38	1	2	0	2	48	38	0	4	2	2	2	1	5810	0	2	1
45	39	39	1	2	0	3	15	1	0	2	5	5	2	1	1658	0	2	1
45	40	40	1	2	0	4	52	33	0	2	4	4	2	1	4500	0	2	1
45	41	41	1	2	0	5	16	29	0	2	3	3	2	1	9154	0	2	1
45	42	42	1	0	2	6	46	21	0	4	3	3	2	1	5444	0	2	1
45	43	43	1	0	2	7	20	47	0	2	4	4	2	1	16705	0	2	1
45	44	44	1	0	2	8	31	10	0	4	3	3	2	1	1290	0	2	1
45	45	45	1	0	2	9	3	20	0	3	4	4	2	1	3156	NaN	2	1
45	46	46	1	0	2	10	45	41	0	4	2	2	2	1	4479	1	2	1
45	47	47	1	0	2	11	37	4	0	5	2	2	2	1	1273	1	2	1
45	48	48	1	0	2	12	21	19	0	2	4	4	2	1	1271	1	2	1
45	49	49	1	1	0	1	22	31	0	4	2	2	2	1	4997	1	1	1
45	50	50	1	1	0	2	53	25	0	5	4	4	2	1	2545	1	1	1
45	51	51	1	1	0	3	25	31	0	2	3	3	2	1	3169	1	1	1
45	52	52	1	1	0	4	16	14	0	4	3	3	2	1	1192	1	1	1
45	53	53	1	1	0	5	53	19	0	5	3	3	2	1	2985	1	1	1
45	54	54	1	0	1	6	15	53	0	3	2	2	2	1	1177	1	1	1
45	55	55	1	0	1	7	23	36	0	4	3	3	2	1	3645	1	1	1
45	56	56	1	0	1	8	21	40	0	2	3	3	2	1	1962	1	1	1
45	57	57	1	0	1	9	15	51	0	5	4	4	2	1	1466	NaN	1	1
45	58	58	1	0	1	10	33	36	0	3	4	4	2	1	3424	0	1	1
45	59	59	1	0	1	11	52	54	0	3	5	5	2	1	1517	0	1	1
45	60	60	1	0	1	12	2	47	0	2	3	3	2	1	2780	0	1	1
45	61	61	1	2	0	1	51	7	0	5	3	3	2	1	5152	0	2	1
