AdaptChoice	Code = 29	Session = 1	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
29	1	1	0	1	0	1	39	17	0	2	5	5	2	1	17694	1	1	NaN
29	2	2	0	1	0	2	11	24	0	4	3	3	2	1	11461	1	1	1
29	3	3	0	1	0	3	18	54	0	2	4	4	2	1	6455	1	1	1
29	4	4	0	1	0	4	42	54	0	5	3	3	2	1	10034	1	1	1
29	5	5	0	1	0	5	51	45	0	3	4	4	2	1	3844	1	1	1
29	6	6	0	0	1	6	22	35	0	4	3	4	1	1	6666	0	2	2
29	7	7	0	0	1	7	3	30	0	2	3	3	2	1	7337	1	1	2
29	8	8	0	0	1	8	2	21	0	4	2	2	2	1	3378	1	1	1
29	9	9	0	0	1	9	6	13	0	3	5	5	2	1	3447	NaN	1	1
29	10	10	0	0	1	10	37	9	0	3	2	2	2	1	1877	0	1	1
29	1	1	1	1	0	1	2	43	0	5	2	2	2	1	3220	1	1	NaN
29	2	2	1	1	0	2	32	30	0	2	5	2	1	1	2010	0	2	2
29	3	3	1	1	0	3	41	35	0	5	2	2	2	1	3276	1	1	2
29	4	4	1	1	0	4	40	18	0	3	5	5	2	1	2387	1	1	1
29	5	5	1	1	0	5	44	26	0	5	3	5	1	1	5652	0	2	2
29	6	6	1	0	1	6	15	36	0	4	3	4	1	1	1730	0	2	1
29	7	7	1	0	1	7	53	2	0	4	3	4	1	1	1486	0	2	1
29	8	8	1	0	1	8	16	32	0	2	4	2	1	1	2577	0	2	1
29	9	9	1	0	1	9	32	36	0	4	2	4	1	1	4382	NaN	2	1
29	10	10	1	0	1	10	19	20	0	4	2	4	1	1	3339	1	2	1
29	11	11	1	0	1	11	26	46	0	2	3	2	1	1	2195	1	2	1
29	12	12	1	0	1	12	32	34	0	4	5	4	1	1	1368	1	2	1
29	13	13	1	2	0	1	1	20	0	5	2	5	1	1	1393	1	1	1
29	14	14	1	2	0	2	33	10	0	3	5	5	2	1	1578	0	2	2
29	15	15	1	2	0	3	25	49	0	3	4	4	2	1	2247	0	2	1
29	16	16	1	2	0	4	51	14	0	2	5	2	1	1	2093	1	1	2
29	17	17	1	2	0	5	2	54	0	5	4	5	1	1	1788	1	1	1
29	18	18	1	0	2	6	20	29	0	3	4	4	2	1	1733	0	2	2
29	19	19	1	0	2	7	17	53	0	2	5	2	1	1	1785	1	1	2
29	20	20	1	0	2	8	39	53	0	5	4	5	1	1	2546	1	1	1
29	21	21	1	0	2	9	9	39	0	2	3	2	1	1	1667	NaN	1	1
29	22	22	1	0	2	10	16	33	0	4	5	5	2	1	3049	1	2	2
29	23	23	1	0	2	11	4	10	0	4	3	4	1	1	1192	0	1	2
29	24	24	1	0	2	12	31	34	0	4	3	3	2	1	2201	1	2	2
29	25	25	1	1	0	1	9	19	0	5	4	4	2	1	4146	1	1	1
29	26	26	1	1	0	2	15	7	0	3	4	4	2	1	4482	1	1	1
