MultiTargForag_1	Participant_Code = 33
Search_Type = 1	CB_Targets = 1
Trial	Item_Position_Num	Item_X	ItemY	Item_Shape	Item_Set
1.000000	1.000000	215.974399	167.985123	1.000000	4.000000
1.000000	2.000000	320.225321	147.655181	1.000000	1.000000
1.000000	3.000000	418.533420	141.898413	1.000000	1.000000
1.000000	4.000000	509.315155	146.933023	1.000000	1.000000
1.000000	5.000000	619.149385	173.477432	1.000000	3.000000
1.000000	6.000000	752.206687	133.872252	1.000000	4.000000
1.000000	7.000000	878.013089	185.045472	1.000000	1.000000
1.000000	8.000000	1001.448407	170.241193	1.000000	4.000000
1.000000	9.000000	1092.954229	154.011632	1.000000	2.000000
1.000000	10.000000	1218.519511	125.090636	1.000000	4.000000
1.000000	11.000000	218.444110	257.267383	1.000000	4.000000
1.000000	12.000000	322.852051	240.819745	1.000000	2.000000
1.000000	13.000000	444.412656	259.204358	1.000000	1.000000
1.000000	14.000000	554.857756	259.556878	1.000000	3.000000
1.000000	15.000000	624.906339	237.853346	1.000000	3.000000
1.000000	16.000000	751.746725	269.293084	1.000000	4.000000
1.000000	17.000000	855.483088	243.617860	1.000000	3.000000
1.000000	18.000000	961.588451	239.079762	1.000000	1.000000
1.000000	19.000000	1070.196387	287.005195	1.000000	1.000000
1.000000	20.000000	1206.868012	246.622194	1.000000	1.000000
1.000000	21.000000	190.104219	342.533007	1.000000	3.000000
1.000000	22.000000	339.586234	385.679847	1.000000	1.000000
1.000000	23.000000	414.886190	366.384507	1.000000	1.000000
1.000000	24.000000	517.190531	363.454522	1.000000	2.000000
1.000000	25.000000	666.790538	359.431119	1.000000	3.000000
1.000000	26.000000	743.560882	389.975435	1.000000	3.000000
1.000000	27.000000	888.079665	361.822422	1.000000	3.000000
1.000000	28.000000	990.163539	390.595176	1.000000	1.000000
1.000000	29.000000	1068.492144	349.162970	1.000000	2.000000
1.000000	30.000000	1208.933586	337.424323	1.000000	2.000000
1.000000	31.000000	184.946349	438.000752	1.000000	1.000000
1.000000	32.000000	303.407683	456.729200	1.000000	2.000000
1.000000	33.000000	432.629728	501.761758	1.000000	2.000000
1.000000	34.000000	528.859830	455.775090	1.000000	3.000000
1.000000	35.000000	669.799050	487.594343	1.000000	2.000000
1.000000	36.000000	775.785366	495.489356	1.000000	4.000000
1.000000	37.000000	881.300162	488.870437	1.000000	4.000000
1.000000	38.000000	1000.466444	506.445304	1.000000	1.000000
1.000000	39.000000	1083.190326	449.777695	1.000000	4.000000
1.000000	40.000000	1210.126044	480.450281	1.000000	2.000000
1.000000	41.000000	220.003260	578.651992	1.000000	2.000000
1.000000	42.000000	291.316667	607.296437	1.000000	2.000000
1.000000	43.000000	409.989671	576.284387	1.000000	2.000000
1.000000	44.000000	539.093294	605.191631	1.000000	1.000000
1.000000	45.000000	642.228608	599.522470	1.000000	1.000000
1.000000	46.000000	748.411940	608.415730	1.000000	2.000000
1.000000	47.000000	875.662872	570.998901	1.000000	4.000000
1.000000	48.000000	977.295710	590.222705	1.000000	1.000000
1.000000	49.000000	1092.087761	588.540703	1.000000	3.000000
1.000000	50.000000	1178.805076	595.826758	1.000000	3.000000
1.000000	51.000000	219.304875	697.815000	1.000000	4.000000
1.000000	52.000000	311.291442	703.805557	1.000000	1.000000
1.000000	53.000000	448.824766	684.769262	1.000000	2.000000
1.000000	54.000000	543.905030	708.914046	1.000000	1.000000
1.000000	55.000000	659.174870	668.170003	1.000000	4.000000
1.000000	56.000000	779.989551	700.284844	1.000000	4.000000
1.000000	57.000000	854.849785	651.800239	1.000000	4.000000
