MultiTargForag_1	Participant_Code = 33a
Search_Type = 2	CB_Targets = 4
Trial	Click_Num	Target_Click_Order	Click_X	Click_y	Item_selected	Item_X	Item_Y	Target_Set	RT
1.000000	1.000000	0.000000	529.000000	169.000000	4.000000	534.081257	162.776737	1.000000	5.260783
1.000000	2.000000	1.000000	432.000000	177.000000	3.000000	429.754044	163.322135	2.000000	7.082310
1.000000	3.000000	2.000000	233.000000	383.000000	21.000000	224.994356	384.901701	2.000000	8.084498
1.000000	4.000000	3.000000	315.000000	384.000000	22.000000	305.567886	382.175120	1.000000	8.931724
1.000000	5.000000	4.000000	557.000000	299.000000	14.000000	555.008181	289.754229	2.000000	10.531218
1.000000	6.000000	5.000000	633.000000	273.000000	15.000000	642.927768	269.362432	2.000000	11.212389
1.000000	7.000000	6.000000	663.000000	344.000000	25.000000	661.199132	346.791219	2.000000	11.724112
1.000000	8.000000	7.000000	685.000000	146.000000	5.000000	672.219937	143.508831	2.000000	12.603580
1.000000	9.000000	8.000000	550.000000	444.000000	34.000000	541.690517	439.931052	2.000000	13.410459
1.000000	10.000000	9.000000	764.000000	442.000000	36.000000	760.438032	438.749358	2.000000	14.459372
1.000000	11.000000	10.000000	633.000000	550.000000	45.000000	625.855453	555.498526	2.000000	15.052261
1.000000	12.000000	11.000000	859.000000	590.000000	47.000000	851.105197	596.590359	2.000000	15.587078
1.000000	13.000000	12.000000	1062.000000	459.000000	39.000000	1084.057570	448.246823	2.000000	16.676390
1.000000	14.000000	13.000000	1007.000000	453.000000	38.000000	990.878289	447.026806	1.000000	17.466471
1.000000	15.000000	14.000000	890.000000	390.000000	27.000000	881.388498	380.017218	1.000000	17.971064
1.000000	16.000000	15.000000	767.000000	273.000000	16.000000	765.588962	259.713050	1.000000	18.866360
1.000000	17.000000	16.000000	891.000000	239.000000	17.000000	869.237233	244.721888	1.000000	19.284089
1.000000	18.000000	17.000000	967.000000	247.000000	18.000000	949.980470	263.127918	1.000000	19.731942
1.000000	19.000000	18.000000	536.000000	348.000000	24.000000	523.461777	346.973612	1.000000	20.668087
1.000000	20.000000	19.000000	406.000000	548.000000	43.000000	410.985375	553.370915	1.000000	21.691285
1.000000	21.000000	20.000000	396.000000	692.000000	53.000000	402.120806	701.323109	2.000000	23.202413
1.000000	22.000000	21.000000	632.000000	774.000000	65.000000	633.138089	760.606272	1.000000	24.995400
1.000000	23.000000	22.000000	674.000000	867.000000	75.000000	665.411808	884.581519	1.000000	25.891576
1.000000	24.000000	23.000000	782.000000	684.000000	56.000000	774.184905	696.966120	1.000000	26.644251
1.000000	25.000000	24.000000	746.000000	789.000000	66.000000	733.723200	790.701642	2.000000	27.116380
1.000000	26.000000	25.000000	517.000000	797.000000	64.000000	508.179521	792.770454	2.000000	27.763206
1.000000	27.000000	26.000000	516.000000	855.000000	74.000000	513.953378	878.140766	2.000000	28.194651
1.000000	28.000000	27.000000	458.000000	887.000000	73.000000	448.153106	890.044385	2.000000	28.612390
1.000000	29.000000	28.000000	196.000000	881.000000	71.000000	182.262531	876.286057	2.000000	29.458298
1.000000	30.000000	29.000000	856.000000	658.000000	57.000000	859.613175	661.494725	1.000000	32.475380
1.000000	31.000000	30.000000	1096.000000	685.000000	59.000000	1106.507790	696.380640	1.000000	33.315405
1.000000	32.000000	31.000000	1124.000000	587.000000	49.000000	1101.077062	587.157020	1.000000	34.114770
1.000000	33.000000	32.000000	990.000000	819.000000	68.000000	990.483741	814.346435	1.000000	34.930466
1.000000	34.000000	33.000000	970.000000	876.000000	78.000000	957.801231	890.900700	2.000000	35.490286
1.000000	35.000000	34.000000	1203.000000	785.000000	70.000000	1193.154930	781.210609	1.000000	37.020032
1.000000	36.000000	35.000000	1093.000000	299.000000	19.000000	1099.912715	291.458370	1.000000	38.746671
1.000000	37.000000	36.000000	1188.000000	465.000000	40.000000	1173.008047	479.136443	1.000000	39.491819
1.000000	38.000000	37.000000	1219.000000	285.000000	20.000000	1206.703138	278.488127	2.000000	40.147640
1.000000	39.000000	38.000000	1219.000000	179.000000	10.000000	1219.236854	160.223185	2.000000	40.675557
1.000000	40.000000	39.000000	203.000000	790.000000	61.000000	199.211454	788.941113	1.000000	47.259074
2.000000	1.000000	0.000000	182.000000	285.000000	11.000000	192.311982	268.427021	1.000000	2.956911
2.000000	2.000000	1.000000	307.000000	231.000000	12.000000	309.223645	229.928131	2.000000	3.514906
2.000000	3.000000	2.000000	414.000000	240.000000	13.000000	416.926621	247.993331	2.000000	3.987292
2.000000	4.000000	3.000000	409.000000	133.000000	3.000000	415.700754	132.652494	2.000000	4.379698
2.000000	5.000000	4.000000	520.000000	120.000000	4.000000	532.610156	119.713467	2.000000	5.020896
2.000000	6.000000	5.000000	523.000000	279.000000	14.000000	513.818907	281.091105	2.000000	5.580014
2.000000	7.000000	6.000000	227.000000	358.000000	21.000000	215.488067	347.324934	2.000000	6.323851
2.000000	8.000000	7.000000	223.000000	438.000000	31.000000	212.753604	444.510853	2.000000	6.690997
2.000000	9.000000	0.000000	322.000000	501.000000	32.000000	291.716452	488.686487	2.000000	7.045098
2.000000	10.000000	8.000000	307.000000	494.000000	32.000000	291.716452	488.686487	2.000000	7.397206
2.000000	11.000000	9.000000	406.000000	564.000000	43.000000	401.612293	556.144575	1.000000	8.731416
2.000000	12.000000	10.000000	309.000000	690.000000	52.000000	301.580870	701.566264	2.000000	9.604817
2.000000	13.000000	11.000000	225.000000	719.000000	51.000000	218.414958	699.958879	2.000000	9.979641
2.000000	14.000000	12.000000	227.000000	813.000000	61.000000	225.684751	800.565517	2.000000	10.875161
2.000000	15.000000	13.000000	419.000000	811.000000	63.000000	407.618513	800.371900	1.000000	11.947786
2.000000	16.000000	14.000000	520.000000	789.000000	64.000000	518.861903	780.471161	1.000000	12.364743
2.000000	17.000000	15.000000	526.000000	906.000000	74.000000	521.731359	913.776822	1.000000	12.979546
2.000000	18.000000	0.000000	652.000000	869.000000	75.000000	625.667739	870.310427	1.000000	13.324023
2.000000	19.000000	16.000000	625.000000	868.000000	75.000000	625.667739	870.310427	1.000000	14.004351
2.000000	20.000000	17.000000	756.000000	778.000000	66.000000	756.962187	773.054361	1.000000	14.555735
2.000000	21.000000	18.000000	751.000000	913.000000	76.000000	747.000314	930.526496	1.000000	15.147256
2.000000	22.000000	19.000000	853.000000	869.000000	77.000000	862.970766	873.177482	2.000000	15.699585
2.000000	23.000000	20.000000	747.000000	674.000000	56.000000	739.158281	661.147963	2.000000	16.372838
2.000000	24.000000	21.000000	843.000000	571.000000	47.000000	844.970260	562.688229	2.000000	17.212459
2.000000	25.000000	22.000000	785.000000	481.000000	36.000000	765.539301	467.090290	2.000000	17.779596
2.000000	26.000000	23.000000	985.000000	493.000000	38.000000	988.542818	472.686954	2.000000	18.483143
2.000000	27.000000	24.000000	1107.000000	340.000000	29.000000	1102.622674	355.269477	2.000000	19.269002
2.000000	28.000000	25.000000	1103.000000	282.000000	19.000000	1095.000163	282.885408	1.000000	20.740301
2.000000	29.000000	26.000000	991.000000	271.000000	18.000000	968.554211	264.404907	1.000000	21.292446
2.000000	30.000000	27.000000	883.000000	257.000000	17.000000	863.821534	248.180958	1.000000	21.763163
2.000000	31.000000	0.000000	867.000000	350.000000	27.000000	841.649030	344.946360	1.000000	22.147033
2.000000	32.000000	28.000000	854.000000	347.000000	27.000000	841.649030	344.946360	1.000000	22.572955
2.000000	33.000000	29.000000	960.000000	378.000000	28.000000	947.523717	371.170921	1.000000	22.980548
2.000000	34.000000	30.000000	886.000000	444.000000	37.000000	870.896827	446.084224	1.000000	23.436879
2.000000	35.000000	31.000000	614.000000	348.000000	25.000000	622.152063	358.217632	1.000000	24.756616
2.000000	36.000000	32.000000	433.000000	459.000000	33.000000	415.868330	464.873883	2.000000	25.531512
2.000000	37.000000	33.000000	968.000000	596.000000	48.000000	979.633327	599.800017	1.000000	27.580915
2.000000	38.000000	34.000000	1056.000000	673.000000	59.000000	1069.037240	667.446448	1.000000	28.260978
2.000000	39.000000	35.000000	1118.000000	789.000000	69.000000	1107.901938	800.304894	1.000000	29.300527
2.000000	40.000000	36.000000	971.000000	907.000000	78.000000	962.525964	909.026050	1.000000	29.834777
2.000000	41.000000	37.000000	1189.000000	458.000000	40.000000	1195.303781	450.873277	1.000000	30.819070
2.000000	42.000000	38.000000	1169.000000	897.000000	80.000000	1175.558230	916.093605	2.000000	42.564976
2.000000	43.000000	39.000000	986.000000	656.000000	58.000000	977.933427	649.876289	2.000000	43.179515
3.000000	1.000000	0.000000	306.000000	190.000000	2.000000	312.949016	182.288737	1.000000	1.953265
3.000000	2.000000	1.000000	430.000000	126.000000	3.000000	425.828274	131.081067	1.000000	2.504712
3.000000	3.000000	2.000000	448.000000	279.000000	13.000000	432.481109	268.139746	1.000000	3.001058
3.000000	4.000000	3.000000	767.000000	234.000000	16.000000	764.138690	237.351482	1.000000	3.697708
3.000000	5.000000	4.000000	791.000000	357.000000	26.000000	780.207555	357.068538	1.000000	4.480231
