MultiTargForag_1	Participant_Code = 33a
Search_Type = 2	CB_Targets = 4
Trial	Item_Position_Num	Item_X	ItemY	Item_Shape	Item_Set
1.000000	1.000000	206.211842	171.803968	2.000000	4.000000
1.000000	2.000000	320.433404	133.443610	1.000000	3.000000
1.000000	3.000000	429.754044	163.322135	1.000000	2.000000
1.000000	4.000000	534.081257	162.776737	2.000000	1.000000
1.000000	5.000000	672.219937	143.508831	1.000000	2.000000
1.000000	6.000000	738.708827	147.179326	2.000000	4.000000
1.000000	7.000000	843.326425	163.926753	1.000000	3.000000
1.000000	8.000000	988.234026	137.084200	1.000000	3.000000
1.000000	9.000000	1100.990508	143.890508	1.000000	3.000000
1.000000	10.000000	1219.236854	160.223185	1.000000	2.000000
1.000000	11.000000	205.541409	274.426684	1.000000	3.000000
1.000000	12.000000	333.028232	267.575844	2.000000	4.000000
1.000000	13.000000	426.011569	229.390949	1.000000	3.000000
1.000000	14.000000	555.008181	289.754229	1.000000	2.000000
1.000000	15.000000	642.927768	269.362432	1.000000	2.000000
1.000000	16.000000	765.588962	259.713050	2.000000	1.000000
1.000000	17.000000	869.237233	244.721888	2.000000	1.000000
1.000000	18.000000	949.980470	263.127918	2.000000	1.000000
1.000000	19.000000	1099.912715	291.458370	2.000000	1.000000
1.000000	20.000000	1206.703138	278.488127	1.000000	2.000000
1.000000	21.000000	224.994356	384.901701	1.000000	2.000000
1.000000	22.000000	305.567886	382.175120	2.000000	1.000000
1.000000	23.000000	416.434507	354.224236	1.000000	3.000000
1.000000	24.000000	523.461777	346.973612	2.000000	1.000000
1.000000	25.000000	661.199132	346.791219	1.000000	2.000000
1.000000	26.000000	778.943929	375.501171	2.000000	4.000000
1.000000	27.000000	881.388498	380.017218	2.000000	1.000000
1.000000	28.000000	995.903915	391.635832	1.000000	3.000000
1.000000	29.000000	1085.262378	401.138383	2.000000	4.000000
1.000000	30.000000	1219.768903	358.928376	1.000000	3.000000
1.000000	31.000000	200.836706	453.644904	1.000000	3.000000
1.000000	32.000000	327.479305	440.855665	2.000000	4.000000
1.000000	33.000000	449.040416	442.714239	1.000000	3.000000
1.000000	34.000000	541.690517	439.931052	1.000000	2.000000
1.000000	35.000000	620.010328	455.725377	2.000000	4.000000
1.000000	36.000000	760.438032	438.749358	1.000000	2.000000
1.000000	37.000000	870.675563	477.112510	1.000000	3.000000
1.000000	38.000000	990.878289	447.026806	2.000000	1.000000
1.000000	39.000000	1084.057570	448.246823	1.000000	2.000000
1.000000	40.000000	1173.008047	479.136443	2.000000	1.000000
1.000000	41.000000	196.785210	592.567049	1.000000	3.000000
1.000000	42.000000	288.811619	565.270446	2.000000	4.000000
1.000000	43.000000	410.985375	553.370915	2.000000	1.000000
1.000000	44.000000	530.332521	581.293319	2.000000	4.000000
1.000000	45.000000	625.855453	555.498526	1.000000	2.000000
1.000000	46.000000	727.523509	607.440434	2.000000	4.000000
1.000000	47.000000	851.105197	596.590359	1.000000	2.000000
1.000000	48.000000	978.626980	557.975278	2.000000	4.000000
1.000000	49.000000	1101.077062	587.157020	2.000000	1.000000
1.000000	50.000000	1185.054099	609.630594	2.000000	4.000000
1.000000	51.000000	194.761521	708.746545	2.000000	4.000000
1.000000	52.000000	321.450816	683.197485	1.000000	3.000000
1.000000	53.000000	402.120806	701.323109	1.000000	2.000000
1.000000	54.000000	533.274494	713.225876	1.000000	3.000000
1.000000	55.000000	625.300052	682.318888	2.000000	4.000000
1.000000	56.000000	774.184905	696.966120	2.000000	1.000000
1.000000	57.000000	859.613175	661.494725	2.000000	1.000000
1.000000	58.000000	997.365892	664.328058	1.000000	3.000000
1.000000	59.000000	1106.507790	696.380640	2.000000	1.000000
1.000000	60.000000	1204.990824	713.409998	2.000000	4.000000
1.000000	61.000000	199.211454	788.941113	2.000000	1.000000
1.000000	62.000000	334.672581	794.789102	2.000000	4.000000
1.000000	63.000000	426.323635	822.311216	1.000000	3.000000
1.000000	64.000000	508.179521	792.770454	1.000000	2.000000
1.000000	65.000000	633.138089	760.606272	2.000000	1.000000
1.000000	66.000000	733.723200	790.701642	1.000000	2.000000
1.000000	67.000000	864.004150	758.160681	2.000000	4.000000
1.000000	68.000000	990.483741	814.346435	2.000000	1.000000
1.000000	69.000000	1075.695778	756.177488	1.000000	3.000000
1.000000	70.000000	1193.154930	781.210609	2.000000	1.000000
1.000000	71.000000	182.262531	876.286057	1.000000	2.000000
1.000000	72.000000	324.849650	904.114452	1.000000	3.000000
1.000000	73.000000	448.153106	890.044385	1.000000	2.000000
1.000000	74.000000	513.953378	878.140766	1.000000	2.000000
1.000000	75.000000	665.411808	884.581519	2.000000	1.000000
1.000000	76.000000	781.067582	904.446902	1.000000	3.000000
1.000000	77.000000	850.517392	875.243721	2.000000	4.000000
1.000000	78.000000	957.801231	890.900700	1.000000	2.000000
1.000000	79.000000	1101.965074	889.286626	2.000000	4.000000
1.000000	80.000000	1205.317537	920.053949	2.000000	4.000000
2.000000	1.000000	188.770948	162.916365	1.000000	3.000000
2.000000	2.000000	313.224650	133.395644	2.000000	4.000000
2.000000	3.000000	415.700754	132.652494	1.000000	2.000000
2.000000	4.000000	532.610156	119.713467	1.000000	2.000000
2.000000	5.000000	636.617290	156.270461	1.000000	3.000000
2.000000	6.000000	770.437145	131.486743	2.000000	4.000000
2.000000	7.000000	843.510213	176.407922	2.000000	4.000000
2.000000	8.000000	955.925930	117.608292	1.000000	3.000000
2.000000	9.000000	1099.920010	164.367499	2.000000	4.000000
2.000000	10.000000	1167.577998	135.604192	1.000000	3.000000
2.000000	11.000000	192.311982	268.427021	2.000000	1.000000
2.000000	12.000000	309.223645	229.928131	1.000000	2.000000
2.000000	13.000000	416.926621	247.993331	1.000000	2.000000
2.000000	14.000000	513.818907	281.091105	1.000000	2.000000
