AdaptChoice	Code = 52	Session = 2	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
52	1	1	0	1	0	1	18	40	0	4	2	2	2	1	3564	1	1	NaN
52	2	2	0	1	0	2	9	5	0	5	2	2	2	1	1817	1	1	1
52	3	3	0	1	0	3	37	14	0	5	3	3	2	1	1375	1	1	1
52	4	4	0	1	0	4	8	9	0	5	4	4	2	1	2053	1	1	1
52	5	5	0	1	0	5	20	21	0	4	5	5	2	1	7052	1	1	1
52	6	6	0	0	1	6	35	50	0	4	3	3	2	1	2521	1	1	1
52	7	7	0	0	1	7	18	19	0	5	4	4	2	1	2753	1	1	1
52	8	8	0	0	1	8	1	12	0	4	3	3	2	1	1431	1	1	1
52	9	9	0	0	1	9	1	54	0	4	3	3	2	1	4658	NaN	1	1
52	10	10	0	0	1	10	25	10	0	3	2	2	2	1	1222	0	1	1
52	1	1	1	1	0	1	49	41	0	3	5	5	2	1	3515	1	1	NaN
52	2	2	1	1	0	2	21	12	0	2	3	3	2	1	1196	1	1	1
52	3	3	1	1	0	3	44	30	0	5	4	4	2	1	1642	1	1	1
52	4	4	1	1	0	4	28	33	0	4	5	5	2	1	4045	1	1	1
52	5	5	1	1	0	5	30	5	0	3	5	5	2	1	2164	1	1	1
52	6	6	1	0	1	6	15	23	0	4	5	5	2	1	2818	1	1	1
52	7	7	1	0	1	7	16	28	0	5	2	2	2	1	3124	1	1	1
52	8	8	1	0	1	8	13	8	0	5	3	3	2	1	2201	1	1	1
52	9	9	1	0	1	9	12	16	0	4	5	5	2	1	1283	NaN	1	1
52	10	10	1	0	1	10	27	42	0	2	5	5	2	1	3399	0	1	1
52	11	11	1	0	1	11	9	38	0	3	2	2	2	1	2806	0	1	1
52	12	12	1	0	1	12	14	13	0	2	5	5	2	1	5360	0	1	1
52	13	13	1	2	0	1	1	23	0	4	2	2	2	1	5210	0	2	1
52	14	14	1	2	0	2	53	40	0	5	2	2	2	1	3973	0	2	1
52	15	15	1	2	0	3	13	50	0	5	4	4	2	1	2535	0	2	1
52	16	16	1	2	0	4	22	1	0	2	4	4	2	1	740	0	2	1
52	17	17	1	2	0	5	48	7	0	2	3	5	0	0	1453	NaN	NaN	2
52	18	18	1	0	2	6	27	14	0	2	4	4	2	1	2347	0	2	NaN
52	19	19	1	0	2	7	8	18	0	4	2	2	2	1	3972	0	2	1
52	20	20	1	0	2	8	1	2	0	4	5	5	2	1	4962	0	2	1
52	21	21	1	0	2	9	23	35	0	2	5	5	2	1	3460	NaN	2	1
52	22	22	1	0	2	10	7	25	0	2	5	5	2	1	3320	1	2	1
52	23	23	1	0	2	11	45	14	0	2	5	5	2	1	1465	1	2	1
52	24	24	1	0	2	12	31	14	0	2	5	5	2	1	1340	1	2	1
52	25	25	1	1	0	1	4	47	0	5	2	2	2	1	2421	1	1	1
52	26	26	1	1	0	2	49	20	0	4	3	3	2	1	1956	1	1	1
52	27	27	1	1	0	3	45	7	0	4	5	5	2	1	2289	1	1	1
52	28	28	1	1	0	4	7	37	0	2	4	4	2	1	2825	1	1	1
52	29	29	1	1	0	5	23	42	0	2	4	4	2	1	3544	1	1	1
52	30	30	1	0	1	6	42	53	0	4	2	2	2	1	3017	1	1	1
52	31	31	1	0	1	7	9	21	0	2	4	4	2	1	2052	1	1	1
52	32	32	1	0	1	8	43	15	0	3	2	2	2	1	1475	1	1	1
52	33	33	1	0	1	9	51	49	0	3	5	5	2	1	2510	NaN	1	1
52	34	34	1	0	1	10	11	38	0	5	3	3	2	1	3907	0	1	1
52	35	35	1	0	1	11	24	21	0	3	2	2	2	1	2455	0	1	1
52	36	36	1	0	1	12	49	42	0	4	3	3	2	1	4187	0	1	1
52	37	37	1	2	0	1	38	31	0	4	3	3	2	1	1309	0	2	1
52	38	38	1	2	0	2	52	21	0	2	3	3	2	1	3657	0	2	1
52	39	39	1	2	0	3	36	45	0	4	3	2	0	0	2689	NaN	NaN	2
52	40	40	1	2	0	4	3	8	0	3	5	3	1	1	14312	1	1	NaN
52	41	41	1	2	0	5	35	29	0	4	2	2	2	1	1020	0	2	2
52	42	42	1	0	2	6	4	10	0	3	5	3	1	1	1298	1	1	2
52	43	43	1	0	2	7	28	32	0	2	4	2	1	1	2226	1	1	1
52	44	44	1	0	2	8	32	37	0	5	3	5	1	1	1729	1	1	1
52	45	45	1	0	2	9	37	1	0	5	2	5	1	1	2326	NaN	1	1
52	46	46	1	0	2	10	17	36	0	3	4	3	1	1	1010	0	1	1
52	47	47	1	0	2	11	37	19	0	3	2	3	1	1	2040	0	1	1
52	48	48	1	0	2	12	23	9	0	5	3	5	1	1	1579	0	1	1
52	49	49	1	1	0	1	53	6	0	5	4	5	1	1	2729	0	2	1
52	50	50	1	1	0	2	40	16	0	5	2	2	2	1	1850	1	1	2
52	51	51	1	1	0	3	5	1	0	5	4	4	2	1	4385	1	1	1
52	52	52	1	1	0	4	18	13	0	5	3	5	1	1	1443	0	2	2
52	53	53	1	1	0	5	45	17	0	5	4	3	0	0	1214	NaN	NaN	2
52	54	54	1	0	1	6	15	29	0	4	2	4	1	1	4991	0	2	NaN
52	55	55	1	0	1	7	53	52	0	5	2	2	2	1	3418	1	1	2
52	56	56	1	0	1	8	11	44	0	2	5	4	0	0	4489	NaN	NaN	2
52	57	57	1	0	1	9	49	38	0	4	3	3	2	1	4401	NaN	1	NaN
52	58	58	1	0	1	10	5	33	0	5	3	3	2	1	1443	0	1	1
52	59	59	1	0	1	11	37	10	0	5	4	4	2	1	4058	0	1	1
52	60	60	1	0	1	12	45	18	0	2	3	2	1	1	5510	1	2	2
52	61	61	1	2	0	1	50	14	0	3	2	3	1	1	2995	1	1	1
52	62	62	1	2	0	2	21	34	0	4	3	4	1	1	2994	1	1	1
52	63	63	1	2	0	3	35	52	0	4	5	4	1	1	2964	1	1	1
52	64	64	1	2	0	4	13	34	0	4	2	4	1	1	1270	1	1	1
52	65	65	1	2	0	5	39	25	0	3	4	4	2	1	4325	0	2	2
52	66	66	1	0	2	6	1	20	0	3	2	3	1	1	2450	1	1	2
52	67	67	1	0	2	7	12	30	0	2	3	2	1	1	866	1	1	1
52	68	68	1	0	2	8	19	12	0	3	4	4	2	1	1029	0	2	2
52	69	69	1	0	2	9	53	19	0	2	4	2	1	1	2579	NaN	1	2
52	70	70	1	0	2	10	44	7	0	3	4	3	1	1	4713	0	1	1
52	71	71	1	0	2	11	54	37	0	5	2	5	1	1	1690	0	1	1
52	72	72	1	0	2	12	14	7	0	5	3	5	1	1	1106	0	1	1
52	73	73	1	1	0	1	1	49	0	3	4	3	1	1	918	0	2	1
52	74	74	1	1	0	2	46	21	0	2	5	2	1	1	7150	0	2	1
52	75	75	1	1	0	3	40	7	0	4	2	2	2	1	3485	1	1	2
52	76	76	1	1	0	4	23	10	0	3	4	4	2	1	1385	1	1	1
52	77	77	1	1	0	5	22	41	0	4	2	4	1	1	4819	0	2	2
52	78	78	1	0	1	6	26	42	0	3	4	4	2	1	3362	1	1	2
52	79	79	1	0	1	7	50	51	0	4	5	4	1	1	2988	0	2	2
52	80	80	1	0	1	8	26	41	0	5	4	4	2	1	7438	1	1	2
52	81	81	1	0	1	9	1	6	0	3	5	3	1	1	1930	NaN	2	2
52	82	82	1	0	1	10	17	21	0	2	3	2	1	1	4751	1	2	1
52	83	83	1	0	1	11	25	32	0	2	4	2	1	1	1565	1	2	1
52	84	84	1	0	1	12	6	10	0	4	3	4	1	1	1942	1	2	1
52	85	85	1	2	0	1	53	44	0	3	5	3	1	1	3607	1	1	1
52	86	86	1	2	0	2	1	47	0	2	3	2	1	1	738	1	1	1
52	87	87	1	2	0	3	51	37	0	3	2	3	1	1	2639	1	1	1
52	88	88	1	2	0	4	29	21	0	4	3	4	1	1	1410	1	1	1
52	89	89	1	2	0	5	6	30	0	3	5	3	1	1	2316	1	1	1
52	90	90	1	0	2	6	27	22	0	3	2	3	1	1	2772	1	1	1
52	91	91	1	0	2	7	27	44	0	2	3	2	1	1	1634	1	1	1
52	92	92	1	0	2	8	52	2	0	3	4	3	1	1	1585	1	1	1
52	93	93	1	0	2	9	44	53	0	4	5	4	1	1	1683	NaN	1	1
52	94	94	1	0	2	10	40	20	0	5	4	5	1	1	2351	0	1	1
52	95	95	1	0	2	11	48	46	0	5	2	5	1	1	2324	0	1	1
52	96	96	1	0	2	12	22	8	0	5	3	5	1	1	2148	0	1	1
52	97	1	2	1	0	1	14	48	0	3	5	3	1	1	2338	0	2	NaN
52	98	2	2	1	0	2	41	52	0	2	5	2	1	1	5403	0	2	1
52	99	3	2	1	0	3	31	45	0	3	4	4	2	1	3570	1	1	2
52	100	4	2	1	0	4	26	50	0	5	3	3	2	1	2596	1	1	1
52	101	5	2	1	0	5	14	39	0	4	5	5	2	1	8754	1	1	1
52	102	6	2	0	1	6	4	36	0	4	2	4	1	1	3409	0	2	2
52	103	7	2	0	1	7	30	15	0	3	2	3	1	1	1292	0	2	1
52	104	8	2	0	1	8	11	25	0	4	5	4	1	1	2444	0	2	1
52	105	9	2	0	1	9	44	53	0	3	4	4	2	1	1755	NaN	1	2
52	106	10	2	0	1	10	7	54	0	5	4	4	2	1	1392	0	1	1
52	107	11	2	0	1	11	1	54	0	3	5	5	2	1	822	0	1	1
52	108	12	2	0	1	12	8	39	0	2	5	5	2	1	5676	0	1	1
52	109	13	2	2	0	1	51	34	0	4	2	2	2	1	2177	0	2	1
52	110	14	2	2	0	2	10	33	0	5	3	3	2	1	2175	0	2	1
52	111	15	2	2	0	3	4	31	0	2	4	4	2	1	1725	0	2	1
52	112	16	2	2	0	4	33	3	0	2	4	2	1	1	1517	1	1	2
52	113	17	2	2	0	5	27	42	0	3	2	3	1	1	4837	1	1	1
52	114	18	2	0	2	6	20	54	0	2	4	3	0	0	4265	NaN	NaN	2
52	115	19	2	0	2	7	9	7	0	3	2	3	1	1	6432	1	1	NaN
52	116	20	2	0	2	8	45	20	0	3	5	3	1	1	3868	1	1	1
52	117	21	2	0	2	9	10	47	0	5	2	2	2	1	3460	NaN	2	2
52	118	22	2	0	2	10	39	11	0	3	4	4	2	1	3096	1	2	1
52	119	23	2	0	2	11	51	12	0	3	5	5	2	1	1088	1	2	1
52	120	24	2	0	2	12	6	14	0	5	3	3	2	1	1124	1	2	1
52	121	25	2	1	0	1	31	18	0	2	3	2	1	1	1964	0	2	2
52	122	26	2	1	0	2	22	38	0	5	4	4	2	1	13982	1	1	2
52	123	27	2	1	0	3	43	41	0	2	3	3	2	1	3195	1	1	1
52	124	28	2	1	0	4	26	36	0	3	4	3	1	1	6529	0	2	2
52	125	29	2	1	0	5	31	32	0	5	2	5	1	1	1963	0	2	1
52	126	30	2	0	1	6	28	34	0	3	4	3	1	1	2100	0	2	1
52	127	31	2	0	1	7	8	14	0	4	2	4	1	1	2328	0	2	1
52	128	32	2	0	1	8	10	22	0	2	3	2	1	1	1677	0	2	1
52	129	33	2	0	1	9	40	19	0	5	4	5	1	1	2428	NaN	2	1
52	130	34	2	0	1	10	27	50	0	4	3	4	1	1	1523	1	2	1
52	131	35	2	0	1	11	39	52	0	2	5	2	1	1	2251	1	2	1
52	132	36	2	0	1	12	2	13	0	4	5	4	1	1	906	1	2	1
52	133	37	2	2	0	1	5	6	0	5	3	5	1	1	2559	1	1	1
52	134	38	2	2	0	2	47	33	0	4	2	4	1	1	3560	1	1	1
52	135	39	2	2	0	3	35	6	0	2	4	2	1	1	3050	1	1	1
52	136	40	2	2	0	4	15	18	0	4	2	5	0	0	1941	NaN	NaN	2
