AdaptChoice	Code = 69	Session = 1	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
69	1	1	0	1	0	1	30	32	0	5	2	2	2	1	6649	1	1	NaN
69	2	2	0	1	0	2	49	19	0	3	2	2	2	1	4841	1	1	1
69	3	3	0	1	0	3	12	30	0	2	4	4	2	1	3912	1	1	1
69	4	4	0	1	0	4	19	17	0	3	5	3	1	1	8489	0	2	2
69	5	5	0	1	0	5	34	40	0	2	3	2	1	1	7302	0	2	1
69	6	6	0	0	1	6	35	21	0	2	3	3	2	1	5332	1	1	2
69	7	7	0	0	1	7	17	15	0	2	3	3	2	1	2218	1	1	1
69	8	8	0	0	1	8	28	17	0	2	5	2	1	1	11672	0	2	2
69	9	9	0	0	1	9	27	31	0	5	3	3	2	1	7690	NaN	1	2
69	10	10	0	0	1	10	8	17	0	3	4	5	0	0	5707	NaN	NaN	2
69	1	1	1	1	0	1	4	11	0	4	3	3	2	1	11710	1	1	NaN
69	2	2	1	1	0	2	51	28	0	5	2	2	2	1	2473	1	1	1
69	3	3	1	1	0	3	23	30	0	5	3	3	2	1	1609	1	1	1
69	4	4	1	1	0	4	15	21	0	5	3	3	2	1	12619	1	1	1
69	5	5	1	1	0	5	23	42	0	5	2	2	2	1	4260	1	1	1
69	6	6	1	0	1	6	25	18	0	4	2	5	0	0	8008	NaN	NaN	2
69	7	7	1	0	1	7	3	30	0	4	2	2	2	1	6931	1	1	NaN
69	8	8	1	0	1	8	10	21	0	2	3	3	2	1	2265	1	1	1
69	9	9	1	0	1	9	7	54	0	2	3	3	2	1	1977	NaN	1	1
69	10	10	1	0	1	10	16	6	0	2	3	3	2	1	1831	0	1	1
69	11	11	1	0	1	11	19	52	0	5	3	5	1	1	9738	1	2	2
69	12	12	1	0	1	12	17	20	0	3	5	3	1	1	2533	1	2	1
69	13	13	1	2	0	1	38	6	0	3	4	3	1	1	4041	1	1	1
69	14	14	1	2	0	2	29	48	0	2	5	2	1	1	1165	1	1	1
69	15	15	1	2	0	3	43	15	0	2	3	2	1	1	2694	1	1	1
69	16	16	1	2	0	4	38	41	0	4	2	4	1	1	4150	1	1	1
69	17	17	1	2	0	5	11	51	0	2	4	2	1	1	1544	1	1	1
69	18	18	1	0	2	6	47	38	0	5	2	2	2	1	7437	0	2	2
69	19	19	1	0	2	7	49	25	0	4	5	3	0	0	7889	NaN	NaN	2
69	20	20	1	0	2	8	11	5	0	3	4	4	2	1	6553	0	2	NaN
69	21	21	1	0	2	9	20	6	0	4	3	4	1	1	3552	NaN	1	2
69	22	22	1	0	2	10	29	37	0	4	2	4	1	1	1069	0	1	1
69	23	23	1	0	2	11	18	45	0	3	4	4	2	1	8053	1	2	2
69	24	24	1	0	2	12	37	2	0	2	3	3	2	1	9170	1	2	1
69	25	25	1	1	0	1	9	19	0	3	2	3	1	1	6029	0	2	2
69	26	26	1	1	0	2	5	26	0	4	3	3	2	1	4297	1	1	2
69	27	27	1	1	0	3	35	1	0	3	5	5	2	1	3761	1	1	1
69	28	28	1	1	0	4	47	32	0	5	2	2	2	1	4031	1	1	1
69	29	29	1	1	0	5	1	12	0	3	2	2	2	1	1034	1	1	1
69	30	30	1	0	1	6	41	46	0	5	2	2	2	1	1541	1	1	1
69	31	31	1	0	1	7	35	29	0	3	5	3	1	1	7262	0	2	2
69	32	32	1	0	1	8	2	50	0	5	3	3	2	1	4766	1	1	2
69	33	33	1	0	1	9	10	13	0	2	5	2	1	1	1233	NaN	2	2
69	34	34	1	0	1	10	47	39	0	5	4	5	1	1	2867	1	2	1
69	35	35	1	0	1	11	35	1	0	2	5	2	1	1	2799	1	2	1
69	36	36	1	0	1	12	27	4	0	2	4	2	1	1	1617	1	2	1
69	37	37	1	2	0	1	40	43	0	3	5	5	2	1	8515	0	2	2
69	38	38	1	2	0	2	24	32	0	2	5	2	1	1	37	1	1	2
69	39	39	1	2	0	3	36	47	0	5	4	2	0	0	3096	NaN	NaN	2
69	40	40	1	2	0	4	26	36	0	4	2	4	1	1	3039	1	1	NaN
69	41	41	1	2	0	5	21	29	0	2	4	2	1	1	12294	1	1	1
69	42	42	1	0	2	6	53	1	0	2	5	2	1	1	2729	1	1	1
69	43	43	1	0	2	7	35	48	0	4	3	4	1	1	3902	1	1	1
69	44	44	1	0	2	8	1	24	0	5	4	4	2	1	6514	0	2	2
69	45	45	1	0	2	9	30	51	0	2	4	2	1	1	1660	NaN	1	2
69	46	46	1	0	2	10	14	38	0	4	3	4	1	1	1987	0	1	1
69	47	47	1	0	2	11	43	28	0	4	5	4	1	1	4277	0	1	1
69	48	48	1	0	2	12	11	20	0	3	2	3	1	1	1097	0	1	1
69	49	49	1	1	0	1	30	49	0	3	2	3	1	1	1381	0	2	1
69	50	50	1	1	0	2	49	21	0	5	3	3	2	1	8710	1	1	2
69	51	51	1	1	0	3	35	19	0	4	5	5	2	1	3529	1	1	1
69	52	52	1	1	0	4	4	19	0	5	2	2	2	1	2798	1	1	1
69	53	53	1	1	0	5	11	4	0	5	4	4	2	1	4212	1	1	1
69	54	54	1	0	1	6	9	32	0	4	3	3	2	1	2695	1	1	1
69	55	55	1	0	1	7	48	39	0	3	2	2	2	1	2383	1	1	1
69	56	56	1	0	1	8	46	26	0	3	4	4	2	1	3321	1	1	1
69	57	57	1	0	1	9	11	4	0	2	4	4	2	1	1874	NaN	1	1
69	58	58	1	0	1	10	41	16	0	3	5	3	1	1	8394	1	2	2
69	59	59	1	0	1	11	27	12	0	2	5	2	1	1	1618	1	2	1
69	60	60	1	0	1	12	28	10	0	4	5	4	1	1	1592	1	2	1
69	61	61	1	2	0	1	22	28	0	4	3	4	1	1	2826	1	1	1
69	62	62	1	2	0	2	53	52	0	3	2	3	1	1	1792	1	1	1
69	63	63	1	2	0	3	40	51	0	2	3	2	1	1	2986	1	1	1
69	64	64	1	2	0	4	46	44	0	5	3	5	1	1	2436	1	1	1
69	65	65	1	2	0	5	50	40	0	5	4	4	2	1	14056	0	2	2
69	66	66	1	0	2	6	50	36	0	3	5	3	1	1	13174	1	1	2
69	67	67	1	0	2	7	10	33	0	4	2	2	2	1	9166	0	2	2
69	68	68	1	0	2	8	54	50	0	5	2	5	1	1	5642	1	1	2
69	69	69	1	0	2	9	11	8	0	3	4	3	1	1	1514	NaN	1	1
69	70	70	1	0	2	10	11	1	0	2	3	3	2	1	6646	1	2	2
69	71	71	1	0	2	11	29	22	0	3	4	4	2	1	1798	1	2	1
69	72	72	1	0	2	12	17	46	0	3	5	3	1	1	5764	0	1	2
69	73	73	1	1	0	1	22	38	0	2	5	2	1	1	5662	0	2	1
69	74	74	1	1	0	2	19	51	0	4	5	5	2	1	3286	1	1	2
69	75	75	1	1	0	3	27	20	0	3	4	3	1	1	6603	0	2	2
69	76	76	1	1	0	4	49	11	0	3	2	2	2	1	1674	1	1	2
69	77	77	1	1	0	5	50	51	0	2	4	2	1	1	2857	0	2	2
