MultiTargForag_2	Participant_Code = 62b
Search_Type = 1	CB_Targets = 2
Trial	Item_Position_Num	Item_X	ItemY	Item_Shape	Item_Set
1.000000	1.000000	214.285758	149.798515	1.000000	4.000000
1.000000	2.000000	291.463695	184.435063	1.000000	1.000000
1.000000	3.000000	435.903752	118.856255	1.000000	1.000000
1.000000	4.000000	525.020640	164.593419	1.000000	2.000000
1.000000	5.000000	661.196686	123.530104	1.000000	2.000000
1.000000	6.000000	734.549768	174.194489	1.000000	1.000000
1.000000	7.000000	855.454379	147.856555	1.000000	2.000000
1.000000	8.000000	996.845525	141.148819	1.000000	3.000000
1.000000	9.000000	1104.472627	138.132572	1.000000	2.000000
1.000000	10.000000	1200.383578	151.439469	1.000000	4.000000
1.000000	11.000000	215.567374	292.414089	1.000000	4.000000
1.000000	12.000000	328.519612	233.464781	1.000000	2.000000
1.000000	13.000000	397.614195	234.063836	1.000000	4.000000
1.000000	14.000000	562.412866	253.010160	1.000000	1.000000
1.000000	15.000000	629.976613	255.113756	1.000000	3.000000
1.000000	16.000000	728.401972	270.039320	1.000000	3.000000
1.000000	17.000000	887.340126	247.128640	1.000000	1.000000
1.000000	18.000000	947.835498	242.178344	1.000000	2.000000
1.000000	19.000000	1106.950557	265.413543	1.000000	3.000000
1.000000	20.000000	1219.023792	226.468543	1.000000	2.000000
1.000000	21.000000	229.896113	385.154722	1.000000	3.000000
1.000000	22.000000	338.271904	340.727957	1.000000	4.000000
1.000000	23.000000	403.089999	387.119572	1.000000	2.000000
1.000000	24.000000	557.215251	396.076968	1.000000	2.000000
1.000000	25.000000	621.119467	344.529334	1.000000	1.000000
1.000000	26.000000	778.980610	332.547694	1.000000	1.000000
1.000000	27.000000	883.406323	335.066888	1.000000	4.000000
1.000000	28.000000	955.404459	332.396075	1.000000	4.000000
1.000000	29.000000	1104.368015	373.834882	1.000000	3.000000
1.000000	30.000000	1210.571695	348.037362	1.000000	3.000000
1.000000	31.000000	219.285911	454.002426	1.000000	1.000000
1.000000	32.000000	310.764770	448.507743	1.000000	4.000000
1.000000	33.000000	427.461314	446.927776	1.000000	2.000000
1.000000	34.000000	513.085010	449.177522	1.000000	3.000000
1.000000	35.000000	668.277144	478.721464	1.000000	3.000000
1.000000	36.000000	755.499556	456.059036	1.000000	2.000000
1.000000	37.000000	844.861917	483.236422	1.000000	1.000000
1.000000	38.000000	997.063128	444.612495	1.000000	4.000000
1.000000	39.000000	1105.906730	469.303624	1.000000	4.000000
1.000000	40.000000	1169.750890	466.562590	1.000000	4.000000
1.000000	41.000000	214.350451	598.472800	1.000000	1.000000
1.000000	42.000000	338.801938	584.073033	1.000000	1.000000
1.000000	43.000000	443.031007	613.505962	1.000000	4.000000
1.000000	44.000000	527.987548	571.875461	1.000000	3.000000
