AdaptChoice	Code = 40	Session = 1	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
40	1	1	0	1	0	1	54	1	0	3	4	5	0	0	6486	NaN	NaN	NaN
40	2	2	0	1	0	2	49	12	0	4	3	5	0	0	3926	NaN	NaN	NaN
40	3	3	0	1	0	3	30	31	0	4	5	4	1	1	3139	0	2	NaN
40	4	4	0	1	0	4	4	34	0	3	2	2	2	1	4086	1	1	2
40	5	5	0	1	0	5	42	14	0	2	5	4	0	0	2708	NaN	NaN	2
40	6	6	0	0	1	6	50	4	0	3	2	2	2	1	5953	1	1	NaN
40	7	7	0	0	1	7	49	44	0	3	5	2	0	0	2584	NaN	NaN	2
40	8	8	0	0	1	8	4	2	0	4	2	4	1	1	3918	0	2	NaN
40	9	9	0	0	1	9	19	18	0	3	4	4	2	1	2377	NaN	1	2
40	10	10	0	0	1	10	13	19	0	5	4	2	0	0	6864	NaN	NaN	2
40	1	1	1	1	0	1	31	38	0	4	2	4	1	1	3481	0	2	NaN
40	2	2	1	1	0	2	5	45	0	4	3	5	0	0	8787	NaN	NaN	2
40	3	3	1	1	0	3	21	44	0	2	4	4	2	1	5353	1	1	NaN
40	4	4	1	1	0	4	45	10	0	3	5	5	2	1	3092	1	1	1
40	5	5	1	1	0	5	8	15	0	4	2	4	1	1	3114	0	2	2
40	6	6	1	0	1	6	45	54	0	2	3	5	0	0	3537	NaN	NaN	2
40	7	7	1	0	1	7	48	39	0	5	4	4	2	1	3395	1	1	NaN
40	8	8	1	0	1	8	14	45	0	5	4	5	1	1	2455	0	2	2
40	9	9	1	0	1	9	14	23	0	2	3	4	0	0	5881	NaN	NaN	2
40	10	10	1	0	1	10	14	46	0	5	4	4	2	1	2801	0	1	NaN
40	11	11	1	0	1	11	50	34	0	2	3	5	0	0	4238	NaN	NaN	2
40	12	12	1	0	1	12	42	38	0	5	4	4	2	1	5038	0	1	NaN
40	13	13	1	2	0	1	49	6	0	4	3	4	1	1	5606	1	1	2
40	14	14	1	2	0	2	2	29	0	5	3	4	0	0	10642	NaN	NaN	2
40	15	15	1	2	0	3	38	29	0	3	4	5	0	0	2293	NaN	NaN	NaN
40	16	16	1	2	0	4	10	27	0	4	2	5	0	0	3614	NaN	NaN	NaN
40	17	17	1	2	0	5	18	37	0	3	5	4	0	0	3977	NaN	NaN	NaN
40	18	18	1	0	2	6	14	44	0	2	5	5	2	1	4920	0	2	NaN
40	19	19	1	0	2	7	51	23	0	4	3	5	0	0	5794	NaN	NaN	2
40	20	20	1	0	2	8	53	46	0	4	5	4	1	1	7645	1	1	NaN
40	21	21	1	0	2	9	39	22	0	4	5	2	0	0	9037	NaN	NaN	2
40	22	22	1	0	2	10	50	1	0	5	3	2	0	0	6024	NaN	NaN	NaN
40	23	23	1	0	2	11	48	8	0	5	4	2	0	0	1800	NaN	NaN	NaN
40	24	24	1	0	2	12	26	9	0	5	3	4	0	0	13919	NaN	NaN	NaN
40	25	25	1	1	0	1	38	51	0	2	3	5	0	0	3951	NaN	NaN	NaN
40	26	26	1	1	0	2	7	17	0	2	4	4	2	1	6869	1	1	NaN
40	27	27	1	1	0	3	52	48	0	3	5	5	2	1	4046	1	1	1
40	28	28	1	1	0	4	34	44	0	3	2	5	0	0	3647	NaN	NaN	2
40	29	29	1	1	0	5	44	30	0	3	5	4	0	0	4999	NaN	NaN	NaN
40	30	30	1	0	1	6	30	2	0	3	2	2	2	1	16246	1	1	NaN
40	31	31	1	0	1	7	37	39	0	4	3	4	1	1	14141	0	2	2
40	32	32	1	0	1	8	37	16	0	3	4	4	2	1	7094	1	1	2
40	33	33	1	0	1	9	23	36	0	3	5	4	0	0	2671	NaN	NaN	2
40	34	34	1	0	1	10	3	19	0	4	3	5	0	0	6180	NaN	NaN	NaN
40	35	35	1	0	1	11	14	40	0	5	4	5	1	1	4674	1	2	NaN
40	36	36	1	0	1	12	19	39	0	3	4	4	2	1	14716	0	1	2
40	37	37	1	2	0	1	10	17	0	3	4	5	0	0	3236	NaN	NaN	2
40	38	38	1	2	0	2	51	12	0	3	2	2	2	1	15664	0	2	NaN
40	39	39	1	2	0	3	4	44	0	3	2	3	1	1	8300	1	1	2
40	40	40	1	2	0	4	23	32	0	2	5	5	2	1	16109	0	2	2
40	41	41	1	2	0	5	33	36	0	4	2	4	1	1	4953	1	1	2
40	42	42	1	0	2	6	49	44	0	2	4	5	0	0	2400	NaN	NaN	2
40	43	43	1	0	2	7	19	16	0	5	4	3	0	0	4132	NaN	NaN	NaN
40	44	44	1	0	2	8	34	37	0	5	3	5	1	1	6537	1	1	NaN
40	45	45	1	0	2	9	41	18	0	5	2	3	0	0	10911	NaN	NaN	2
40	46	46	1	0	2	10	47	44	0	2	4	4	2	1	9820	1	2	NaN
40	47	47	1	0	2	11	11	30	0	2	4	2	1	1	6215	0	1	2
40	48	48	1	0	2	12	29	1	0	3	5	3	1	1	8027	0	1	1
40	49	49	1	1	0	1	32	53	0	4	2	3	0	0	3763	NaN	NaN	2
40	50	50	1	1	0	2	6	2	0	5	2	3	0	0	9077	NaN	NaN	NaN
40	51	51	1	1	0	3	52	21	0	5	3	3	2	1	6277	1	1	NaN
40	52	52	1	1	0	4	46	42	0	2	3	3	2	1	5334	1	1	1
40	53	53	1	1	0	5	41	28	0	4	5	4	1	1	5396	0	2	2
40	54	54	1	0	1	6	54	13	0	5	2	5	1	1	4060	0	2	1
40	55	55	1	0	1	7	45	18	0	3	2	4	0	0	8081	NaN	NaN	2
40	56	56	1	0	1	8	2	18	0	2	3	3	2	1	9981	1	1	NaN
40	57	57	1	0	1	9	1	50	0	5	2	2	2	1	4132	NaN	1	1
40	58	58	1	0	1	10	52	43	0	5	3	4	0	0	3098	NaN	NaN	2
40	59	59	1	0	1	11	51	4	0	5	3	3	2	1	5315	0	1	NaN
40	60	60	1	0	1	12	22	7	0	5	2	2	2	1	24749	0	1	1
40	61	61	1	2	0	1	14	10	0	2	5	3	0	0	2805	NaN	NaN	2
40	62	62	1	2	0	2	18	21	0	3	5	4	0	0	4804	NaN	NaN	NaN
40	63	63	1	2	0	3	52	49	0	4	2	2	2	1	10099	0	2	NaN
40	64	64	1	2	0	4	4	54	0	3	4	2	0	0	3276	NaN	NaN	2
40	65	65	1	2	0	5	40	15	0	3	2	5	0	0	7005	NaN	NaN	NaN
40	66	66	1	0	2	6	36	12	0	3	4	5	0	0	6651	NaN	NaN	NaN
40	67	67	1	0	2	7	16	49	0	2	5	4	0	0	15843	NaN	NaN	NaN
40	68	68	1	0	2	8	46	22	0	5	2	3	0	0	2917	NaN	NaN	NaN
40	69	69	1	0	2	9	24	6	0	3	2	4	0	0	12703	NaN	NaN	NaN
40	70	70	1	0	2	10	20	13	0	4	5	5	2	1	2118	1	2	NaN
40	71	71	1	0	2	11	52	34	0	4	5	5	2	1	5321	1	2	1
40	72	72	1	0	2	12	7	53	0	2	3	5	0	0	1827	NaN	NaN	2
40	73	73	1	1	0	1	41	19	0	5	4	4	2	1	7691	1	1	NaN
40	74	74	1	1	0	2	26	51	0	3	4	2	0	0	4516	NaN	NaN	2
40	75	75	1	1	0	3	49	28	0	4	3	4	1	1	16446	0	2	NaN
40	76	76	1	1	0	4	35	25	0	5	2	4	0	0	5037	NaN	NaN	2
40	77	77	1	1	0	5	20	3	0	3	2	3	1	1	6376	0	2	NaN
40	78	78	1	0	1	6	1	22	0	2	4	2	1	1	5455	0	2	1
40	79	79	1	0	1	7	20	34	0	2	3	4	0	0	4804	NaN	NaN	2
40	80	80	1	0	1	8	9	44	0	2	5	2	1	1	8571	0	2	NaN
40	81	81	1	0	1	9	45	26	0	4	5	3	0	0	9246	NaN	NaN	2
40	82	82	1	0	1	10	2	13	0	4	2	5	0	0	12741	NaN	NaN	NaN
40	83	83	1	0	1	11	48	49	0	3	4	2	0	0	4822	NaN	NaN	NaN
40	84	84	1	0	1	12	47	12	0	2	5	2	1	1	5509	1	2	NaN
40	85	85	1	2	0	1	35	32	0	3	5	2	0	0	2587	NaN	NaN	2
40	86	86	1	2	0	2	6	9	0	4	5	5	2	1	6070	0	2	NaN
40	87	87	1	2	0	3	9	11	0	4	5	4	1	1	11687	1	1	2
40	88	88	1	2	0	4	54	22	0	2	4	3	0	0	14539	NaN	NaN	2
40	89	89	1	2	0	5	17	22	0	5	3	2	0	0	24524	NaN	NaN	NaN
40	90	90	1	0	2	6	10	11	0	4	3	5	0	0	2818	NaN	NaN	NaN
40	91	91	1	0	2	7	15	18	0	4	3	3	2	1	4885	0	2	NaN
40	92	92	1	0	2	8	38	19	0	4	2	3	0	0	9827	NaN	NaN	2
40	93	93	1	0	2	9	48	41	0	2	5	2	1	1	7465	NaN	1	NaN
40	94	94	1	0	2	10	42	11	0	5	2	4	0	0	8798	NaN	NaN	2
40	95	95	1	0	2	11	41	14	0	2	5	3	0	0	4132	NaN	NaN	NaN
40	96	96	1	0	2	12	53	40	0	2	4	3	0	0	2594	NaN	NaN	NaN
40	97	1	2	1	0	1	28	1	0	5	2	3	0	0	31127	NaN	NaN	NaN
40	98	2	2	1	0	2	22	47	0	5	3	4	0	0	12893	NaN	NaN	NaN
40	99	3	2	1	0	3	22	29	0	3	4	3	1	1	21708	0	2	NaN
40	100	4	2	1	0	4	27	8	0	5	2	4	0	0	11208	NaN	NaN	2
40	101	5	2	1	0	5	21	19	0	4	3	4	1	1	7861	0	2	NaN
40	102	6	2	0	1	6	51	10	0	3	2	3	1	1	8002	0	2	1
40	103	7	2	0	1	7	12	10	0	5	2	5	1	1	13849	0	2	1
40	104	8	2	0	1	8	46	28	0	2	5	2	1	1	5377	0	2	1
40	105	9	2	0	1	9	48	36	0	3	5	3	1	1	4952	NaN	2	1
40	106	10	2	0	1	10	44	24	0	2	3	2	1	1	2935	1	2	1
40	107	11	2	0	1	11	3	12	0	2	5	2	1	1	2414	1	2	1
40	108	12	2	0	1	12	51	27	0	3	2	3	1	1	2730	1	2	1
40	109	13	2	2	0	1	2	32	0	2	3	2	1	1	2737	1	1	1
40	110	14	2	2	0	2	35	23	0	5	2	5	1	1	9104	1	1	1
40	111	15	2	2	0	3	27	43	0	2	4	2	1	1	2669	1	1	1
40	112	16	2	2	0	4	46	16	0	4	2	4	1	1	3911	1	1	1
40	113	17	2	2	0	5	15	28	0	5	4	5	1	1	3141	1	1	1
40	114	18	2	0	2	6	6	17	0	4	3	4	1	1	1968	1	1	1
40	115	19	2	0	2	7	24	29	0	5	3	5	1	1	2892	1	1	1
40	116	20	2	0	2	8	23	46	0	5	3	5	1	1	3622	1	1	1
40	117	21	2	0	2	9	25	11	0	2	3	2	1	1	3238	NaN	1	1
40	118	22	2	0	2	10	5	38	0	4	2	4	1	1	2867	0	1	1
40	119	23	2	0	2	11	50	44	0	4	2	4	1	1	3541	0	1	1
40	120	24	2	0	2	12	23	4	0	5	3	5	1	1	2631	0	1	1
40	121	25	2	1	0	1	7	16	0	5	4	5	1	1	1884	0	2	1
40	122	26	2	1	0	2	15	9	0	3	5	3	1	1	6794	0	2	1
40	123	27	2	1	0	3	29	38	0	3	2	3	1	1	6318	0	2	1
40	124	28	2	1	0	4	48	33	0	2	3	2	1	1	6920	0	2	1
40	125	29	2	1	0	5	11	41	0	3	2	3	1	1	5650	0	2	1
40	126	30	2	0	1	6	47	29	0	3	4	3	1	1	3450	0	2	1
40	127	31	2	0	1	7	43	23	0	5	3	4	0	0	2576	NaN	NaN	2
40	128	32	2	0	1	8	49	45	0	4	5	4	1	1	1630	0	2	NaN
40	129	33	2	0	1	9	28	15	0	5	2	5	1	1	4879	NaN	2	1
40	130	34	2	0	1	10	26	50	0	4	3	4	1	1	1981	1	2	1
40	131	35	2	0	1	11	48	5	0	3	4	4	2	1	4053	0	1	2
40	132	36	2	0	1	12	51	24	0	3	2	3	1	1	4829	1	2	2
40	133	37	2	2	0	1	6	40	0	3	4	3	1	1	2182	1	1	1
40	134	38	2	2	0	2	7	43	0	3	4	3	1	1	2438	1	1	1
40	135	39	2	2	0	3	1	10	0	4	5	4	1	1	2171	1	1	1
40	136	40	2	2	0	4	44	37	0	2	4	2	1	1	3726	1	1	1
40	137	41	2	2	0	5	14	6	0	5	2	5	1	1	4309	1	1	1
40	138	42	2	0	2	6	52	17	0	4	2	4	1	1	2803	1	1	1
40	139	43	2	0	2	7	4	22	0	3	2	3	1	1	2891	1	1	1
40	140	44	2	0	2	8	29	49	0	3	2	3	1	1	1901	1	1	1
40	141	45	2	0	2	9	16	8	0	3	5	3	1	1	2271	NaN	1	1
40	142	46	2	0	2	10	42	52	0	3	2	3	1	1	5497	0	1	1
40	143	47	2	0	2	11	4	11	0	2	5	2	1	1	1707	0	1	1
40	144	48	2	0	2	12	29	8	0	4	3	4	1	1	14729	0	1	1
40	145	49	2	1	0	1	13	11	0	2	3	2	1	1	5422	0	2	1
40	146	50	2	1	0	2	32	31	0	5	4	5	1	1	16758	0	2	1
40	147	51	2	1	0	3	20	29	0	5	4	5	1	1	4411	0	2	1
40	148	52	2	1	0	4	47	26	0	3	5	3	1	1	13144	0	2	1
40	149	53	2	1	0	5	48	6	0	2	5	2	1	1	1993	0	2	1
