MultiTargForag_2	Participant_Code = 64b
Search_Type = 1	CB_Targets = 1
Trial	Click_Num	Target_Click_Order	Click_X	Click_y	Item_selected	Item_X	Item_Y	Target_Set	RT
1.000000	1.000000	1.000000	321.000000	176.000000	2.000000	322.262343	177.753973	1.000000	1.758466
1.000000	2.000000	0.000000	327.000000	209.000000	12.000000	321.501323	234.141384	1.000000	2.242753
1.000000	3.000000	2.000000	325.000000	237.000000	12.000000	321.501323	234.141384	1.000000	3.059892
1.000000	4.000000	3.000000	231.000000	295.000000	11.000000	213.275572	281.437870	2.000000	3.899466
1.000000	5.000000	4.000000	425.000000	341.000000	23.000000	413.110947	336.888162	1.000000	4.795123
1.000000	6.000000	5.000000	196.000000	488.000000	31.000000	196.360787	484.382610	2.000000	5.499621
1.000000	7.000000	6.000000	440.000000	465.000000	33.000000	438.170257	466.061548	1.000000	6.107204
1.000000	8.000000	7.000000	579.000000	463.000000	34.000000	558.947114	472.298472	1.000000	6.587713
1.000000	9.000000	8.000000	507.000000	262.000000	14.000000	512.111586	254.390165	1.000000	7.450586
1.000000	10.000000	9.000000	495.000000	103.000000	4.000000	509.757128	119.017533	2.000000	8.020133
1.000000	11.000000	0.000000	616.000000	111.000000	5.000000	625.725930	137.062129	2.000000	8.531356
1.000000	12.000000	10.000000	641.000000	147.000000	5.000000	625.725930	137.062129	2.000000	9.026787
1.000000	13.000000	0.000000	652.000000	244.000000	15.000000	667.242346	263.838102	2.000000	9.498243
1.000000	14.000000	11.000000	679.000000	261.000000	15.000000	667.242346	263.838102	2.000000	9.978468
1.000000	15.000000	12.000000	766.000000	264.000000	16.000000	762.181962	272.931978	2.000000	10.538749
1.000000	16.000000	13.000000	747.000000	340.000000	26.000000	736.014341	340.557846	2.000000	11.091749
1.000000	17.000000	14.000000	1120.000000	163.000000	9.000000	1112.187646	164.887774	1.000000	11.835037
1.000000	18.000000	15.000000	1002.000000	232.000000	18.000000	999.493672	228.009430	2.000000	12.252182
1.000000	19.000000	16.000000	1109.000000	238.000000	19.000000	1104.008863	254.817739	2.000000	12.731207
1.000000	20.000000	17.000000	1233.000000	117.000000	10.000000	1220.531336	137.043965	1.000000	13.490477
1.000000	21.000000	18.000000	1193.000000	336.000000	30.000000	1187.220918	345.585019	2.000000	14.219044
1.000000	22.000000	19.000000	1080.000000	447.000000	39.000000	1068.511258	451.256808	2.000000	14.930572
1.000000	23.000000	20.000000	1212.000000	487.000000	40.000000	1221.660232	492.557235	1.000000	15.602222
1.000000	24.000000	21.000000	1227.000000	571.000000	50.000000	1218.208063	561.562496	2.000000	16.212375
1.000000	25.000000	22.000000	991.000000	479.000000	38.000000	981.222608	461.819304	1.000000	16.898524
1.000000	26.000000	23.000000	948.000000	408.000000	28.000000	954.512195	390.435529	1.000000	17.308210
1.000000	27.000000	24.000000	890.000000	407.000000	27.000000	889.682156	385.738936	1.000000	17.738140
1.000000	28.000000	25.000000	863.000000	433.000000	37.000000	856.533600	450.896830	1.000000	18.139054
1.000000	29.000000	26.000000	1003.000000	570.000000	48.000000	997.371344	580.956578	1.000000	18.923661
1.000000	30.000000	27.000000	752.000000	485.000000	36.000000	751.343319	494.985291	2.000000	19.723844
1.000000	31.000000	28.000000	647.000000	543.000000	45.000000	655.299294	542.988579	2.000000	20.219473
1.000000	32.000000	29.000000	560.000000	563.000000	44.000000	552.301205	579.595857	2.000000	20.691162
1.000000	33.000000	30.000000	448.000000	586.000000	43.000000	437.930577	601.808162	1.000000	21.155731
1.000000	34.000000	31.000000	275.000000	655.000000	52.000000	292.702755	652.335356	2.000000	22.282276
1.000000	35.000000	32.000000	238.000000	614.000000	41.000000	231.191981	612.424069	2.000000	22.675151
1.000000	36.000000	33.000000	301.000000	786.000000	62.000000	311.668231	778.412967	2.000000	23.419700
1.000000	37.000000	34.000000	210.000000	875.000000	71.000000	201.759018	887.377130	1.000000	23.931846
1.000000	38.000000	35.000000	437.000000	863.000000	73.000000	442.099051	867.101116	2.000000	24.682573
1.000000	39.000000	36.000000	516.000000	877.000000	74.000000	509.628350	887.960406	1.000000	25.082027
1.000000	40.000000	37.000000	555.000000	789.000000	64.000000	553.170348	766.460771	1.000000	25.531328
1.000000	41.000000	38.000000	650.000000	807.000000	65.000000	665.407730	797.516509	1.000000	25.995504
1.000000	42.000000	39.000000	861.000000	775.000000	67.000000	868.073352	778.635537	1.000000	26.723597
1.000000	43.000000	40.000000	1075.000000	921.000000	79.000000	1065.876655	926.050369	2.000000	27.803687
1.000000	1.000000	1.000000	623.000000	174.000000	5.000000	630.855335	172.556352	2.000000	0.852080
1.000000	2.000000	0.000000	644.000000	233.000000	15.000000	656.764274	266.975306	2.000000	1.196948
1.000000	3.000000	2.000000	656.000000	259.000000	15.000000	656.764274	266.975306	2.000000	1.509268
1.000000	4.000000	0.000000	531.000000	224.000000	14.000000	536.726115	248.387594	1.000000	1.916298
1.000000	5.000000	3.000000	529.000000	232.000000	14.000000	536.726115	248.387594	1.000000	2.283430
1.000000	6.000000	4.000000	442.000000	222.000000	13.000000	431.164965	242.892314	1.000000	2.803139
1.000000	7.000000	5.000000	436.000000	153.000000	3.000000	432.971676	140.924864	2.000000	3.187636
1.000000	8.000000	6.000000	196.000000	155.000000	1.000000	187.811534	167.786925	1.000000	4.253062
1.000000	9.000000	7.000000	222.000000	377.000000	21.000000	217.119445	397.398297	1.000000	4.811379
1.000000	10.000000	8.000000	222.000000	436.000000	31.000000	215.219879	453.487328	2.000000	5.252424
1.000000	11.000000	9.000000	305.000000	400.000000	22.000000	303.218689	389.280880	2.000000	5.676912
1.000000	12.000000	0.000000	215.000000	549.000000	41.000000	218.614654	576.408552	1.000000	6.421326
1.000000	13.000000	10.000000	219.000000	574.000000	41.000000	218.614654	576.408552	1.000000	6.933386
1.000000	14.000000	11.000000	333.000000	697.000000	52.000000	338.810925	689.562743	1.000000	7.755923
1.000000	15.000000	12.000000	196.000000	698.000000	51.000000	200.816689	713.316682	2.000000	8.244846
1.000000	16.000000	13.000000	338.000000	785.000000	62.000000	326.573782	789.631366	2.000000	8.980581
1.000000	17.000000	14.000000	430.000000	801.000000	63.000000	437.466363	797.491245	2.000000	9.421228
1.000000	18.000000	15.000000	446.000000	856.000000	73.000000	437.015633	876.408649	2.000000	9.835862
1.000000	19.000000	16.000000	556.000000	766.000000	64.000000	541.119751	774.489032	1.000000	10.388075
1.000000	20.000000	17.000000	559.000000	608.000000	44.000000	551.573995	603.592023	1.000000	11.043570
1.000000	21.000000	18.000000	549.000000	398.000000	24.000000	545.724961	393.666501	2.000000	11.988179
1.000000	22.000000	19.000000	633.000000	460.000000	35.000000	647.284393	468.957796	2.000000	12.397334
1.000000	23.000000	20.000000	639.000000	364.000000	25.000000	655.254215	356.060808	1.000000	13.036956
1.000000	24.000000	0.000000	717.000000	479.000000	36.000000	729.479472	501.897372	1.000000	13.939609
1.000000	25.000000	21.000000	719.000000	490.000000	36.000000	729.479472	501.897372	1.000000	14.292941
1.000000	26.000000	22.000000	741.000000	567.000000	46.000000	744.584807	581.945396	2.000000	14.739986
1.000000	27.000000	23.000000	794.000000	770.000000	66.000000	777.629635	772.181695	2.000000	15.387916
1.000000	28.000000	24.000000	860.000000	801.000000	67.000000	878.467590	807.497418	1.000000	15.915888
1.000000	29.000000	25.000000	879.000000	694.000000	57.000000	885.954008	703.344225	1.000000	16.460007
1.000000	30.000000	26.000000	951.000000	715.000000	58.000000	954.625585	716.872838	1.000000	16.852669
1.000000	31.000000	27.000000	1070.000000	790.000000	69.000000	1074.781572	803.143288	2.000000	18.076914
1.000000	32.000000	28.000000	1058.000000	908.000000	79.000000	1065.201647	891.760239	2.000000	18.652029
1.000000	33.000000	29.000000	1172.000000	802.000000	70.000000	1173.311369	810.504344	1.000000	19.219976
1.000000	34.000000	30.000000	1015.000000	552.000000	48.000000	1002.197335	543.270987	2.000000	19.915103
1.000000	35.000000	31.000000	872.000000	583.000000	47.000000	870.871574	571.038616	1.000000	20.452059
1.000000	36.000000	32.000000	1080.000000	595.000000	49.000000	1080.532033	600.618052	1.000000	20.907757
1.000000	37.000000	0.000000	1192.000000	586.000000	50.000000	1174.908581	564.317183	2.000000	21.316177
1.000000	38.000000	33.000000	1183.000000	574.000000	50.000000	1174.908581	564.317183	2.000000	21.724458
1.000000	39.000000	34.000000	1066.000000	465.000000	39.000000	1059.589314	465.423785	2.000000	22.299240
1.000000	40.000000	35.000000	1205.000000	395.000000	30.000000	1200.474868	392.365247	1.000000	23.020895
1.000000	41.000000	36.000000	1059.000000	283.000000	19.000000	1060.470640	281.703732	1.000000	23.676875
1.000000	42.000000	37.000000	1225.000000	283.000000	20.000000	1212.657532	275.700149	2.000000	24.067877
1.000000	43.000000	38.000000	967.000000	273.000000	18.000000	956.996494	253.854555	2.000000	24.685489
1.000000	44.000000	0.000000	850.000000	295.000000	17.000000	881.728701	284.509927	1.000000	25.077262
1.000000	45.000000	39.000000	882.000000	287.000000	17.000000	881.728701	284.509927	1.000000	25.492343
1.000000	46.000000	0.000000	847.000000	368.000000	27.000000	851.506637	393.177435	1.000000	25.915198
1.000000	47.000000	40.000000	847.000000	375.000000	27.000000	851.506637	393.177435	1.000000	26.323235
2.000000	1.000000	1.000000	649.000000	146.000000	5.000000	657.679020	161.594242	2.000000	1.461639
2.000000	2.000000	2.000000	731.000000	135.000000	6.000000	739.728219	140.985626	2.000000	2.245272
2.000000	3.000000	3.000000	895.000000	178.000000	7.000000	874.524331	171.935820	2.000000	2.862486
2.000000	4.000000	0.000000	981.000000	162.000000	8.000000	1000.731696	144.620281	1.000000	3.215054
2.000000	5.000000	4.000000	1013.000000	143.000000	8.000000	1000.731696	144.620281	1.000000	3.582363
2.000000	6.000000	5.000000	995.000000	278.000000	18.000000	993.852569	264.003239	2.000000	4.069026
2.000000	7.000000	6.000000	1093.000000	256.000000	19.000000	1083.160952	252.176923	1.000000	4.509774
2.000000	8.000000	0.000000	1226.000000	140.000000	10.000000	1206.678360	163.800521	2.000000	5.295264
2.000000	9.000000	7.000000	1219.000000	146.000000	10.000000	1206.678360	163.800521	2.000000	5.622923
2.000000	10.000000	0.000000	1229.000000	535.000000	50.000000	1215.993747	567.905182	1.000000	6.478219
2.000000	11.000000	8.000000	1219.000000	566.000000	50.000000	1215.993747	567.905182	1.000000	6.767162
2.000000	12.000000	9.000000	1085.000000	493.000000	39.000000	1089.947277	485.083158	1.000000	7.205168
2.000000	13.000000	10.000000	1109.000000	587.000000	49.000000	1106.388568	589.396083	2.000000	7.605301
2.000000	14.000000	11.000000	960.000000	560.000000	48.000000	960.714740	552.637647	1.000000	8.078136
2.000000	15.000000	0.000000	901.000000	563.000000	47.000000	890.766553	587.154048	1.000000	8.422428
2.000000	16.000000	12.000000	896.000000	566.000000	47.000000	890.766553	587.154048	1.000000	8.837866
2.000000	17.000000	0.000000	896.000000	500.000000	37.000000	877.423907	467.308847	2.000000	9.271298
2.000000	18.000000	13.000000	878.000000	459.000000	37.000000	877.423907	467.308847	2.000000	9.581330
2.000000	19.000000	14.000000	962.000000	377.000000	28.000000	948.710556	372.711391	1.000000	10.135156
2.000000	20.000000	15.000000	1082.000000	684.000000	59.000000	1084.112447	678.262484	2.000000	10.807037
2.000000	21.000000	16.000000	1226.000000	677.000000	60.000000	1218.919441	676.924705	2.000000	11.181858
2.000000	22.000000	17.000000	1177.000000	771.000000	70.000000	1185.530447	776.864492	2.000000	11.782879
2.000000	23.000000	18.000000	999.000000	859.000000	78.000000	988.952678	874.581619	1.000000	12.693860
2.000000	24.000000	19.000000	912.000000	880.000000	77.000000	890.066220	888.572374	2.000000	13.245316
2.000000	25.000000	0.000000	873.000000	779.000000	67.000000	849.313473	761.702968	2.000000	13.719043
2.000000	26.000000	20.000000	859.000000	771.000000	67.000000	849.313473	761.702968	2.000000	14.085400
2.000000	27.000000	21.000000	654.000000	790.000000	65.000000	669.490367	803.026720	1.000000	14.854716
2.000000	28.000000	22.000000	538.000000	927.000000	74.000000	542.623882	922.148796	1.000000	15.550025
2.000000	29.000000	23.000000	662.000000	653.000000	55.000000	671.001558	654.226144	2.000000	16.374475
2.000000	30.000000	24.000000	727.000000	598.000000	46.000000	745.077575	605.479233	1.000000	17.030363
2.000000	31.000000	25.000000	627.000000	583.000000	45.000000	617.763715	596.961325	1.000000	17.501792
2.000000	32.000000	0.000000	532.000000	585.000000	44.000000	558.041241	586.975570	2.000000	17.863125
2.000000	33.000000	26.000000	577.000000	574.000000	44.000000	558.041241	586.975570	2.000000	18.294902
2.000000	34.000000	27.000000	630.000000	504.000000	35.000000	620.327967	496.359197	2.000000	18.710228
2.000000	35.000000	0.000000	562.000000	473.000000	34.000000	536.438038	469.183113	1.000000	19.133402
2.000000	36.000000	28.000000	538.000000	469.000000	34.000000	536.438038	469.183113	1.000000	19.479260
2.000000	37.000000	29.000000	530.000000	335.000000	24.000000	525.955473	352.427065	2.000000	20.167269
2.000000	38.000000	30.000000	406.000000	358.000000	23.000000	411.268287	363.904438	1.000000	20.623150
2.000000	39.000000	31.000000	295.000000	362.000000	22.000000	287.910503	378.336110	1.000000	20.998800
2.000000	40.000000	32.000000	315.000000	459.000000	32.000000	330.661444	441.963553	1.000000	21.366322
2.000000	41.000000	33.000000	431.000000	483.000000	33.000000	444.988905	492.452717	2.000000	21.949247
2.000000	42.000000	34.000000	303.000000	556.000000	42.000000	310.524751	558.046081	2.000000	22.701760
2.000000	43.000000	35.000000	208.000000	608.000000	41.000000	210.585847	610.664207	2.000000	23.110610
2.000000	44.000000	0.000000	213.000000	652.000000	51.000000	215.212626	688.141497	1.000000	23.518010
2.000000	45.000000	36.000000	219.000000	695.000000	51.000000	215.212626	688.141497	1.000000	24.173927
2.000000	46.000000	37.000000	305.000000	693.000000	52.000000	306.602366	687.756965	2.000000	24.750940
2.000000	47.000000	38.000000	233.000000	799.000000	61.000000	229.106440	807.755003	1.000000	25.399080
2.000000	48.000000	39.000000	295.000000	917.000000	72.000000	289.993209	916.610263	1.000000	25.926076
2.000000	49.000000	40.000000	424.000000	821.000000	63.000000	420.583211	819.135670	1.000000	26.702078
3.000000	1.000000	1.000000	202.000000	225.000000	11.000000	201.992089	233.553998	1.000000	1.616265
3.000000	2.000000	2.000000	327.000000	181.000000	2.000000	329.960609	156.409600	1.000000	1.990482
3.000000	3.000000	3.000000	191.000000	342.000000	21.000000	206.167341	352.677918	1.000000	2.543492
3.000000	4.000000	4.000000	181.000000	438.000000	31.000000	184.670416	442.928796	2.000000	2.936363
3.000000	5.000000	5.000000	198.000000	554.000000	41.000000	208.066619	553.758637	2.000000	3.359572
3.000000	6.000000	6.000000	291.000000	448.000000	32.000000	300.823195	446.614308	1.000000	3.831142
3.000000	7.000000	7.000000	445.000000	361.000000	23.000000	450.998812	364.998012	2.000000	4.408139
3.000000	8.000000	8.000000	531.000000	332.000000	24.000000	531.170311	333.603208	2.000000	4.751800
3.000000	9.000000	9.000000	547.000000	534.000000	44.000000	559.393950	553.489187	1.000000	5.414999
3.000000	10.000000	10.000000	212.000000	684.000000	51.000000	201.729325	706.470252	1.000000	6.263623
3.000000	11.000000	0.000000	238.000000	733.000000	61.000000	231.489248	768.907628	2.000000	6.631953
3.000000	12.000000	11.000000	233.000000	770.000000	61.000000	231.489248	768.907628	2.000000	6.911184
3.000000	13.000000	12.000000	347.000000	800.000000	62.000000	335.656042	812.874374	2.000000	7.342934
3.000000	14.000000	13.000000	413.000000	889.000000	73.000000	405.812017	871.079404	2.000000	7.719332
3.000000	15.000000	14.000000	435.000000	837.000000	63.000000	443.804124	818.981018	1.000000	8.111087
3.000000	16.000000	0.000000	625.000000	933.000000	75.000000	651.567849	919.841585	1.000000	8.679220
3.000000	17.000000	15.000000	650.000000	921.000000	75.000000	651.567849	919.841585	1.000000	9.111213
3.000000	18.000000	16.000000	786.000000	733.000000	56.000000	780.575180	714.324964	2.000000	9.783507
3.000000	19.000000	0.000000	654.000000	706.000000	55.000000	648.637189	675.656841	2.000000	10.182883
3.000000	20.000000	17.000000	651.000000	673.000000	55.000000	648.637189	675.656841	2.000000	10.775409
3.000000	21.000000	18.000000	616.000000	575.000000	45.000000	626.456307	582.629672	2.000000	11.191386
3.000000	22.000000	19.000000	733.000000	597.000000	46.000000	743.911682	584.968151	1.000000	11.648639
3.000000	23.000000	20.000000	662.000000	514.000000	35.000000	661.576584	493.576984	1.000000	12.902954
3.000000	24.000000	21.000000	544.000000	213.000000	14.000000	541.036754	233.535707	1.000000	13.671376
3.000000	25.000000	22.000000	544.000000	192.000000	4.000000	540.409874	183.621534	1.000000	14.024557
3.000000	26.000000	0.000000	634.000000	159.000000	5.000000	650.981587	132.164233	2.000000	14.399988
3.000000	27.000000	23.000000	673.000000	130.000000	5.000000	650.981587	132.164233	2.000000	14.936355
