AdaptChoice	Code = 27	Session = 1	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
27	1	1	0	1	0	1	44	15	0	4	5	5	2	1	8674	1	1	NaN
27	2	2	0	1	0	2	9	29	0	2	5	2	1	1	24256	0	2	2
27	3	3	0	1	0	3	38	9	0	2	3	2	1	1	10643	0	2	1
27	4	4	0	1	0	4	25	4	0	5	4	4	2	1	3022	1	1	2
27	5	5	0	1	0	5	30	53	0	4	2	4	1	1	7023	0	2	2
27	6	6	0	0	1	6	7	45	0	2	3	3	2	1	3209	1	1	2
27	7	7	0	0	1	7	14	19	0	4	3	3	2	1	3518	1	1	1
27	8	8	0	0	1	8	53	51	0	3	5	3	1	1	3634	0	2	2
27	9	9	0	0	1	9	17	32	0	4	3	4	1	1	4964	NaN	2	1
27	10	10	0	0	1	10	28	47	0	3	4	4	2	1	4485	0	1	2
27	1	1	1	1	0	1	1	48	0	2	3	2	1	1	7212	0	2	NaN
27	2	2	1	1	0	2	4	10	0	5	4	4	2	1	6350	1	1	2
27	3	3	1	1	0	3	14	36	0	2	3	3	2	1	9371	1	1	1
27	4	4	1	1	0	4	44	27	0	5	3	3	2	1	2192	1	1	1
27	5	5	1	1	0	5	24	25	0	2	3	2	1	1	2481	0	2	2
27	6	6	1	0	1	6	15	47	0	5	3	3	2	1	2580	1	1	2
27	7	7	1	0	1	7	25	5	0	4	2	4	1	1	1689	0	2	2
27	8	8	1	0	1	8	48	5	0	3	5	3	1	1	2424	0	2	1
27	9	9	1	0	1	9	14	13	0	5	4	4	2	1	5270	NaN	1	2
27	10	10	1	0	1	10	42	32	0	2	4	3	0	0	2773	NaN	NaN	2
27	11	11	1	0	1	11	30	46	0	5	4	4	2	1	3673	0	1	NaN
27	12	12	1	0	1	12	9	17	0	3	2	3	1	1	2216	1	2	2
27	13	13	1	2	0	1	3	9	0	4	5	5	2	1	1785	0	2	2
27	14	14	1	2	0	2	11	39	0	2	3	2	1	1	1986	1	1	2
27	15	15	1	2	0	3	22	25	0	4	2	2	2	1	2059	0	2	2
27	16	16	1	2	0	4	35	27	0	4	2	2	2	1	1230	0	2	1
27	17	17	1	2	0	5	13	15	0	4	2	4	1	1	3900	1	1	2
27	18	18	1	0	2	6	24	18	0	5	3	3	2	1	4547	0	2	2
27	19	19	1	0	2	7	39	35	0	2	5	2	1	1	1699	1	1	2
27	20	20	1	0	2	8	19	6	0	3	4	4	2	1	1386	0	2	2
27	21	21	1	0	2	9	27	32	0	5	3	5	1	1	3180	NaN	1	2
27	22	22	1	0	2	10	5	16	0	5	2	5	1	1	4336	0	1	1
27	23	23	1	0	2	11	44	39	0	2	5	2	1	1	3849	0	1	1
27	24	24	1	0	2	12	23	29	0	3	2	2	2	1	2559	1	2	2
27	25	25	1	1	0	1	23	33	0	2	4	4	2	1	4171	1	1	1
27	26	26	1	1	0	2	7	10	0	5	4	5	1	1	3472	0	2	2
27	27	27	1	1	0	3	36	34	0	3	5	3	1	1	4799	0	2	1
27	28	28	1	1	0	4	15	39	0	3	5	3	1	1	3045	0	2	1
27	29	29	1	1	0	5	38	4	0	3	2	3	1	1	3451	0	2	1
27	30	30	1	0	1	6	7	50	0	2	5	5	2	1	5873	1	1	2
27	31	31	1	0	1	7	23	45	0	2	4	4	2	1	4004	1	1	1
27	32	32	1	0	1	8	54	26	0	3	5	5	2	1	3049	1	1	1
27	33	33	1	0	1	9	13	40	0	3	4	4	2	1	3515	NaN	1	1
27	34	34	1	0	1	10	36	17	0	3	4	4	2	1	3243	0	1	1
27	35	35	1	0	1	11	11	3	0	2	3	3	2	1	1425	0	1	1
27	36	36	1	0	1	12	47	20	0	2	4	4	2	1	2159	0	1	1
27	37	37	1	2	0	1	12	7	0	4	5	5	2	1	1843	0	2	1
27	38	38	1	2	0	2	9	4	0	4	5	5	2	1	3250	0	2	1
27	39	39	1	2	0	3	31	29	0	2	3	3	2	1	1500	0	2	1
27	40	40	1	2	0	4	32	14	0	4	3	3	2	1	5019	0	2	1
27	41	41	1	2	0	5	30	50	0	2	5	5	2	1	2165	0	2	1
27	42	42	1	0	2	6	27	26	0	4	3	3	2	1	1133	0	2	1
27	43	43	1	0	2	7	39	13	0	2	4	4	2	1	2493	0	2	1
27	44	44	1	0	2	8	26	1	0	4	2	2	2	1	3636	0	2	1
27	45	45	1	0	2	9	27	28	0	4	5	5	2	1	2719	NaN	2	1
27	46	46	1	0	2	10	20	47	0	5	2	2	2	1	1630	1	2	1
27	47	47	1	0	2	11	27	47	0	2	3	3	2	1	1552	1	2	1
27	48	48	1	0	2	12	1	3	0	3	2	2	2	1	2864	1	2	1
27	49	49	1	1	0	1	22	13	0	2	5	5	2	1	3151	1	1	1
27	50	50	1	1	0	2	1	44	0	2	5	5	2	1	2111	1	1	1
27	51	51	1	1	0	3	1	36	0	4	3	3	2	1	2278	1	1	1
27	52	52	1	1	0	4	48	34	0	5	3	3	2	1	4845	1	1	1
27	53	53	1	1	0	5	21	27	0	3	2	2	2	1	1271	1	1	1
27	54	54	1	0	1	6	20	52	0	4	2	2	2	1	3329	1	1	1
27	55	55	1	0	1	7	25	35	0	4	2	2	2	1	2797	1	1	1
27	56	56	1	0	1	8	21	11	0	5	4	5	1	1	4035	0	2	2
27	57	57	1	0	1	9	53	16	0	3	5	5	2	1	3057	NaN	1	2
27	58	58	1	0	1	10	22	33	0	4	2	3	0	0	2135	NaN	NaN	2
27	59	59	1	0	1	11	38	10	0	4	3	3	2	1	3798	0	1	NaN
27	60	60	1	0	1	12	51	13	0	4	3	4	1	1	7747	1	2	2
27	61	61	1	2	0	1	20	25	0	5	3	3	2	1	1588	0	2	2
27	62	62	1	2	0	2	48	32	0	3	2	2	2	1	4093	0	2	1
27	63	63	1	2	0	3	33	30	0	4	3	3	2	1	7156	0	2	1
27	64	64	1	2	0	4	10	27	0	2	4	4	2	1	4380	0	2	1
27	65	65	1	2	0	5	43	54	0	3	2	2	2	1	2925	0	2	1
27	66	66	1	0	2	6	32	43	0	5	3	5	1	1	8093	1	1	2
27	67	67	1	0	2	7	46	23	0	3	4	4	2	1	2120	0	2	2
27	68	68	1	0	2	8	3	10	0	5	3	5	1	1	9124	1	1	2
27	69	69	1	0	2	9	3	48	0	4	5	4	1	1	2804	NaN	1	1
27	70	70	1	0	2	10	3	52	0	5	2	5	1	1	1325	0	1	1
27	71	71	1	0	2	11	19	45	0	3	4	3	1	1	1612	0	1	1
27	72	72	1	0	2	12	7	2	0	3	4	3	1	1	6618	0	1	1
27	73	73	1	1	0	1	32	17	0	2	5	5	2	1	3195	1	1	2
27	74	74	1	1	0	2	40	10	0	2	4	4	2	1	1412	1	1	1
27	75	75	1	1	0	3	18	46	0	3	5	3	1	1	2926	0	2	2
27	76	76	1	1	0	4	8	20	0	4	5	5	2	1	2246	1	1	2
27	77	77	1	1	0	5	22	36	0	3	4	4	2	1	2452	1	1	1
27	78	78	1	0	1	6	22	53	0	3	5	3	1	1	3398	0	2	2
27	79	79	1	0	1	7	4	17	0	5	2	2	2	1	4887	1	1	2
27	80	80	1	0	1	8	8	12	0	5	2	2	2	1	2430	1	1	1
27	81	81	1	0	1	9	3	46	0	4	5	5	2	1	4012	NaN	1	1
27	82	82	1	0	1	10	40	41	0	5	4	4	2	1	2681	0	1	1
27	83	83	1	0	1	11	31	45	0	2	5	5	2	1	4952	0	1	1
27	84	84	1	0	1	12	2	7	0	4	3	3	2	1	1837	0	1	1
27	85	85	1	2	0	1	25	27	0	5	2	2	2	1	3546	0	2	1
27	86	86	1	2	0	2	13	17	0	3	5	5	2	1	1275	0	2	1
27	87	87	1	2	0	3	20	31	0	4	5	5	2	1	5925	0	2	1
27	88	88	1	2	0	4	3	53	0	5	4	5	1	1	1797	1	1	2
27	89	89	1	2	0	5	54	16	0	4	3	3	2	1	2342	0	2	2
27	90	90	1	0	2	6	30	13	0	5	2	2	2	1	5818	0	2	1
27	91	91	1	0	2	7	42	22	0	2	3	3	2	1	4748	0	2	1
27	92	92	1	0	2	8	8	38	0	3	2	2	2	1	1980	0	2	1
27	93	93	1	0	2	9	24	41	0	5	2	2	2	1	3181	NaN	2	1
27	94	94	1	0	2	10	40	45	0	5	4	4	2	1	4769	1	2	1
27	95	95	1	0	2	11	28	44	0	2	4	4	2	1	2230	1	2	1
27	96	96	1	0	2	12	8	4	0	3	4	4	2	1	1204	1	2	1
27	97	1	2	1	0	1	46	8	0	3	5	3	1	1	3965	0	2	NaN
27	98	2	2	1	0	2	41	22	0	2	3	3	2	1	2470	1	1	2
27	99	3	2	1	0	3	10	38	0	3	5	5	2	1	1845	1	1	1
27	100	4	2	1	0	4	20	16	0	4	5	5	2	1	847	1	1	1
27	101	5	2	1	0	5	41	3	0	5	2	2	2	1	1257	1	1	1
27	102	6	2	0	1	6	43	8	0	3	2	2	2	1	2059	1	1	1
27	103	7	2	0	1	7	32	2	0	2	4	4	2	1	3414	1	1	1
27	104	8	2	0	1	8	13	42	0	4	3	3	2	1	3351	1	1	1
27	105	9	2	0	1	9	38	52	0	3	5	5	2	1	3919	NaN	1	1
27	106	10	2	0	1	10	10	42	0	5	2	3	0	0	2371	NaN	NaN	2
27	107	11	2	0	1	11	35	16	0	4	5	4	1	1	4307	1	2	NaN
27	108	12	2	0	1	12	11	14	0	4	3	4	1	1	730	1	2	1
27	109	13	2	2	0	1	25	43	0	4	5	4	1	1	4250	1	1	1
27	110	14	2	2	0	2	46	51	0	2	5	5	2	1	5020	0	2	2
27	111	15	2	2	0	3	31	44	0	5	3	3	2	1	7150	0	2	1
27	112	16	2	2	0	4	41	43	0	5	2	2	2	1	1702	0	2	1
27	113	17	2	2	0	5	31	48	0	2	5	5	2	1	3749	0	2	1
27	114	18	2	0	2	6	9	16	0	2	3	2	1	1	1629	1	1	2
27	115	19	2	0	2	7	16	8	0	2	3	3	2	1	1195	0	2	2
27	116	20	2	0	2	8	22	54	0	5	3	5	1	1	2712	1	1	2
27	117	21	2	0	2	9	46	22	0	2	4	4	2	1	1736	NaN	2	2
27	118	22	2	0	2	10	23	32	0	5	3	5	1	1	2328	0	1	2
27	119	23	2	0	2	11	3	2	0	4	5	4	1	1	5772	0	1	1
27	120	24	2	0	2	12	44	39	0	5	3	2	0	0	3329	NaN	NaN	2
27	121	25	2	1	0	1	35	14	0	3	5	5	2	1	1384	1	1	NaN
27	122	26	2	1	0	2	2	13	0	5	4	4	2	1	1445	1	1	1
27	123	27	2	1	0	3	19	36	0	4	3	3	2	1	1727	1	1	1
27	124	28	2	1	0	4	44	12	0	3	4	4	2	1	2075	1	1	1
27	125	29	2	1	0	5	14	30	0	4	5	5	2	1	7313	1	1	1
27	126	30	2	0	1	6	7	5	0	2	5	5	2	1	1809	1	1	1
27	127	31	2	0	1	7	31	29	0	2	4	4	2	1	3583	1	1	1
27	128	32	2	0	1	8	53	28	0	4	3	4	1	1	3391	0	2	2
27	129	33	2	0	1	9	43	44	0	3	2	2	2	1	3004	NaN	1	2
27	130	34	2	0	1	10	5	53	0	4	3	4	1	1	1322	1	2	2
27	131	35	2	0	1	11	7	5	0	2	4	2	1	1	1397	1	2	1
27	132	36	2	0	1	12	29	21	0	3	4	4	2	1	2190	0	1	2
27	133	37	2	2	0	1	40	7	0	5	2	2	2	1	1315	0	2	1
27	134	38	2	2	0	2	30	46	0	2	5	5	2	1	5759	0	2	1
27	135	39	2	2	0	3	42	25	0	5	4	4	2	1	1227	0	2	1
27	136	40	2	2	0	4	40	14	0	2	5	5	2	1	2569	0	2	1
27	137	41	2	2	0	5	46	2	0	4	3	3	2	1	3329	0	2	1
27	138	42	2	0	2	6	33	48	0	3	5	5	2	1	3569	0	2	1
27	139	43	2	0	2	7	11	22	0	4	5	5	2	1	1206	0	2	1
27	140	44	2	0	2	8	31	14	0	3	2	2	2	1	3383	0	2	1
27	141	45	2	0	2	9	30	21	0	4	2	2	2	1	1144	NaN	2	1
27	142	46	2	0	2	10	14	9	0	4	2	2	2	1	915	1	2	1
27	143	47	2	0	2	11	10	35	0	3	2	3	1	1	3927	0	1	2
27	144	48	2	0	2	12	8	18	0	3	4	3	1	1	2139	0	1	1
27	145	49	2	1	0	1	34	2	0	2	4	4	2	1	3591	1	1	2
27	146	50	2	1	0	2	23	30	0	3	4	4	2	1	3488	1	1	1
27	147	51	2	1	0	3	26	12	0	5	2	2	2	1	1431	1	1	1
27	148	52	2	1	0	4	32	1	0	2	5	5	2	1	3764	1	1	1
27	149	53	2	1	0	5	6	28	0	5	3	3	2	1	1969	1	1	1
27	150	54	2	0	1	6	17	34	0	3	2	2	2	1	2469	1	1	1
27	151	55	2	0	1	7	54	17	0	4	2	2	2	1	2768	1	1	1
27	152	56	2	0	1	8	40	24	0	3	2	2	2	1	2236	1	1	1
27	153	57	2	0	1	9	48	29	0	3	2	2	2	1	2966	NaN	1	1
27	154	58	2	0	1	10	17	22	0	5	4	5	1	1	2799	1	2	2
27	155	59	2	0	1	11	22	52	0	4	3	3	2	1	1948	0	1	2
