MultiTargForag_2	Participant_Code = 58a
Search_Type = 2	CB_Targets = 1
Trial	Click_Num	Target_Click_Order	Click_X	Click_y	Item_selected	Item_X	Item_Y	Target_Set	RT
1.000000	1.000000	1.000000	437.000000	482.000000	33.000000	428.825201	478.316162	1.000000	2.706901
1.000000	2.000000	2.000000	642.000000	455.000000	35.000000	641.260902	455.636396	1.000000	11.159382
1.000000	3.000000	3.000000	626.000000	362.000000	25.000000	619.769607	353.831752	1.000000	12.352639
1.000000	4.000000	4.000000	554.000000	264.000000	14.000000	547.891979	263.634209	1.000000	13.022991
1.000000	5.000000	5.000000	328.000000	452.000000	32.000000	319.856265	463.449452	1.000000	14.128511
1.000000	6.000000	6.000000	321.000000	286.000000	12.000000	311.346094	268.769044	1.000000	14.934526
1.000000	7.000000	7.000000	290.000000	176.000000	2.000000	293.325382	175.383990	1.000000	15.455130
1.000000	8.000000	8.000000	179.000000	549.000000	41.000000	177.568060	566.501590	1.000000	16.488521
1.000000	9.000000	9.000000	629.000000	752.000000	65.000000	642.363953	761.098581	1.000000	18.198707
1.000000	10.000000	10.000000	681.000000	660.000000	55.000000	671.264389	651.079911	1.000000	18.862543
1.000000	11.000000	11.000000	552.000000	885.000000	74.000000	543.550520	884.912965	1.000000	19.696467
1.000000	12.000000	12.000000	757.000000	839.000000	66.000000	771.219769	824.404730	1.000000	20.487355
1.000000	13.000000	13.000000	948.000000	885.000000	78.000000	963.638647	901.510457	1.000000	21.407215
1.000000	14.000000	14.000000	1102.000000	839.000000	69.000000	1100.150441	815.649224	1.000000	22.592235
1.000000	15.000000	15.000000	1166.000000	881.000000	80.000000	1168.645134	883.818526	3.000000	23.151860
2.000000	1.000000	1.000000	535.000000	360.000000	24.000000	523.705012	343.235740	1.000000	2.244253
2.000000	2.000000	2.000000	427.000000	383.000000	23.000000	420.310581	398.401655	1.000000	2.873985
2.000000	3.000000	3.000000	654.000000	193.000000	5.000000	661.839545	180.881020	1.000000	3.995370
2.000000	4.000000	4.000000	439.000000	146.000000	3.000000	428.138157	130.736925	1.000000	5.244074
2.000000	5.000000	5.000000	221.000000	482.000000	31.000000	218.145439	481.370307	1.000000	6.395817
2.000000	6.000000	6.000000	190.000000	680.000000	51.000000	189.930502	689.640196	1.000000	7.586965
2.000000	7.000000	7.000000	317.000000	708.000000	52.000000	317.872365	713.265400	1.000000	8.267426
2.000000	8.000000	8.000000	435.000000	669.000000	53.000000	443.875061	652.676968	1.000000	8.946807
2.000000	9.000000	9.000000	510.000000	669.000000	54.000000	511.429486	672.430823	1.000000	9.442320
2.000000	10.000000	10.000000	534.000000	746.000000	64.000000	544.660811	764.429795	1.000000	10.244375
2.000000	11.000000	11.000000	883.000000	926.000000	77.000000	891.363535	930.617273	1.000000	11.988316
2.000000	12.000000	12.000000	1006.000000	931.000000	78.000000	989.103340	928.476384	1.000000	12.946381
2.000000	13.000000	13.000000	1199.000000	911.000000	80.000000	1214.013045	905.812860	1.000000	13.754771
2.000000	14.000000	14.000000	1089.000000	808.000000	69.000000	1092.965858	796.587586	1.000000	14.371040
2.000000	15.000000	15.000000	1213.000000	678.000000	60.000000	1221.542658	668.672463	1.000000	15.083084
2.000000	16.000000	16.000000	1198.000000	589.000000	50.000000	1189.523491	592.677302	1.000000	15.706897
2.000000	17.000000	17.000000	1066.000000	658.000000	59.000000	1059.354449	653.229142	1.000000	16.258226
2.000000	18.000000	18.000000	1194.000000	252.000000	20.000000	1194.282523	242.121030	1.000000	17.659006
