AdaptChoice	Code = 21	Session = 1	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
21	1	1	0	1	0	1	41	30	0	4	2	4	1	1	10043	0	2	NaN
21	2	2	0	1	0	2	30	5	0	5	4	5	1	1	7925	0	2	1
21	3	3	0	1	0	3	46	3	0	4	5	5	2	1	8112	1	1	2
21	4	4	0	1	0	4	12	14	0	4	5	5	2	1	1532	1	1	1
21	5	5	0	1	0	5	9	51	0	2	3	2	1	1	5300	0	2	2
21	6	6	0	0	1	6	4	3	0	5	2	5	1	1	6963	0	2	1
21	7	7	0	0	1	7	54	37	0	3	2	2	2	1	5152	1	1	2
21	8	8	0	0	1	8	4	54	0	5	3	5	1	1	2036	0	2	2
21	9	9	0	0	1	9	42	41	0	5	2	2	2	1	5018	NaN	1	2
21	10	10	0	0	1	10	30	43	0	3	4	3	1	1	11768	1	2	2
21	1	1	1	1	0	1	17	28	0	2	4	4	2	1	4149	1	1	NaN
21	2	2	1	1	0	2	23	28	0	2	5	5	2	1	1042	1	1	1
21	3	3	1	1	0	3	19	22	0	2	5	5	2	1	2880	1	1	1
21	4	4	1	1	0	4	4	12	0	2	4	4	2	1	2595	1	1	1
21	5	5	1	1	0	5	52	31	0	2	5	5	2	1	2816	1	1	1
21	6	6	1	0	1	6	27	32	0	3	5	3	1	1	3842	0	2	2
21	7	7	1	0	1	7	12	19	0	3	2	2	2	1	5968	1	1	2
21	8	8	1	0	1	8	51	38	0	3	4	4	2	1	3489	1	1	1
21	9	9	1	0	1	9	29	51	0	4	3	3	2	1	1376	NaN	1	1
21	10	10	1	0	1	10	18	11	0	3	4	4	2	1	3701	0	1	1
21	11	11	1	0	1	11	4	48	0	5	2	3	0	0	2177	NaN	NaN	2
21	12	12	1	0	1	12	7	47	0	4	3	3	2	1	1477	0	1	NaN
21	13	13	1	2	0	1	15	10	0	5	2	2	2	1	2483	0	2	1
21	14	14	1	2	0	2	43	4	0	3	5	5	2	1	2454	0	2	1
21	15	15	1	2	0	3	32	44	0	5	2	2	2	1	4529	0	2	1
21	16	16	1	2	0	4	30	8	0	3	5	5	2	1	1581	0	2	1
21	17	17	1	2	0	5	8	40	0	3	4	4	2	1	2834	0	2	1
21	18	18	1	0	2	6	28	11	0	3	2	3	1	1	2708	1	1	2
21	19	19	1	0	2	7	39	1	0	5	2	3	0	0	5143	NaN	NaN	2
21	20	20	1	0	2	8	26	3	0	4	3	3	2	1	7271	0	2	NaN
21	21	21	1	0	2	9	46	54	0	2	5	5	2	1	9534	NaN	2	1
21	22	22	1	0	2	10	40	21	0	4	2	2	2	1	2850	1	2	1
21	23	23	1	0	2	11	28	49	0	4	3	3	2	1	3816	1	2	1
21	24	24	1	0	2	12	15	40	0	3	5	5	2	1	3770	1	2	1
21	25	25	1	1	0	1	46	4	0	3	5	5	2	1	2034	1	1	1
21	26	26	1	1	0	2	52	31	0	4	5	5	2	1	3676	1	1	1
21	27	27	1	1	0	3	10	43	0	5	3	3	2	1	5691	1	1	1
21	28	28	1	1	0	4	2	42	0	4	5	5	2	1	1171	1	1	1
21	29	29	1	1	0	5	31	36	0	4	2	2	2	1	4547	1	1	1
21	30	30	1	0	1	6	46	21	0	3	2	2	2	1	3276	1	1	1
21	31	31	1	0	1	7	43	26	0	4	3	3	2	1	4018	1	1	1
21	32	32	1	0	1	8	30	24	0	2	4	4	2	1	2856	1	1	1
21	33	33	1	0	1	9	2	31	0	5	4	4	2	1	4635	NaN	1	1
21	34	34	1	0	1	10	14	45	0	2	5	2	1	1	8109	1	2	2
21	35	35	1	0	1	11	7	6	0	5	3	3	2	1	2888	0	1	2
21	36	36	1	0	1	12	21	44	0	5	4	4	2	1	4459	0	1	1
21	37	37	1	2	0	1	48	43	0	4	5	5	2	1	4270	0	2	1
21	38	38	1	2	0	2	35	33	0	2	3	3	2	1	3613	0	2	1
21	39	39	1	2	0	3	19	30	0	3	2	2	2	1	4543	0	2	1
21	40	40	1	2	0	4	12	30	0	5	3	3	2	1	2943	0	2	1
21	41	41	1	2	0	5	41	2	0	3	2	2	2	1	2575	0	2	1
21	42	42	1	0	2	6	40	7	0	3	2	2	2	1	3348	0	2	1
21	43	43	1	0	2	7	40	34	0	2	4	4	2	1	3188	0	2	1
21	44	44	1	0	2	8	34	43	0	5	4	4	2	1	7845	0	2	1
21	45	45	1	0	2	9	15	6	0	4	2	2	2	1	1972	NaN	2	1
21	46	46	1	0	2	10	51	44	0	5	3	3	2	1	4401	1	2	1
21	47	47	1	0	2	11	49	28	0	2	4	4	2	1	1846	1	2	1
21	48	48	1	0	2	12	11	27	0	3	2	2	2	1	908	1	2	1
21	49	49	1	1	0	1	11	18	0	4	3	3	2	1	2696	1	1	1
21	50	50	1	1	0	2	44	1	0	4	3	3	2	1	1863	1	1	1
21	51	51	1	1	0	3	47	31	0	4	3	3	2	1	2713	1	1	1
21	52	52	1	1	0	4	22	29	0	4	5	5	2	1	4685	1	1	1
21	53	53	1	1	0	5	37	52	0	5	3	3	2	1	3456	1	1	1
21	54	54	1	0	1	6	4	11	0	4	2	2	2	1	1491	1	1	1
21	55	55	1	0	1	7	31	30	0	4	2	2	2	1	1522	1	1	1
21	56	56	1	0	1	8	8	30	0	5	2	2	2	1	1449	1	1	1
21	57	57	1	0	1	9	54	20	0	3	4	4	2	1	6248	NaN	1	1
21	58	58	1	0	1	10	54	5	0	5	3	3	2	1	3870	0	1	1
21	59	59	1	0	1	11	3	18	0	5	4	4	2	1	5493	0	1	1
21	60	60	1	0	1	12	5	12	0	2	3	3	2	1	2244	0	1	1
21	61	61	1	2	0	1	38	25	0	2	3	3	2	1	4051	0	2	1
21	62	62	1	2	0	2	15	8	0	4	2	2	2	1	2201	0	2	1
21	63	63	1	2	0	3	30	10	0	3	4	4	2	1	1446	0	2	1
21	64	64	1	2	0	4	34	10	0	5	2	2	2	1	3392	0	2	1
21	65	65	1	2	0	5	51	13	0	4	5	5	2	1	2145	0	2	1
21	66	66	1	0	2	6	4	35	0	3	4	4	2	1	2250	0	2	1
21	67	67	1	0	2	7	17	46	0	2	3	3	2	1	2744	0	2	1
21	68	68	1	0	2	8	30	41	0	4	5	5	2	1	1880	0	2	1
21	69	69	1	0	2	9	3	40	0	5	2	2	2	1	4859	NaN	2	1
21	70	70	1	0	2	10	17	15	0	3	5	5	2	1	2238	1	2	1
21	71	71	1	0	2	11	18	39	0	2	5	5	2	1	3584	1	2	1
21	72	72	1	0	2	12	12	23	0	4	5	4	1	1	2601	0	1	2
21	73	73	1	1	0	1	13	27	0	5	4	4	2	1	5062	1	1	2
21	74	74	1	1	0	2	24	50	0	3	4	4	2	1	2217	1	1	1
21	75	75	1	1	0	3	32	15	0	2	3	3	2	1	3155	1	1	1
21	76	76	1	1	0	4	9	3	0	3	2	3	1	1	2199	0	2	2
21	77	77	1	1	0	5	3	20	0	2	5	2	1	1	3132	0	2	1
21	78	78	1	0	1	6	35	48	0	5	3	5	1	1	4576	0	2	1
21	79	79	1	0	1	7	54	45	0	2	4	2	1	1	3061	0	2	1
21	80	80	1	0	1	8	41	52	0	2	3	3	2	1	6664	1	1	2
21	81	81	1	0	1	9	33	1	0	2	3	3	2	1	3458	NaN	1	1
21	82	82	1	0	1	10	33	40	0	5	4	4	2	1	4197	0	1	1
21	83	83	1	0	1	11	26	44	0	2	4	2	1	1	5514	1	2	2
21	84	84	1	0	1	12	31	32	0	2	4	3	0	0	4906	NaN	NaN	2
21	85	85	1	2	0	1	43	27	0	4	5	5	2	1	11949	0	2	NaN
21	86	86	1	2	0	2	23	16	0	4	2	4	1	1	11274	1	1	2
21	87	87	1	2	0	3	1	52	0	5	4	5	1	1	4121	1	1	1
21	88	88	1	2	0	4	32	27	0	2	3	3	2	1	9433	0	2	2
21	89	89	1	2	0	5	43	29	0	5	4	4	2	1	2171	0	2	1
21	90	90	1	0	2	6	18	47	0	3	5	5	2	1	8788	0	2	1
21	91	91	1	0	2	7	34	20	0	3	5	3	1	1	3053	1	1	2
21	92	92	1	0	2	8	51	19	0	5	3	5	1	1	3171	1	1	1
21	93	93	1	0	2	9	29	12	0	3	4	3	1	1	1720	NaN	1	1
21	94	94	1	0	2	10	54	40	0	2	5	2	1	1	3824	0	1	1
21	95	95	1	0	2	11	33	1	0	5	2	5	1	1	5894	0	1	1
21	96	96	1	0	2	12	12	48	0	4	2	4	1	1	4933	0	1	1
21	97	1	2	1	0	1	33	23	0	5	3	5	1	1	2462	0	2	NaN
21	98	2	2	1	0	2	47	50	0	2	4	2	1	1	2505	0	2	1
21	99	3	2	1	0	3	39	41	0	3	4	3	1	1	5132	0	2	1
21	100	4	2	1	0	4	51	33	0	2	5	2	1	1	5272	0	2	1
21	101	5	2	1	0	5	3	17	0	5	4	4	2	1	7015	1	1	2
21	102	6	2	0	1	6	48	4	0	5	3	5	1	1	4849	0	2	2
21	103	7	2	0	1	7	12	41	0	3	5	3	1	1	1287	0	2	1
21	104	8	2	0	1	8	25	30	0	5	3	5	1	1	2770	0	2	1
21	105	9	2	0	1	9	40	46	0	2	5	2	1	1	2507	NaN	2	1
21	106	10	2	0	1	10	3	6	0	4	2	3	0	0	2070	NaN	NaN	2
21	107	11	2	0	1	11	8	28	0	4	2	3	0	0	1220	NaN	NaN	NaN
21	108	12	2	0	1	12	5	11	0	4	3	4	1	1	3945	1	2	NaN
21	109	13	2	2	0	1	41	35	0	3	4	3	1	1	3433	1	1	1
21	110	14	2	2	0	2	10	33	0	2	3	2	1	1	3371	1	1	1
21	111	15	2	2	0	3	6	4	0	2	3	2	1	1	2704	1	1	1
21	112	16	2	2	0	4	26	34	0	4	2	4	1	1	3996	1	1	1
21	113	17	2	2	0	5	9	18	0	3	4	3	1	1	1601	1	1	1
21	114	18	2	0	2	6	4	9	0	5	2	5	1	1	2630	1	1	1
21	115	19	2	0	2	7	21	35	0	5	3	5	1	1	3017	1	1	1
21	116	20	2	0	2	8	33	45	0	2	5	2	1	1	3874	1	1	1
21	117	21	2	0	2	9	3	24	0	3	5	3	1	1	2953	NaN	1	1
21	118	22	2	0	2	10	53	28	0	4	3	4	1	1	2309	0	1	1
21	119	23	2	0	2	11	23	51	0	4	3	4	1	1	3537	0	1	1
21	120	24	2	0	2	12	50	40	0	3	5	4	0	0	2549	NaN	NaN	2
21	121	25	2	1	0	1	46	28	0	3	2	3	1	1	2864	0	2	NaN
21	122	26	2	1	0	2	41	38	0	4	3	4	1	1	1995	0	2	1
21	123	27	2	1	0	3	23	8	0	5	2	2	2	1	11400	1	1	2
21	124	28	2	1	0	4	28	12	0	3	2	3	1	1	8390	0	2	2
21	125	29	2	1	0	5	1	2	0	4	3	4	1	1	2511	0	2	1
21	126	30	2	0	1	6	26	16	0	4	2	4	1	1	995	0	2	1
21	127	31	2	0	1	7	23	1	0	5	4	5	1	1	1996	0	2	1
21	128	32	2	0	1	8	44	22	0	2	5	2	1	1	3177	0	2	1
21	129	33	2	0	1	9	6	11	0	3	2	3	1	1	2598	NaN	2	1
21	130	34	2	0	1	10	37	38	0	4	5	4	1	1	2204	1	2	1
21	131	35	2	0	1	11	8	47	0	3	4	3	1	1	2169	1	2	1
21	132	36	2	0	1	12	16	46	0	2	4	2	1	1	2193	1	2	1
21	133	37	2	2	0	1	42	14	0	4	5	4	1	1	2002	1	1	1
21	134	38	2	2	0	2	17	4	0	5	2	5	1	1	1920	1	1	1
21	135	39	2	2	0	3	37	27	0	2	3	2	1	1	1063	1	1	1
21	136	40	2	2	0	4	2	18	0	5	2	5	1	1	2418	1	1	1
21	137	41	2	2	0	5	2	53	0	4	5	4	1	1	1860	1	1	1
21	138	42	2	0	2	6	52	48	0	3	2	3	1	1	1918	1	1	1
21	139	43	2	0	2	7	35	28	0	3	4	3	1	1	2022	1	1	1
21	140	44	2	0	2	8	54	48	0	3	5	3	1	1	3611	1	1	1
21	141	45	2	0	2	9	6	32	0	2	3	2	1	1	3373	NaN	1	1
21	142	46	2	0	2	10	41	32	0	4	5	4	1	1	1778	0	1	1
21	143	47	2	0	2	11	34	17	0	5	3	5	1	1	3527	0	1	1
21	144	48	2	0	2	12	16	47	0	2	5	2	1	1	979	0	1	1
21	145	49	2	1	0	1	16	46	0	4	5	5	2	1	4624	1	1	2
21	146	50	2	1	0	2	54	31	0	5	2	2	2	1	2934	1	1	1
21	147	51	2	1	0	3	15	51	0	2	3	3	2	1	1210	1	1	1
21	148	52	2	1	0	4	36	42	0	2	3	3	2	1	3547	1	1	1
21	149	53	2	1	0	5	9	21	0	2	4	4	2	1	1371	1	1	1
21	150	54	2	0	1	6	5	42	0	3	4	4	2	1	2864	1	1	1
21	151	55	2	0	1	7	16	7	0	5	2	2	2	1	1119	1	1	1
21	152	56	2	0	1	8	33	7	0	5	3	4	0	0	2050	NaN	NaN	2
21	153	57	2	0	1	9	41	35	0	5	3	3	2	1	4423	NaN	1	NaN
21	154	58	2	0	1	10	28	40	0	4	2	4	1	1	1493	1	2	2
21	155	59	2	0	1	11	27	52	0	5	4	5	1	1	4060	1	2	1
21	156	60	2	0	1	12	5	39	0	3	5	3	1	1	3087	1	2	1
21	157	61	2	2	0	1	31	8	0	4	3	4	1	1	3818	1	1	1
21	158	62	2	2	0	2	9	16	0	4	5	4	1	1	1700	1	1	1
21	159	63	2	2	0	3	33	39	0	3	2	3	1	1	4195	1	1	1
21	160	64	2	2	0	4	34	36	0	3	2	3	1	1	1456	1	1	1
21	161	65	2	2	0	5	43	9	0	3	2	3	1	1	2787	1	1	1
21	162	66	2	0	2	6	23	6	0	4	5	4	1	1	3444	1	1	1
21	163	67	2	0	2	7	37	53	0	5	3	5	1	1	3434	1	1	1
21	164	68	2	0	2	8	44	34	0	5	4	5	1	1	1748	1	1	1
21	165	69	2	0	2	9	26	8	0	4	2	4	1	1	1940	NaN	1	1
21	166	70	2	0	2	10	46	32	0	5	4	5	1	1	3360	0	1	1
