AdaptChoice	Code = 73	Session = 1	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
73	1	1	0	1	0	1	35	30	0	2	5	2	1	1	6983	0	2	NaN
73	2	2	0	1	0	2	23	3	0	2	5	2	1	1	7354	0	2	1
73	3	3	0	1	0	3	14	9	0	2	4	2	1	1	7620	0	2	1
73	4	4	0	1	0	4	39	18	0	4	5	4	1	1	13716	0	2	1
73	5	5	0	1	0	5	31	16	0	2	4	4	2	1	10076	1	1	2
73	6	6	0	0	1	6	27	48	0	4	3	3	2	1	3313	1	1	1
73	7	7	0	0	1	7	54	24	0	2	3	2	1	1	3696	0	2	2
73	8	8	0	0	1	8	41	15	0	2	3	2	1	1	2926	0	2	1
73	9	9	0	0	1	9	35	19	0	4	3	4	1	1	4169	NaN	2	1
73	10	10	0	0	1	10	36	17	0	3	5	5	2	1	9164	0	1	2
73	1	1	1	1	0	1	42	6	0	5	2	5	1	1	5032	0	2	NaN
73	2	2	1	1	0	2	52	48	0	4	3	4	1	1	6181	0	2	1
73	3	3	1	1	0	3	37	36	0	2	3	2	1	1	10300	0	2	1
73	4	4	1	1	0	4	30	12	0	4	5	4	1	1	3261	0	2	1
73	5	5	1	1	0	5	12	5	0	5	4	4	2	1	7719	1	1	2
73	6	6	1	0	1	6	23	9	0	4	5	5	2	1	2341	1	1	1
73	7	7	1	0	1	7	29	16	0	4	5	4	1	1	1656	0	2	2
73	8	8	1	0	1	8	41	38	0	3	5	3	1	1	6085	0	2	1
73	9	9	1	0	1	9	7	39	0	2	3	3	2	1	12627	NaN	1	2
73	10	10	1	0	1	10	33	51	0	3	2	3	1	1	6846	1	2	2
73	11	11	1	0	1	11	42	6	0	2	5	5	2	1	7811	0	1	2
73	12	12	1	0	1	12	54	32	0	3	2	2	2	1	7206	0	1	1
73	13	13	1	2	0	1	18	21	0	4	5	4	1	1	9422	1	1	2
73	14	14	1	2	0	2	27	31	0	3	2	2	2	1	5461	0	2	2
73	15	15	1	2	0	3	31	11	0	5	3	3	2	1	2539	0	2	1
73	16	16	1	2	0	4	32	41	0	2	5	2	1	1	8110	1	1	2
73	17	17	1	2	0	5	8	39	0	3	4	4	2	1	5483	0	2	2
73	18	18	1	0	2	6	2	12	0	5	3	3	2	1	5105	0	2	1
73	19	19	1	0	2	7	26	5	0	2	5	5	2	1	3175	0	2	1
73	20	20	1	0	2	8	5	29	0	5	4	4	2	1	2086	0	2	1
73	21	21	1	0	2	9	46	43	0	3	2	2	2	1	6284	NaN	2	1
73	22	22	1	0	2	10	19	2	0	5	3	3	2	1	2721	1	2	1
73	23	23	1	0	2	11	51	34	0	5	3	3	2	1	3940	1	2	1
73	24	24	1	0	2	12	25	5	0	5	2	5	1	1	2623	0	1	2
73	25	25	1	1	0	1	34	54	0	2	3	3	2	1	5344	1	1	2
73	26	26	1	1	0	2	29	48	0	5	2	2	2	1	7610	1	1	1
73	27	27	1	1	0	3	52	45	0	5	4	4	2	1	11222	1	1	1
73	28	28	1	1	0	4	38	45	0	2	3	2	1	1	4901	0	2	2
73	29	29	1	1	0	5	53	22	0	5	4	4	2	1	8103	1	1	2
73	30	30	1	0	1	6	54	4	0	5	4	4	2	1	3780	1	1	1
73	31	31	1	0	1	7	42	1	0	3	2	2	2	1	3484	1	1	1
73	32	32	1	0	1	8	16	39	0	5	4	4	2	1	2666	1	1	1
73	33	33	1	0	1	9	3	9	0	4	3	3	2	1	5135	NaN	1	1
73	34	34	1	0	1	10	33	21	0	5	2	2	2	1	6381	0	1	1
