MultiTargForag_2	Participant_Code = 40b
Search_Type = 2	CB_Targets = 1
Trial	Click_Num	Target_Click_Order	Click_X	Click_y	Item_selected	Item_X	Item_Y	Target_Set	RT
1.000000	1.000000	1.000000	549.000000	495.000000	34.000000	543.106013	498.712171	1.000000	1.469663
1.000000	2.000000	2.000000	562.000000	538.000000	44.000000	561.090743	559.147512	1.000000	2.107568
1.000000	3.000000	3.000000	640.000000	368.000000	25.000000	643.037931	382.155521	1.000000	2.698540
1.000000	4.000000	4.000000	561.000000	340.000000	24.000000	555.824782	343.760805	1.000000	3.217479
1.000000	5.000000	5.000000	552.000000	146.000000	4.000000	548.158017	149.899184	1.000000	4.370758
1.000000	6.000000	6.000000	314.000000	263.000000	12.000000	317.667711	261.846007	1.000000	5.786526
1.000000	7.000000	7.000000	333.000000	355.000000	22.000000	333.281161	359.072451	1.000000	6.394879
1.000000	8.000000	8.000000	203.000000	287.000000	11.000000	201.981924	279.987314	1.000000	6.986199
1.000000	9.000000	9.000000	221.000000	453.000000	31.000000	214.425013	455.459599	1.000000	7.682437
1.000000	10.000000	10.000000	300.000000	571.000000	42.000000	289.813369	579.673942	1.000000	8.387549
1.000000	11.000000	11.000000	333.000000	755.000000	62.000000	340.486143	765.378152	1.000000	9.090496
1.000000	12.000000	0.000000	214.000000	951.000000	71.000000	232.180999	928.204087	1.000000	9.689608
1.000000	13.000000	12.000000	227.000000	933.000000	71.000000	232.180999	928.204087	1.000000	10.146895
1.000000	14.000000	13.000000	414.000000	931.000000	73.000000	407.087407	928.758650	1.000000	10.682454
1.000000	15.000000	14.000000	625.000000	897.000000	75.000000	630.732283	892.598936	1.000000	11.426854
1.000000	16.000000	15.000000	753.000000	648.000000	56.000000	774.055664	657.492435	1.000000	12.195113
1.000000	17.000000	16.000000	959.000000	555.000000	48.000000	953.299594	566.495976	1.000000	12.931343
1.000000	18.000000	17.000000	750.000000	475.000000	36.000000	743.432259	480.954003	1.000000	13.683485
1.000000	19.000000	18.000000	980.000000	164.000000	8.000000	987.029475	184.162806	1.000000	14.625958
1.000000	20.000000	19.000000	1011.000000	924.000000	78.000000	999.361711	920.143367	1.000000	16.337579
1.000000	21.000000	20.000000	1194.000000	904.000000	80.000000	1201.661570	908.740315	1.000000	16.922296
1.000000	22.000000	21.000000	401.000000	130.000000	3.000000	404.679557	139.192736	2.000000	19.322553
1.000000	23.000000	22.000000	291.000000	133.000000	2.000000	297.944839	143.521427	2.000000	20.258904
1.000000	24.000000	23.000000	621.000000	125.000000	5.000000	630.074243	133.031760	2.000000	21.177963
1.000000	25.000000	24.000000	771.000000	285.000000	16.000000	767.924449	278.355642	2.000000	21.835689
1.000000	26.000000	25.000000	877.000000	244.000000	17.000000	874.067157	250.627636	2.000000	22.282612
1.000000	27.000000	26.000000	756.000000	368.000000	26.000000	748.374040	371.074811	2.000000	22.866791
1.000000	28.000000	27.000000	858.000000	382.000000	27.000000	853.455862	399.909487	2.000000	23.441411
1.000000	29.000000	28.000000	650.000000	460.000000	35.000000	649.812357	471.842107	2.000000	24.115586
1.000000	30.000000	29.000000	763.000000	528.000000	46.000000	757.963127	549.905518	2.000000	24.753852
