AdaptChoice	Code = 43	Session = 2	Starting Dist Col = 1
Targ 1 = 	255.000000	0.000000	0.000000	
Targ 2 = 	0.000000	0.000000	255.000000	
SubNo	Trial	Block_trial	Block_num	Plateau_cond	Transition_cond	Run_number	Targ1_position	Targ2_position	FixationCheck	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RT	Optimal_Choice	StarEndOptimal	Repeat_Switch
43	1	1	0	1	0	1	13	38	0	5	4	5	1	1	6319	0	2	NaN
43	2	2	0	1	0	2	4	40	0	5	3	5	1	1	5688	0	2	1
43	3	3	0	1	0	3	12	3	0	3	5	3	1	1	5300	0	2	1
43	4	4	0	1	0	4	13	23	0	3	2	2	2	1	1970	1	1	2
43	5	5	0	1	0	5	47	20	0	5	3	3	2	1	7027	1	1	1
43	6	6	0	0	1	6	23	6	0	2	3	3	2	1	3723	1	1	1
43	7	7	0	0	1	7	18	4	0	3	5	3	1	1	5628	0	2	2
43	8	8	0	0	1	8	38	39	0	5	3	5	1	1	6547	0	2	1
43	9	9	0	0	1	9	3	29	0	4	5	4	1	1	1898	NaN	2	1
43	10	10	0	0	1	10	48	40	0	5	4	4	2	1	4266	0	1	2
43	1	1	1	1	0	1	44	24	0	4	2	2	2	1	1310	1	1	NaN
43	2	2	1	1	0	2	13	7	0	5	2	2	2	1	4829	1	1	1
43	3	3	1	1	0	3	44	29	0	5	4	5	1	1	2665	0	2	2
43	4	4	1	1	0	4	3	6	0	3	5	5	2	1	1908	1	1	2
43	5	5	1	1	0	5	13	27	0	3	2	2	2	1	1305	1	1	1
43	6	6	1	0	1	6	33	44	0	2	4	4	2	1	1805	1	1	1
43	7	7	1	0	1	7	34	48	0	2	4	2	1	1	1235	0	2	2
43	8	8	1	0	1	8	53	54	0	2	4	4	2	1	3390	1	1	2
43	9	9	1	0	1	9	46	8	0	2	4	4	2	1	2000	NaN	1	1
43	10	10	1	0	1	10	18	49	0	3	4	3	1	1	1638	1	2	2
43	11	11	1	0	1	11	23	21	0	4	5	5	2	1	3673	0	1	2
43	12	12	1	0	1	12	21	12	0	2	4	4	2	1	3305	0	1	1
43	13	13	1	2	0	1	16	53	0	4	5	5	2	1	4465	0	2	1
43	14	14	1	2	0	2	54	32	0	2	3	3	2	1	7937	0	2	1
43	15	15	1	2	0	3	52	49	0	3	4	4	2	1	1340	0	2	1
43	16	16	1	2	0	4	30	23	0	5	3	3	2	1	3077	0	2	1
43	17	17	1	2	0	5	3	13	0	3	5	5	2	1	3993	0	2	1
43	18	18	1	0	2	6	15	49	0	4	3	3	2	1	1179	0	2	1
43	19	19	1	0	2	7	48	46	0	5	2	2	2	1	6769	0	2	1
43	20	20	1	0	2	8	16	3	0	4	5	5	2	1	3012	0	2	1
43	21	21	1	0	2	9	46	4	0	4	3	5	0	0	5870	NaN	NaN	2
43	22	22	1	0	2	10	12	10	0	3	2	2	2	1	1262	1	2	NaN
43	23	23	1	0	2	11	19	30	0	3	5	5	2	1	2905	1	2	1
43	24	24	1	0	2	12	53	3	0	5	3	3	2	1	877	1	2	1
43	25	25	1	1	0	1	46	5	0	4	2	4	1	1	2485	0	2	2
43	26	26	1	1	0	2	20	7	0	5	2	2	2	1	1669	1	1	2
43	27	27	1	1	0	3	46	32	0	5	4	5	1	1	2148	0	2	2
43	28	28	1	1	0	4	21	46	0	5	3	3	2	1	2381	1	1	2
43	29	29	1	1	0	5	1	54	0	4	3	3	2	1	6623	1	1	1
43	30	30	1	0	1	6	23	43	0	5	4	4	2	1	5530	1	1	1
43	31	31	1	0	1	7	49	16	0	3	4	4	2	1	3032	1	1	1
43	32	32	1	0	1	8	19	46	0	2	4	4	2	1	3043	1	1	1
43	33	33	1	0	1	9	43	20	0	2	5	5	2	1	1666	NaN	1	1
43	34	34	1	0	1	10	34	32	0	2	4	2	1	1	5562	1	2	2
43	35	35	1	0	1	11	36	38	0	3	4	4	2	1	5300	0	1	2
43	36	36	1	0	1	12	29	48	0	5	3	3	2	1	5273	0	1	1
43	37	37	1	2	0	1	26	5	0	3	2	2	2	1	3586	0	2	1
43	38	38	1	2	0	2	17	11	0	2	3	3	2	1	988	0	2	1
43	39	39	1	2	0	3	16	30	0	3	2	3	1	1	4358	1	1	2
43	40	40	1	2	0	4	23	1	0	2	3	3	2	1	1575	0	2	2
43	41	41	1	2	0	5	9	15	0	5	4	4	2	1	1405	0	2	1
43	42	42	1	0	2	6	36	37	0	3	5	3	1	1	3727	1	1	2
43	43	43	1	0	2	7	9	2	0	2	5	5	2	1	1212	0	2	2
43	44	44	1	0	2	8	32	40	0	2	3	2	1	1	3190	1	1	2
43	45	45	1	0	2	9	41	37	0	3	4	4	2	1	2328	NaN	2	2
43	46	46	1	0	2	10	43	21	0	2	4	4	2	1	2733	1	2	1
43	47	47	1	0	2	11	23	22	0	2	3	3	2	1	1138	1	2	1
43	48	48	1	0	2	12	54	8	0	4	3	4	1	1	4979	0	1	2
43	49	49	1	1	0	1	30	27	0	5	3	3	2	1	1073	1	1	2
43	50	50	1	1	0	2	3	21	0	2	5	5	2	1	3025	1	1	1
43	51	51	1	1	0	3	47	25	0	4	2	4	1	1	2088	0	2	2
43	52	52	1	1	0	4	52	20	0	2	5	2	1	1	5604	0	2	1
43	53	53	1	1	0	5	32	10	0	5	3	5	1	1	4082	0	2	1
43	54	54	1	0	1	6	47	29	0	4	3	4	1	1	8983	0	2	1
43	55	55	1	0	1	7	10	47	0	3	4	3	1	1	1582	0	2	1
43	56	56	1	0	1	8	53	45	0	2	5	2	1	1	4412	0	2	1
43	57	57	1	0	1	9	39	25	0	5	4	4	2	1	3599	NaN	1	2
